training/entropy_loss,training/kl_mean,training/learning_rate,training/policy_dist_max_loc,training/policy_dist_max_std,training/policy_dist_mean_loc,training/policy_dist_mean_std,training/policy_dist_min_loc,training/policy_dist_min_std,training/policy_loss,training/sps,training/total_loss,training/v_loss,training/walltime,training_transitions
0.0039068227633833885,0.036835700273513794,9.999999747378752e-05,2.1395139694213867,1.1395645141601562,-0.1244056224822998,0.22646746039390564,-2.7882797718048096,0.022392764687538147,0.031199179589748383,7698.906291676585,29.582860946655273,29.54775619506836,22.39915943145752,89600
0.003823034232482314,0.05572688579559326,9.999999747378752e-05,1.9823319911956787,1.1206507682800293,-0.12292905151844025,0.22589915990829468,-2.931593418121338,0.024097293615341187,0.034870974719524384,7668.037704394485,21.519123077392578,21.480430603027344,22.816476106643677,92800
0.004057919606566429,0.030358456075191498,9.999999747378752e-05,1.9579477310180664,1.0529887676239014,-0.09735319018363953,0.21529504656791687,-2.2998886108398438,0.02511226385831833,0.0340757854282856,7390.445229277275,21.400470733642578,21.362337112426758,23.249467611312866,96000
0.0039874170906841755,0.017662975937128067,9.999999747378752e-05,2.064864158630371,0.9957485795021057,-0.13979560136795044,0.217926025390625,-2.7483463287353516,0.02446637861430645,0.020091628655791283,9444.018370481701,16.631912231445312,16.607833862304688,23.588306427001953,99200
0.004137071780860424,0.0391838364303112,9.999999747378752e-05,2.0043678283691406,1.0185143947601318,-0.1354304850101471,0.2141779065132141,-2.6488170623779297,0.021707002073526382,0.030564788728952408,9452.49186749385,15.400596618652344,15.36589527130127,23.926841497421265,102400
0.0040344977751374245,0.05586521327495575,9.999999747378752e-05,1.9725044965744019,1.0347957611083984,-0.13282722234725952,0.22009515762329102,-2.6415438652038574,0.02265794202685356,0.037936773151159286,9690.278944982081,12.77155590057373,12.729583740234375,24.25706934928894,105600
0.0044317180290818214,0.03350600227713585,9.999999747378752e-05,1.989450216293335,0.9307436943054199,-0.1665630042552948,0.20275594294071198,-2.5986859798431396,0.021681522950530052,0.03535442054271698,7841.927620739218,8.371469497680664,8.331684112548828,24.66513228416443,108800
0.004114865325391293,0.11818632483482361,9.999999747378752e-05,1.9861232042312622,0.9902794361114502,-0.12682297825813293,0.21558427810668945,-2.8531038761138916,0.0230132807046175,0.062472403049468994,9886.20055434961,21.352069854736328,21.285484313964844,24.988815784454346,112000
0.004174179397523403,0.0421370230615139,9.999999747378752e-05,2.0366711616516113,1.0534238815307617,-0.12564802169799805,0.21543298661708832,-2.482193946838379,0.02361716702580452,0.044295281171798706,9421.412702345846,40.842960357666016,40.794490814208984,25.32846760749817,115200
0.004276435822248459,0.038379132747650146,9.999999747378752e-05,1.9560155868530273,1.037598729133606,-0.1472548395395279,0.20772215723991394,-2.5541610717773438,0.021867945790290833,0.03526385873556137,9480.239842403002,12.645580291748047,12.606040000915527,25.666011810302734,118400
0.004364163149148226,0.04915880039334297,9.999999747378752e-05,1.9788711071014404,0.9899226427078247,-0.16562598943710327,0.2058427482843399,-2.4013242721557617,0.02327357977628708,0.04539135843515396,8192.365016263542,11.47431755065918,11.42456340789795,26.05661940574646,121600
0.004264996387064457,0.028754863888025284,9.999999747378752e-05,1.9083409309387207,1.1091699600219727,-0.154540553689003,0.21411314606666565,-2.562633752822876,0.02426593378186226,0.02984507940709591,8086.189564168573,19.390316009521484,19.356204986572266,26.45235586166382,124800
0.0040268381126224995,0.11982081085443497,9.999999747378752e-05,1.8508416414260864,1.1251521110534668,-0.14658907055854797,0.2217613309621811,-3.0486271381378174,0.024768715724349022,0.03677818179130554,9300.595311927234,21.929096221923828,21.888290405273438,26.796419858932495,128000
