candidate_id,state_sha256,trajectory_id,phase,x_m,z_m,bank_success,status,forward_trajectory_landed,pi_0,pi_1,pi_2,pi_3
pi2_causal_upstream_000116,14ca0ba35276e46fe59c51d178e49677b7b8dee414d185d1a81801dac1b384ec,dense_v1_train_x2.95_family0/variant_0,upstream,2.891308069229126,0.14356184005737305,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000117,5965ecab0fab675ca0688a070a0057faa7c888e7dcb11a0935010227496a356f,dense_v1_train_x2.95_family0/variant_0,upstream,2.9511139392852783,0.2555590271949768,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000118,3b27aeb899884274428fa8d35225842fb4e5bd1f6abf06538624f3083fceb1ce,dense_v1_train_x2.95_family0/variant_0,upstream,2.9957687854766846,0.31911781430244446,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000119,dbef879d4155a03b610ef199ccaf5cea6ba123e8052ac813c4e0c88355bab550,dense_v1_train_x2.95_family0/variant_0,upstream,3.04010009765625,0.38022157549858093,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000120,e217f3298499511ef843c8fafb3231d7846d9cca2b3b04ca74cafe6efe19e14d,dense_v1_train_x2.95_family0/variant_0,upstream,3.079556941986084,0.42805179953575134,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000121,9ef1adf64081ba8fa08440db0833aed9917b6c091c4545cac4e46829001a24b5,dense_v1_train_x2.95_family0/variant_0,upstream,3.1502127647399902,0.4748784303665161,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000122,fca76d40e8ca775f380a3d025a52c6b074c3ca050145cb40a26e55f505093751,dense_v1_train_x2.95_family0/variant_0,upstream,3.1855273246765137,0.48443347215652466,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000123,512814e897a6bb61edffbd21f77993ae9b54158fbd244a8f257769508ecfdf3d,dense_v1_train_x2.95_family0/variant_0,upstream,3.2543044090270996,0.4991222023963928,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000124,63699f5bff141cabaf2ba4766c2dd33785b55c5011edc0ba7981846677a52672,dense_v1_train_x2.95_family0/variant_0,upstream,3.29008412361145,0.5091769099235535,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000125,f1921027beef378c6e0634e1903c306c98305c2aea1ef8a2778f3f72395afddf,dense_v1_train_x2.95_family0/variant_0,upstream,3.3280041217803955,0.5197626352310181,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000126,46ed25b1eee6a1ed50019a0a3b7daab6be8aea2bee8543808dba6df31690d0ff,dense_v1_train_x2.95_family0/variant_0,upstream,3.405848503112793,0.5392404198646545,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000127,c632acd59b1ada333cd08090e96ff871bfd6440a7d6ddecc8549891b282b7e50,dense_v1_train_x2.95_family0/variant_0,upstream,3.4452691078186035,0.5512055158615112,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000128,0abefff842032025670ee0c508b0b38f77c5cf37d89d7253440498b7ca55ee04,dense_v1_train_x2.95_family0/variant_0,upstream,3.4841115474700928,0.565202534198761,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000129,52d51ab49a569b0493bce1becc7b20388540155c4b1738cc9d7cb74ea3b752d6,dense_v1_train_x2.95_family0/variant_0,upstream,3.5633046627044678,0.612861156463623,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000130,c118692e8eb192a97e732f1cd94575f7de6aac553f723d6ff2e2671e901f75fd,dense_v1_train_x2.95_family0/variant_0,upstream,3.602233648300171,0.6361140608787537,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000131,d31def59b7768385daa68d35fb71346e9ea4d4ef4a4e06d4286d10a7147adff7,dense_v1_train_x2.95_family0/variant_0,upstream,3.6400606632232666,0.6503496170043945,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000132,a2ccbd22473e5c8773213ebb94ad811017c61762310a88bb9a1354f4887c7f41,dense_v1_train_x2.95_family0/variant_0,upstream,3.6774961948394775,0.6544346809387207,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000133,fcafdfb6f4a42e4b7d6ae97a1f77049ca0b227bed014f4cc6fa475e2f3df6a12,dense_v1_train_x2.95_family0/variant_0,downstream,3.7149412631988525,0.6489565968513489,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000134,eadfbec2580c671c4403593b75d8173d64f65c84c91c31d05bc7fa465c79f785,dense_v1_train_x2.95_family0/variant_0,downstream,3.7528021335601807,0.6325898170471191,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000135,a73011e404dcfa3b3772e531f961a0a392270bfafd5b94ad0046e01d3ba020a6,dense_v1_train_x2.95_family0/variant_0,downstream,3.7919557094573975,0.6003817915916443,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000136,fe10c8f902290c58a4ca92000ad9706b04ae89e87c9068152081935b905e96cb,dense_v1_train_x2.95_family0/variant_0,downstream,3.8330800533294678,0.5492143630981445,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000137,902c1cdc36213b5505b90224bd3a7c873d8f3131c9a81e1a2f959cfbbc5a8216,dense_v1_train_x2.95_family0/variant_0,downstream,3.9133429527282715,0.4475148022174835,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000138,91b26524b7557d08634fa8511ae50ccb1c3e96d009426484744462f4761ed557,dense_v1_train_x2.95_family0/variant_0,downstream,3.953063488006592,0.3944105803966522,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000139,71a510cc9b60f44408066785062d4447519ba8da126eb77654d94aa98f504b9d,dense_v1_train_x2.95_family0/variant_0,downstream,3.9917800426483154,0.3422676622867584,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000140,33c3181d0f5ef5e310dbe2bb842025b188f9a4803393739e753c9e0b90f12479,dense_v1_train_x2.95_family0/variant_5,upstream,2.837594747543335,0.11746887862682343,True,all_succeed,False,1,1,1,1
pi2_causal_upstream_000141,54fb8ac31499ac98befdb6de9b2ec2a1c5071ec99c0edb251562320ddc9268df,dense_v1_train_x2.95_family1/variant_1,upstream,2.8375959396362305,0.11746886372566223,True,all_succeed,False,1,1,1,1
pi2_causal_upstream_000142,0d95b6e036d190044fc4d552425f61b865b3b0f92238d97eaa3757fff7ddca12,dense_v1_train_x2.95_family1/variant_6,upstream,2.8376197814941406,0.11746402829885483,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000143,11ea138472839a8f6030b5fd7b3814f0277a5f840d281e2864e8145eef54ff12,dense_v1_train_x2.95_family1/variant_6,upstream,2.883765459060669,0.20044875144958496,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000144,ac5ec4dd28086416c908bc80b0ac849e9c1a03d5c02b4a97a3654dbee53232ee,dense_v1_train_x2.95_family1/variant_6,upstream,2.952336311340332,0.334840327501297,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000145,74f16f8248e8aa286148d9b1f6a080ffd594a500979eeee3d71e5bf9ce29b2a6,dense_v1_train_x2.95_family1/variant_6,upstream,2.995579481124878,0.39610978960990906,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000146,09f58e67b1832514b6585d331318519916a88cecb08e3495fb73da08d7fb4e95,dense_v1_train_x2.95_family1/variant_6,upstream,3.035154104232788,0.4538310468196869,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000147,7d91346b1d0ea9fc96662e1db7547d63eb72d5523ec3b291f23f9e5512478bea,dense_v1_train_x2.95_family1/variant_6,upstream,3.0911338329315186,0.5158006548881531,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000148,cfd732db5e486be8ca81e01880d5b0d028bdb40f8dfdfc59666ba13515052817,dense_v1_train_x2.95_family1/variant_6,upstream,3.14064884185791,0.5421173572540283,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000149,2fe386621d87d8485fd498001796887ad8152ba644b49ece3961d21a6fc027fd,dense_v1_train_x2.95_family1/variant_6,upstream,3.197983741760254,0.567126989364624,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000150,7dfd4737d0e7a3d5c8bba1cb74bf88113fb16fc64b7fea32d0ee185aef25814f,dense_v1_train_x2.95_family1/variant_6,upstream,3.231008768081665,0.5817941427230835,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000151,f78179dd42672598333b3f195b79f1709709481e639add2556caaf8d083a2a1b,dense_v1_train_x2.95_family1/variant_6,upstream,3.3036296367645264,0.611195981502533,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000152,4ff0ff755e063d3118a44e70816929f3f30ac82a3a1a3800da038fb9e3dca866,dense_v1_train_x2.95_family1/variant_6,upstream,3.3424925804138184,0.6258164048194885,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000153,c2581ea563e52cf8fe78767c2b93c0240e1271f190ab35a0c0ef3e47025dbb21,dense_v1_train_x2.95_family1/variant_6,upstream,3.3827574253082275,0.640734851360321,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000154,f6c09ac30bbd61349a0ab7a6c083418d056b1f5638c545c811dc31719517886a,dense_v1_train_x2.95_family1/variant_6,upstream,3.4674065113067627,0.6730419397354126,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000155,f416344fd47edc33d12a176f86bd3f5d9f4e827b25bfbf45738d29af346722e3,dense_v1_train_x2.95_family1/variant_6,upstream,3.5131123065948486,0.694803774356842,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000156,94f5d08bdb2f4e960236c587c6a8548a5dd0c740ee936d5c2da04bb2faad2400,dense_v1_train_x2.95_family1/variant_6,upstream,3.561007261276245,0.7220889925956726,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000157,5f8d44502e243a63d1a082384c1b9b0bf89793acd753dc00f333ea98a4ce34dd,dense_v1_train_x2.95_family1/variant_6,upstream,3.608304500579834,0.7450798749923706,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000158,4b259339cb103197f38f4cd9a033f215f5a0007347f06d5c3d55cabcb0693775,dense_v1_train_x2.95_family1/variant_6,upstream,3.6530580520629883,0.7589245438575745,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000159,f14f7afd24b4aabd69b8e63fe1e4a5741db1884dc4f952a28c94c2fb39f547ba,dense_v1_train_x2.95_family1/variant_6,downstream,3.6951911449432373,0.7630321383476257,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000160,b37595220bf0e5798f7df294313eb3dceceba2b5fc53f5e1907ebc00d52003c8,dense_v1_train_x2.95_family1/variant_6,downstream,3.7351582050323486,0.7580319046974182,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000161,81ed53a96c4831ca551ad7f2807a6229b0794340c2a1ae343ea75158a8a7d237,dense_v1_train_x2.95_family1/variant_6,downstream,3.810718536376953,0.7252198457717896,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000162,6677a36812fc1c0ec46d060f99ab90fe73af61ebe2ffa8d6efa602d2bb84bac8,dense_v1_train_x2.95_family1/variant_6,downstream,3.8471791744232178,0.6994094252586365,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000163,fb503fd2f66329ef69b7e83b6b8035bf835806a0dea06cc98d632202dfeff4c4,dense_v1_train_x2.95_family1/variant_6,downstream,3.883160352706909,0.6683757305145264,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000164,77eddcb209e46df3d31cfb5c05910736f2d7056d5734feab40151e51def87d05,dense_v1_train_x2.95_family1/variant_6,downstream,3.9545743465423584,0.5911560654640198,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000165,39ffaa83eb529442ab7179f32cd2b111420b60b65dd36b2a36c5b6979741afe3,dense_v1_train_x2.95_family1/variant_6,downstream,3.990424871444702,0.5450893640518188,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000166,fff10d7164426abd64207b9e145cb93b0dc1a3945c6752fd9fc6cb054f2b9e4e,dense_v1_train_x2.95_family1/variant_6,downstream,4.026278495788574,0.49548277258872986,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000167,f3bcaddee6a792fa0ec2681b1b0862bf76994e1453c82e8c7f7dda6eac050d45,dense_v1_train_x2.95_family1/variant_6,downstream,4.097980976104736,0.38470858335494995,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000168,a99bb90507411a3b0f5ed3801c130f9e9a6ffdc56af6cea5590d23a679a0c0ec,dense_v1_train_x2.95_family1/variant_6,downstream,4.1339430809021,0.32379430532455444,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000169,02175fcf8ad62c12e61e69a1821819c8a7b8fa2d8f6ed3e069e8a0e1034d7e2f,dense_v1_train_x2.95_family2/variant_2,upstream,2.8376212120056152,0.11746407300233841,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000170,abd4dc4691fb251fc53964a36a8bc15562132c98f9a46bdcd932c912ed2c218b,dense_v1_train_x2.95_family2/variant_2,upstream,2.8845791816711426,0.20217591524124146,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000171,97fe9a149ac0a0c37f57cf4b5bcab3bf93c8e26c13fbe5963991f18bcc7d890f,dense_v1_train_x2.95_family2/variant_2,upstream,2.955078125,0.3373212218284607,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000172,e0079e04ec6e69b6ee216d60c462a5770af3f168bd4d8918c6cf1db8d9825aa8,dense_v1_train_x2.95_family2/variant_2,upstream,2.9996633529663086,0.40519535541534424,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000173,bffebaa686b73849925de7a7a54b62c17bb9a13c12a2afec3d5f3e1fba1f5e1a,dense_v1_train_x2.95_family2/variant_2,upstream,3.0395195484161377,0.4671323895454407,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000174,c2182a7192f87ba7c38c0ec96cc34eed05068ab32b166a1acdec24590690dcaa,dense_v1_train_x2.95_family2/variant_2,upstream,3.0943775177001953,0.5277043581008911,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000175,38f4d4e4c45337821d913d6ef8723bfe94c517fbb23af4be0680047813b2800d,dense_v1_train_x2.95_family2/variant_2,upstream,3.141392230987549,0.5509735345840454,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000176,fb9edbdf9af119528f2215f4c7cb416acc7956d9fb08366bce942d2449daa223,dense_v1_train_x2.95_family2/variant_2,upstream,3.1971585750579834,0.5730612277984619,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000177,97af8b7a274d15cb3a3e4ee1d8aebe0af6560ad8e39ff04278d7a063529f0205,dense_v1_train_x2.95_family2/variant_2,upstream,3.229180335998535,0.5850791931152344,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000178,2167a7c18dfba459ba2c6135e496b126bd983b9e370165a3d2b9df85e0d4f11e,dense_v1_train_x2.95_family2/variant_2,upstream,3.3060874938964844,0.6140626668930054,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000179,e89fd04e87ad2a979f09aea958d4f0eb05c18207e4439e05cd82be1cfec3df2e,dense_v1_train_x2.95_family2/variant_2,upstream,3.3521695137023926,0.6410951018333435,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000180,6fdd89b2e79a11550d979d49067301ff4ccdb0e11d2fb06795c68b593deb0e2d,dense_v1_train_x2.95_family2/variant_2,upstream,3.3995094299316406,0.677795946598053,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000181,4b25f181772d9ccd1d676814db7dfe746e9d8f51de609a5d616e7d20969583f0,dense_v1_train_x2.95_family2/variant_2,upstream,3.444664239883423,0.7098727822303772,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000182,37fbc74ef2923f4f5199327bab3eb4240235802844d79424ad9c0e5ed1d5f83d,dense_v1_train_x2.95_family2/variant_2,upstream,3.4868528842926025,0.732485294342041,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000183,3c8436c45c2a96f9306c0b0692741e87cc2b8481f488daa99122ba3de08fb397,dense_v1_train_x2.95_family2/variant_2,upstream,3.52618145942688,0.7449995279312134,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000184,e23dddefdcff6c76dd4c1589327ea3566c706c4580c00e540f2c0f4685460587,dense_v1_train_x2.95_family2/variant_2,downstream,3.5981574058532715,0.7425295114517212,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000185,bdee8e94aedf266bd9a430d3231338e23bbd087c3930fc0a6419d348b9e9a902,dense_v1_train_x2.95_family2/variant_2,downstream,3.63187837600708,0.7298094630241394,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000186,dffe95837a8c5e448d3f2b2e54464f246c2b2c65c9eae6f1fd10536084ea40ec,dense_v1_train_x2.95_family2/variant_2,downstream,3.6969006061553955,0.6865354776382446,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000187,db8f857c293e252f0e8abe9f77d697c936019229befa6f80d4e7f9a054702184,dense_v1_train_x2.95_family2/variant_2,downstream,3.7257373332977295,0.6526338458061218,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000188,1c01009a0bfba69a1049037c38150796e03ea84693621d6ab9de6fa14bf42331,dense_v1_train_x2.95_family2/variant_2,downstream,3.7851505279541016,0.575244128704071,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000189,e1a0c4516d737812041ee9d8fb5d76d94a2036a6ca2c54655dd15e9ded71143d,dense_v1_train_x2.95_family2/variant_2,downstream,3.8473331928253174,0.48562827706336975,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000190,9d211b3e030eed1cc291a25ad74811a419810f2a56bf6a57e3c167c2d1ce3316,dense_v1_train_x2.95_family2/variant_2,downstream,3.878653049468994,0.4341956377029419,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000191,ec7af3c68546d121f216f9df62db06d265e4410b9d282f387ffad74bfeeef979,dense_v1_train_x2.95_family2/variant_2,downstream,3.9410603046417236,0.32767125964164734,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000192,2cfc34ab4549a5d6f2ac3cdc5e912567e3c0e4b2f83d6842000c7c9e799b6d6c,dense_v1_train_x2.95_family2/variant_7,upstream,2.837618827819824,0.117464080452919,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000193,b457dc90054dacc3088e4be002d18654a601dceea8bf50292e29985825c331e0,dense_v1_train_x2.95_family2/variant_7,upstream,2.8937957286834717,0.21349124610424042,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000194,0e2f54ff37b1b397e1166715922325e1e7262794164e1ea4f2e46b122935bba7,dense_v1_train_x2.95_family2/variant_7,upstream,2.92714524269104,0.2766171991825104,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000195,6db12bba435bb0d1febae5cfa5012aa009d7f18aa35c0027312ff2bfeb5bb338,dense_v1_train_x2.95_family2/variant_7,upstream,3.0063695907592773,0.4075443744659424,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000196,fa58eefa21809711d0ada5b00f54432321507c3f39cd7c1a3c5914ba38adbfed,dense_v1_train_x2.95_family2/variant_7,upstream,3.0358381271362305,0.44868069887161255,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000197,37a92ac357b706e8595b8092d2ac9a7da425b221535f5c5fb8577e96607cf9e6,dense_v1_train_x2.95_family2/variant_7,upstream,3.092456102371216,0.473079115152359,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000198,6c8d2ee2ef2352d11d9eaec367dbae9803f6fea0a4face44aabcbee0654e239a,dense_v1_train_x2.95_family2/variant_7,upstream,3.1409084796905518,0.49399760365486145,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000199,11f35809beebafb91cf9a9015bbab73a2657092ada5d7cea1631f5afd1f8bba8,dense_v1_train_x2.95_family2/variant_7,upstream,3.204528331756592,0.5144397020339966,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000200,0bc855e24363239b86ae90245b8d72c839ea6db3306a4713e840cfa4fd6e0ee0,dense_v1_train_x2.95_family2/variant_7,upstream,3.2399868965148926,0.525180459022522,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000201,cf1b79e11526097be379e3255e9d4249ae9923b67fb4f0b8c9ab4e7235d18f70,dense_v1_train_x2.95_family2/variant_7,upstream,3.277435064315796,0.5365169048309326,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000202,0f07311eb3818b6212d9d5135c5633c169da657b7014bdca78716a2e6239b27b,dense_v1_train_x2.95_family2/variant_7,upstream,3.358412504196167,0.5624714493751526,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000203,b361bed80c77db1d9f8e36c5db04975adc5f6433b3233836104df34c74f31e34,dense_v1_train_x2.95_family2/variant_7,upstream,3.4032888412475586,0.5806805491447449,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000204,0071199cd82853e6206b3075a0ababf99d6979b1601e566d34e69b71e266738d,dense_v1_train_x2.95_family2/variant_7,upstream,3.4509189128875732,0.6043642163276672,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000205,ddd97d64f86fd3c077a8bb5f9edfd9b5789bcb8e0331111d5faee6c5324894bb,dense_v1_train_x2.95_family2/variant_7,upstream,3.497545003890991,0.6239151358604431,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000206,f3d90a18be9b647c7aa17784cdcce385499813593ebdeec94f709b4a4c25928a,dense_v1_train_x2.95_family2/variant_7,upstream,3.5409815311431885,0.6342763900756836,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000207,8fe2dd2326ee40f9749115feaace9954d5aec24390d5372e19a6f5d8c3a74408,dense_v1_train_x2.95_family2/variant_7,downstream,3.581284523010254,0.6351343989372253,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000208,2f73a3ffa590a783ebbc1aff9d2743324786a660f9c70fa8dd1d33719e6243fb,dense_v1_train_x2.95_family2/variant_7,downstream,3.654712677001953,0.6115102767944336,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000209,3f2ca9e209b16352237775552196cb415fdb1d762a65ecaa61dfc5f8241b5372,dense_v1_train_x2.95_family2/variant_7,downstream,3.689140558242798,0.5879442095756531,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000210,25d0d2ea359d2a41c9049a61f04b0b2ffe7ee604f07538451828e49d2c5bd6de,dense_v1_train_x2.95_family2/variant_7,downstream,3.756791353225708,0.5192239284515381,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000211,ad7d2ae0661fc40f08b328d730b6036563fb241d6e19a908b455e4311bd6de95,dense_v1_train_x2.95_family2/variant_7,downstream,3.790616035461426,0.4787639081478119,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000212,90ac524b8b0bbae73b491c24fa7ff72a2d7776ef6fd850892ac16b240f0e96e9,dense_v1_train_x2.95_family2/variant_7,downstream,3.858217716217041,0.3878253698348999,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000213,e58bc458bb4b678682b3ebb74120f5a55e2c5acaabc223d9b182af0c99bd3a98,dense_v1_train_x2.95_family2/variant_7,downstream,3.891899347305298,0.33747607469558716,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000214,e617ab5b619dc8ac8c0b0fabfdd02cce3907ef6608da1f12e3e06c70209b6deb,dense_v1_train_x2.95_family3/variant_3,upstream,2.8376212120056152,0.11746406555175781,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000215,07dd937a223624eaf91d4f9ec41dcd957bcc2560dc2fd0ba9b2f387c872638bb,dense_v1_train_x2.95_family3/variant_3,upstream,2.889270544052124,0.2063150554895401,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000216,8e163d864f60f916f1f0b23a67d9f577fe6fc13c52100d8574a090d596b53a31,dense_v1_train_x2.95_family3/variant_3,upstream,2.96553373336792,0.34318873286247253,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000217,ecc434fe1762822eaa862e8c5a29f4f2a20197ac3054a14563f2fd1293cf450a,dense_v1_train_x2.95_family3/variant_3,upstream,3.0053725242614746,0.40780109167099,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000218,e366b86dfc4c3224525538aa775938bedaf6014e6d4c1c94909e7d0808300dd6,dense_v1_train_x2.95_family3/variant_3,upstream,3.037632942199707,0.45520642399787903,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000219,00238fc16398b6c47d956ed679b75f826070411bc92f70925b5272fb261da073,dense_v1_train_x2.95_family3/variant_3,upstream,3.0852210521698,0.4931960999965668,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000220,34a85167d123f3dc093e475b98529c6d55974d2e0139f18c621b21361826a881,dense_v1_train_x2.95_family3/variant_3,upstream,3.13088059425354,0.5125608444213867,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000221,c598339053b4784ac575e72abfcada626e36e3a6cbbe14cc2b5bca41b4583444,dense_v1_train_x2.95_family3/variant_3,upstream,3.187723159790039,0.5371965765953064,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000222,ab260727b5260618a1188f214241c61deeef7df87293717ea410c6460194f3d5,dense_v1_train_x2.95_family3/variant_3,upstream,3.2608699798583984,0.5636675357818604,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000223,8b3fb185607185d1e8ebd9c7971d8bc300ed90a486c291359200a6e0cb4edfa9,dense_v1_train_x2.95_family3/variant_3,upstream,3.3047072887420654,0.5851176977157593,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000224,7f5bcea1d51ae8c9147bf28f1f86c3610a5b94f37ee9f2cfa8bcb20c114fb516,dense_v1_train_x2.95_family3/variant_3,upstream,3.3527252674102783,0.6192664504051208,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000225,bbca36f7600928bf637866404bb325d5d1719b2e05717f06db7090067e4a0e48,dense_v1_train_x2.95_family3/variant_3,upstream,3.3995094299316406,0.6538642048835754,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000226,0ad49bfb9f769867f74183ca5e3341ff599e062313d675b5f40fd3564f15ebd8,dense_v1_train_x2.95_family3/variant_3,upstream,3.442869186401367,0.6797438859939575,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000227,f0a9c68a04bf4a020861f7c7a4003e12d79a6ab53d3c84dbc65aa2c999037d37,dense_v1_train_x2.95_family3/variant_3,upstream,3.4830482006073,0.6955153942108154,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000228,f9914c5ea539821a8e2168cdaa6f1b59d65031c79476235b2db758cf57f5e0b4,dense_v1_train_x2.95_family3/variant_3,downstream,3.5557141304016113,0.6986568570137024,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000229,ff5f6fbae7a4b76337d8fca16b3e3d601bae6749453b2fa8e1bb99e7f175a593,dense_v1_train_x2.95_family3/variant_3,downstream,3.5893502235412598,0.6881622076034546,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000230,ed709528a824f8a8472ab7967883a51f88966ed794a793cae9a2ffc788b04e72,dense_v1_train_x2.95_family3/variant_3,downstream,3.6536333560943604,0.6485562920570374,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000231,9da3c32a6af268bd00073e4dddb706052d35f6169685d8ab7f903d0bbd0dc9cb,dense_v1_train_x2.95_family3/variant_3,downstream,3.6849355697631836,0.6209740042686462,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000232,c3f69ccf1b8550d892c3f917cc1f97a7e53e02f353ce70de53abd442a2d91cec,dense_v1_train_x2.95_family3/variant_3,downstream,3.7469069957733154,0.5514155626296997,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000233,0e1607f98191e04e1c8f09c3c8530fca259522ac9770714adaa6bdfe389688d8,dense_v1_train_x2.95_family3/variant_3,downstream,3.7767343521118164,0.5075588226318359,True,all_succeed,True,1,1,1,1
