candidate_id,phase,state_sha256,snapshot_context_sha256,parent_group_id,root_cell,full_cell,trajectory_id,trajectory_step,frontwheel_tangent_mps,hip_deg,hip_rate_degps,knee_deg,knee_rate_degps,pitch_deg,rearwheel_tangent_mps,roll_deg,root_vx_mps,root_vy_mps,root_vz_mps,root_wx_degps,root_wy_degps,root_wz_degps,root_x_m,root_y_m,root_z_m,steering_deg,steering_rate_degps,yaw_deg,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,union
pi3_causal_upstream_000010,upstream,fd99b8e35dfc1efa12fdac87cb1b4736c60b5af91125589c05759010797d22cc,e4065f584ba0317a8f02a5912dfc9fff67925661096d83e7336411450405f40f,dense_v1_train_x2.88_family0,6aa42fa0023ad8c20629a650c27073463a3b67797c5d8fa2f84267e6b0d994b0,f5259bbbc69b0d4742b9844b24f2ce398d370aab3aea3160b11bf26c1b162861,dense_v1_train_x2.88_family0/variant_0,26,-0.06980257809162141,-2.4172814272259098,220.42979349885107,5.877008950580792,-121.80188920462362,4.43418306750148,0.47126956462860115,0.7480589315534675,1.6144700050354004,0.03843403980135918,0.639718234539032,0.48074531933058046,-131.85443868164333,5.590230224786289,3.2929208278656006,0.013063061982393265,0.5860038995742798,40.99274292657094,12.949255755910563,3.073273697883546,1,1,1,1,1,1,1
pi3_causal_upstream_000011,upstream,61f10a34f6b1ee6c93677a606cd1718a11509ff2d8b7f2317cd41915de5556ec,82ddbf46d51be6b273cce03b6de2293fb2aa98e9ef178404e487dddf44318235,dense_v1_train_x2.88_family0,ec28c5245aaa2de64686a1327ad1c7da45dd2cdc7e2974b39c0ecf521b453d75,5bcc3b472618210a8caeec92fdbac17d3ccb6dc7fb4fa6cd1fe8655e323e039a,dense_v1_train_x2.88_family0/variant_0,27,-0.08316299319267274,-1.7230963248704276,165.72254639817686,7.180806685771601,-56.62120954008435,3.3073022457486,0.4495392274856568,0.7653070423103049,1.6569020748138428,0.038391564041376114,0.6284300088882446,0.15417592580378053,-114.09478570745128,5.328269845114675,3.3260438442230225,0.013833967037498951,0.5997097492218018,41.654673634509805,15.929473050235872,3.192119174068096,1,1,1,1,1,1,1
pi3_causal_upstream_000012,upstream,2c35cd3185cd52dc6961b7483157943ac4d2ca94fa8ccf8ba7cbeaaa3b5a99c0,287097b69de003a85ffc79e3234802f49bfb0b846247cc88bf41e45c538b9ab1,dense_v1_train_x2.88_family0,0be6913812bf0dd5b73d49df005bddb15b641d5cc7c0da9733bbe48019809e3e,7740037d3c4db2268a44c6f49ef8e879ad8e1a16f49abbe3e8c8dcc581e73547,dense_v1_train_x2.88_family0/variant_0,29,-0.16359802007675173,-0.7892073344189344,52.414093049112466,8.42942246888423,-1.9486173251549068,1.9525056479154879,0.3648891925811768,0.784785702240489,1.679976224899292,0.036106180399656296,0.49177420139312744,-0.4902453654141277,-44.777152670189075,6.420790192483126,3.3925230503082275,0.01528784167021513,0.6223693490028381,40.18983369906844,48.97199531122245,3.4879915839730886,1,1,1,1,1,1,1
pi3_causal_upstream_000013,upstream,93e1f0899bdde6c5703d0df8b5ea0e98bed833bfc36e6fb0e39782d700e35278,c1fae032ec0b01a9c5b6f319df4a707062e465c831f3bd2672aabd2b935fa5d2,dense_v1_train_x2.88_family0,732484b0075492f6ef92015765f079fb0d5d40958a0ca92b66aefdc9ce3639fc,6ffdca4c669548c94edee0a9f52e6a4348dcfb9ade851a7e965bece9ad8c3758,dense_v1_train_x2.88_family0/variant_0,30,-0.13225781679153445,-1.7687884761488146,132.59571911226482,10.616767498692365,-61.58523393449871,1.808892107865011,0.4152232551574707,0.7780758696702285,1.6934009790420532,0.03633357957005501,0.363217830657959,-1.0579659934705332,-86.01339867086014,4.94373062172978,3.4266443252563477,0.016013765707612038,0.6319823265075684,39.99408389255046,37.94122614127352,3.6324487218959995,1,1,1,1,1,1,1
pi3_causal_upstream_000014,upstream,ba8e327af83f94855db9ed640b13c5580d3fb75deab534090958dd0a318cb701,6d49deaa5c57c22ad10344c6986e41a92f6d7d31d40f75313809e5a7f38f9d77,dense_v1_train_x2.88_family0,0f64256cab7f94d82ac6c2407eb0b616df51db3c230d97f2a4f403749d6dd48f,1521fadc819eb58ae1c9bc51cc692124334e27d8377cf4a20d0e3338f91346ef,dense_v1_train_x2.88_family0/variant_0,32,-0.19531575202941898,-5.746715408199982,-51.88713029426764,18.545640408025857,151.15664889874776,1.686766195833452,0.339274287223816,0.7203090058640373,1.792856216430664,0.03684050962328911,0.40957021713256836,-2.2608438416929957,-23.899146094576437,4.5013576253214485,3.4975738525390625,0.017501818016171455,0.6506151556968689,40.69409632020672,19.663204497759807,3.8556880770955337,1,1,1,1,1,1,1
pi3_causal_upstream_000015,upstream,8646692289359376b883f345eae6393d696fd90ac7a074a4371755226b774818,16dfa3ebbf8923c63bea827206240e492dcf6d7548eba09c201dd60e7ddcea4c,dense_v1_train_x2.88_family0,443a146d0bdc0a9a381dd8572bce1dfdd402513a0594d924402547652455d787,9daf7fb826d03744b6cf1cd2baa9fab21b687b24efb740f72ac400a0c1e8dead,dense_v1_train_x2.88_family0/variant_0,33,-0.1942954182624817,-4.858847165158977,-35.28285162950744,19.202521898620788,113.36185859818472,0.6113471893978304,0.337270736694336,0.677578559649395,1.781174898147583,0.03599373623728752,0.22610780596733093,-2.1525891853297017,-22.288782148678774,4.8132979142446315,3.532789945602417,0.018209761008620262,0.6558429598808289,40.08443021979679,14.166234102787694,3.933933944296766,1,1,1,1,1,1,1
pi3_causal_upstream_000016,upstream,8f92b31b2c2c19ec73bb17042655ca4c51f4cf63b341896e5b2dde4053c43962,7643824c74768f7761338ba7b20c54b1235e5ec37856e0637dd2569b4db98117,dense_v1_train_x2.88_family0,13ae213a5f08b0b9ecc5d2906b605f5a230dc729c3b49353320f5058a0050e18,f0b813120c410782260d1690e1799ceb761e1f71e696b7405e1edc771f269023,dense_v1_train_x2.88_family0/variant_0,35,-0.12795873641967775,-10.702850080349329,112.54104061467844,27.43330965983635,-19.18315148213463,1.7718679980354608,0.6945718383789063,0.5752837247174736,1.7945358753204346,0.03549616411328316,-0.03952069580554962,-3.344277476144391,-90.4400032908104,1.9994501542790806,3.6053049564361572,0.019609183073043823,0.6666812896728516,39.07193322251786,45.178443359400255,4.169180381448086,1,1,1,1,1,1,1
pi3_causal_upstream_000017,upstream,29c6e8df862555e073e1547522a72b39b9bc564dcbf971a69f060c548e961672,25e9e0c88cc8b2fea512eae9c8802ab0fa49ae928f1e095a4eee9ed5e1b70ff4,dense_v1_train_x2.88_family0,86d1918e0a31ce174f6c9880deea885f055fc8c486af3a423e9ec0e84d308365,aeefaaa6da1bc5de66caf3ff954e4997c6c53378ec98cab64f1d47c963d37712,dense_v1_train_x2.88_family0/variant_0,36,-0.17042903423309327,-16.06729772995027,-126.61557430521684,36.2611771903688,388.14754743661535,2.395234249483931,0.6603160476684571,0.5050427808240594,1.9512522220611572,0.04231778532266617,0.16282209753990173,-4.2891901784728725,-62.391845124531365,-0.07856401080423366,3.643744707107544,0.02040128968656063,0.672512948513031,37.71396525701968,56.77281583399654,4.2493751442035,1,1,1,1,1,1,1
pi3_causal_upstream_000018,upstream,3bb2aaee5bb99bc1c0770709aa0a8c438a015dc95846c364b766b00ca04da477,fd9cf3ddeb34fcd3b0ed6b017b5617cf063ce42ebf166fc41b3b737379256d00,dense_v1_train_x2.88_family0,c0bcfae2d8a0b27d54ef35b762e7cef803f53cdb7d91f5d51d3076c4d5832bd0,c4da7b0f2162f47efada399e9b2c2c9263a5b453d27e9cb3154f2f433aa6b721,dense_v1_train_x2.88_family0/variant_0,37,-0.26127922773361206,-23.349961319266978,-259.40790724292964,46.7461937550662,415.8788804480542,3.8507424251904947,0.546431097984314,0.42125943907872027,1.9353246688842773,0.038586512207984924,0.1929696947336197,-4.719706393368885,30.81037545909139,2.317731633516386,3.6827831268310547,0.02118692919611931,0.6795427203178406,38.247170804765894,23.367525150717665,4.323449028800226,1,1,1,1,1,1,1
pi3_causal_upstream_000019,upstream,b4baab2f06f5e4c35d245b42275f5bff02242bf4b52f7507816c735e22892fa6,329f6ee3598e7640498c5a549a85e00021c6bc36a7a150bd63a32ae242243dab,dense_v1_train_x2.88_family0,30b2658566e39ee872f5604c4f9d7ac682ed1692cd15c1319ad4ea1d534c32e4,646dfe512d8da24790c64c8db67584612df0cbe21946afb2acd6ff76e5d0dd17,dense_v1_train_x2.88_family0/variant_0,39,-0.2911132049560547,-41.74344560315246,-437.0191901934574,71.27886380082342,715.7181471243877,8.151972037365518,0.5323799085617066,0.2149729056472135,2.0617432594299316,0.042183518409729004,0.5256323218345642,-6.67557247022388,42.2888088876213,0.5600201767365979,3.7623040676116943,0.02274441346526146,0.6973555684089661,35.79720585514442,58.506403222710404,4.484358915576707,1,1,1,1,1,1,1
pi3_causal_upstream_000020,upstream,c8bfa2806f04a8223dd0e2344e117e60141cadfd4215e3a82b3f3775d59e84e7,728ec24d93deabfad0153003b320330da4b05ded807aca8acb440ac56011630c,dense_v1_train_x2.88_family0,9863c98d8a9cf85e91c9899b71ca2d53a5b04f24ae4015f59bc140e3b9a764c6,0129821e5caeee672a06e9f20b2c42d02fe018c496d353ca088d38101b01d072,dense_v1_train_x2.88_family0/variant_0,40,-0.19131415843963626,-50.13072324353677,-312.690049033659,86.9160149998665,734.95157733655,8.141941411489114,0.666659917831421,0.06673802533242751,2.105954647064209,0.043395619839429855,0.4715730547904968,-8.186065390077614,-67.61388674503212,-1.6033990739349524,3.8042643070220947,0.02361290715634823,0.7094866037368774,33.09038139650085,64.73006476423686,4.491796189175437,1,1,1,1,1,1,1
pi3_causal_upstream_000021,upstream,448e076d83a90610f3999115f7c2c1683ebc01c7208ec4ab8385d50c1f622f57,e4319b0959e63e5f16e3902f25e54997c46d945cd1dced963a9321213e54a6dd,dense_v1_train_x2.88_family0,5df88352c5df1f9dfea91b2daf0cbcd149bdd34ca7286899c39b5f68f7acd403,098013e1590f694d41216618ac9ef70f8969cce5feac240e5e40ff80b68a5b06,dense_v1_train_x2.88_family0/variant_0,41,-0.1266888725757599,-56.2738500245596,-222.007526215989,102.40336649003287,729.8214495717101,6.369389185636409,0.7516131973266602,-0.12243922033530524,2.125884771347046,0.04248533397912979,0.38728901743888855,-10.48829078663078,-137.13604638189577,-2.523427476126374,3.8467063903808594,0.024480164051055908,0.720022976398468,29.696627737556184,74.69258551780662,4.471351300106848,1,1,1,1,1,1,1
pi3_causal_upstream_000022,upstream,a0ce60c64572c43ae7c7e9a757688de5d2f9f11d96b4596fe4435120fea8f05b,f8b0968ec197bf6aec866a3589c7cad90bb817254e621984bda9a22a605d9485,dense_v1_train_x2.88_family0,5799d3ecb0175e32f2ce00167ffd022587fc297951fd89271ecba02b4e782e2c,347930c6d65f5d55c1694b7a1c0d928471466a10c656ca94fe1d5db9b8607835,dense_v1_train_x2.88_family0/variant_0,42,-0.15474037408828736,-60.74434885521093,-160.02712485687002,115.31763545569368,554.1923148390767,4.298563537047545,0.725975160598755,-0.3575741022181731,2.04986834526062,0.0350504033267498,-0.0445442758500576,-12.966797389246448,-116.14821377952391,-1.638922247477954,3.8882009983062744,0.025243395939469337,0.7242363691329956,26.615211799167028,70.26076946351965,4.4598796420052125,1,1,1,1,1,1,1
pi3_causal_downstream_000023,downstream,4aba02984708cac7f93d90dcc2c270348c3b5c502edb839971397c20614052b7,49f69b9ba4cb2cc12a1041bbdadc7307e72214da439bfead27517b726a4707cf,dense_v1_train_x2.88_family0,3a0d8ea296e70046cf25f27bb08697769cadc10c046b301df91db64292dc8eca,ece843c073b8816a5e221220704b20506df2e752afc581b4c69b84dde00d9c97,dense_v1_train_x2.88_family0/variant_0,43,-0.1882806444168091,-64.07349916989104,-110.977910841986,124.78228323009371,393.52184080390487,2.6793862380830222,0.6962345600128175,-0.6391057002943813,1.9810587167739868,0.027375739067792892,-0.5264655351638794,-15.366626189039096,-91.81607467270369,-0.9869643627792524,3.928187847137451,0.025855710729956627,0.7190307974815369,21.698877493084993,98.06437270656637,4.474008171426988,1,1,1,1,1,1,1
pi3_causal_downstream_000024,downstream,8698f48dc8bdb370184e107a76488f275e60eeb094315e1683b87afac1599f5d,070e55c3bcf5f666b8cbf4161a42d57c718d958f3bcd7e5843f90bb6d77ce6d8,dense_v1_train_x2.88_family0,58355a4c11c8460704e76165e4958828f67225361c9ee0943e920a651930d67d,8723e78598b942ad40af563de1341966dfe0a6d991e52ab507f545e08b311c1e,dense_v1_train_x2.88_family0/variant_0,45,-0.22274211406707767,-67.99145960235043,-40.132808449688,132.32555780983412,174.3809996240836,1.6672913447317153,0.6592584133148194,-1.279321143355295,1.8940106630325317,0.017177095636725426,-1.3835625648498535,-17.51586986233596,-61.55841861181724,-0.6497090449144749,4.003251552581787,0.0265427865087986,0.6737748980522156,-2.1508208066649033,118.02946644299887,4.570428028904108,1,1,1,1,1,1,1
pi3_causal_downstream_000025,downstream,8cc1e446da4d43973b59b0db6dbd99bed52b0ab2a7814f9ebb22e8e45c982e00,3e34af6458c03a955020a4da51861d4b6e0b4e78d7eaa219db8898327c35e569,dense_v1_train_x2.88_family0,19e64f025c855d4fc4ce3a8f424f379c4ccad57c384cd2490ae9a583f5a3d32e,261da404b0b50ee51c6ec23c34566cd0ba78897823645f16d93a1d1583f4c8d2,dense_v1_train_x2.88_family0/variant_0,46,-0.20459293365478518,-68.9972049576348,-9.021545228410975,135.6680611443416,150.35785827531475,0.6430005209719301,0.6745540237426758,-1.6417657122154459,1.8946070671081543,0.015223984606564045,-1.640304446220398,-18.951737842865427,-74.07144811468567,-0.6718605756924427,4.040865898132324,0.02686632052063942,0.6440781354904175,-6.553258296340938,96.5120004818167,4.605639901396702,1,1,1,1,1,1,1
pi3_causal_downstream_000026,downstream,ffd16cab46f55b0c9da42aca2752ac99d93f52370cbf62d8b37dbc0e6867d97c,e45e754385000d5912817090c37bf5050ac9312eafcbae7a3d29064b3cae7a6e,dense_v1_train_x2.88_family0,272af2bfbb7cd6c4ac695b9bfd71965ccce633855aec71a8c58a8fdacfbb2360,036b1fb2b66f0442fb1d7c598b206afe4458589fb793becc0dca79ce03e47db5,dense_v1_train_x2.88_family0/variant_0,47,-0.26468192577362065,-69.6046000201457,0.7934210808891563,136.78996069665124,-9.4426289520632,0.14713953112586256,0.6391438007354737,-2.0180306437850755,1.8294806480407715,0.0017442790558561683,-2.1793601512908936,-18.761047498975135,-22.95910032891841,0.03379917443254157,4.077648162841797,0.02700464241206646,0.6056159138679504,-8.341499151245948,50.13182973418231,4.630152343396562,1,1,1,1,1,1,1
pi3_causal_downstream_000027,downstream,537084e3afb7733eb41bf7cdfa16ca72f0be3f6d518140f68b502c8a2c83f70a,5120551665dee65fd7367bd329cedea3491d6851ba3a2c2321b39c83f95192a5,dense_v1_train_x2.88_family0,d6ac435924f78698ecec286e0c335e428324ea517d27a074423b8b7e31de349f,2d67e726bd836c1ab1273724ebd013caf272c3e902c29d7ad5bb9b7b6107f178,dense_v1_train_x2.88_family0/variant_0,49,-0.23829495668411257,-70.23224659354568,22.066686594984763,138.31428133447966,6.174545651204887,-1.0295454775109516,1.293930015563965,-2.7920958592306158,1.8508727550506592,0.0026182769797742367,-2.542856454849243,-19.651902242230726,-44.02722522007836,-0.34642967598270613,4.151298999786377,0.027244655415415764,0.5152813196182251,-8.793516801649162,4.884406159919988,4.678314095386583,1,1,1,1,1,1,1
pi3_causal_downstream_000028,downstream,65c28f811f88a4c8035c9eaec062c06fb2beb7d5fdb844babcab60c7cb35aca1,9cd2d0bb90e1014fc33486281901be9c10468b0e1134f1e26d700bfbbfeca4a5,dense_v1_train_x2.88_family0,206b352850fdbb5ddc074ded8027df6398457ba4c192aedec38bae959c0998a4,d53154a9bbadebf8b0f5005927a4c9ac3fa7fc9d6976bad8a9b7d4e04d06b1c8,dense_v1_train_x2.88_family0/variant_0,50,-0.2410807013511658,-70.28265338962038,28.275818616599302,138.31262842870052,-6.50829729546886,-1.5169270536829667,1.2931530952453614,-3.18434489948452,1.8493516445159912,0.0010428770910948515,-2.7659826278686523,-19.623913834559307,-43.3823529095916,-0.4003802463391526,4.187946796417236,0.027274448424577713,0.4625442922115326,-6.522932683312904,-32.84754768093939,4.693718288539702,1,1,1,1,1,1,1
pi3_causal_downstream_000029,downstream,66624385d9a88d7f3e4f8093f07dd7b9818d4c3910ec5a8b49df12ce69f77369,e22ea788f6d45867790c07f49c5a807470a3ba992135c338b0a2f7f83f291b6f,dense_v1_train_x2.88_family0,69f3763d8210a1530bda8b48c4b8a6b0f8c40371f4c3b71383511c978d37121e,91fe54a04517023e54f7b0cf99ff1bc19f7423d7b1ce5113eb80387eb8ce3e0c,dense_v1_train_x2.88_family0/variant_0,52,-0.2654331946372986,-69.86073211402118,40.946929432713084,135.89791067029088,-69.5640560172325,-1.9346041086320211,1.2738969802856446,-3.9393809045068187,1.8343698978424072,-0.007049049250781536,-3.2937307357788086,-18.267317029537008,-27.62268689985871,-0.5676666802341329,4.260656833648682,0.02701765112578869,0.34000834822654724,1.5170198059359168,-76.31403144563262,4.684098326994605,1,1,1,1,1,1,1
pi3_causal_upstream_000030,upstream,c9c35e4b52ed6efed37cf38492caf489f740435b6ad46e65f363485e41ddbf78,8e2970b5565173a648301e89b03182bd49d8568a87744321f7867ff6f6c969af,dense_v1_train_x2.88_family0,364e38fda67895bddfe3d080f18374c7b2868f0cdaacce1394d4525abf81c16c,bb33edbf638de5d264e708e96a43ad5f2d01e4b083b603a6d0bab87f32723a36,dense_v1_train_x2.88_family0/variant_5,7,1.736040668487549,-70.82418493796484,85.21917061379273,140.34939083919832,-226.30430260019563,0.11503218505282466,0.039440088272094734,0.03004275564973727,1.7434104681015015,0.08639954775571823,0.06660464406013489,14.958699971049253,20.848479667830677,43.489866917316775,2.7758586406707764,0.0007504243403673172,0.1184501051902771,6.068171431297462,52.06055562748344,1.1079357846312077,1,1,1,1,1,1,1
pi3_causal_upstream_000031,upstream,b2b6ffec96a70fedae0fb6a1b901e0d283d4fa5e9e875245239be858a3f7af75,b34f347260e7f1999f36df541f8de8a9069df1f5f05fbd5c5a37bbf791482622,dense_v1_train_x2.88_family0,15eb220a2ed33dd0ef2add935cb9181e90a72d6cb1de22eb45ee3af72204505e,d1dc5a1dd5ccdb069358a1f9d7dc613d72acaf8c772577f56d8bbfa5b9ebb7b1,dense_v1_train_x2.88_family0/variant_5,9,1.6116615867614748,-58.6142314191374,569.2492756190732,123.57482872824052,-670.2064110240583,-0.11359508702612993,0.38692000389099124,0.6199485203593927,0.7318007349967957,0.06139162555336952,-0.043609827756881714,15.071611535766026,32.36342387256889,34.04781682378573,2.8358912467956543,0.004175205715000629,0.11843059211969376,-0.41420132088765854,105.73386918216863,2.6375836148428817,1,1,0,1,1,0,1
