time,step,roll_angle,pitch_angle,yaw_angle,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,hip_position,knee_position,hip_velocity,knee_velocity,hip_torque,knee_torque,steering_torque,rearwheel_torque,action_hip,action_knee,action_steering,action_rearwheel,total_reward,roll_reward,pitch_reward,yaw_reward,speed_reward,position_reward,height_reward,survival_reward,raw_roll_reward,raw_pitch_reward,raw_yaw_reward,raw_speed_reward,roll_deviation,pitch_deviation,yaw_deviation,cumulative_reward
0.268,134,0.7570926590810044,0.48012751701543677,-2.0778618854253907,2.4598839236656262,-0.0005396791473276524,0.32366654851891247,3.5812560572746226,-0.03560959822177118,2.3963971353073004,-1.006952518412652,1.7246266102262764,-0.5135242155326494,8.359242541146576,-69.20672630579489,127.04389834858392,0.03808454646090631,12.0,-1.0,1.0,1.0,1.0,9.036009429763421,3.3943258727351964,3.935982997731275,0.18614758743049742,0.29606451331610406,0.20425164036693477,0.0,1.5,0.8485814681837991,0.9839957494328188,0.930737937152487,0.9868817110536802,0.7570926590810044,0.48012751701543677,2.0778618854253907,1270.6800823022033
0.27,135,0.7722359849500562,0.26439475780224536,-2.1561748274540746,2.4671014392050976,-0.0006122998213891194,0.3286036069603907,3.633978351514003,-0.03684956583462913,2.536448209545862,-1.0104867749868924,1.7432315833456122,-2.9400351670728355,10.191647654589268,-56.041865703063195,113.27846524901184,-0.24286440479078486,-12.0,-1.0,0.043513924,1.0,0.3996783,9.145954842127749,3.3822112120399552,3.9647473656263674,0.18562550115030618,0.28942091369966877,0.20743972595718763,0.0,1.5,0.8455528030099888,0.9911868414065919,0.9281275057515308,0.964736378998896,0.7722359849500562,0.26439475780224536,2.1561748274540746,1279.8260371443312
0.272,136,0.7879799499531774,0.14824805924747125,-2.219749178728947,2.4744221367678105,-0.000674554434849524,0.33353492385264943,3.6862439341073587,-0.025544061627018066,2.395674578839709,-1.016519759857848,1.761815230875672,-3.0955094552360043,8.410933108021771,-43.20245963051417,-139.99807434361907,-4.0,12.0,-1.0,-0.3004919,-1.0,1.0,9.194486710815312,3.369616040037458,3.9802335921003373,0.18520167214180705,0.27989341463259676,0.21067238928256815,0.0,1.5,0.8424040100093645,0.9950583980250843,0.9260083607090351,0.9329780487753226,0.7879799499531774,0.14824805924747125,2.219749178728947,1289.0205238551464
0.274,137,0.8045446192421232,0.13187546974026967,-2.2595431587034356,2.4818595768120675,-0.0007136132521325346,0.3381395648047409,3.750667011538665,-0.013583105226835942,2.2087170714167224,-1.0230016043356507,1.776265492803642,-3.3786804485125663,6.0447809395252285,-41.21849121550724,-180.0,-4.0,-12.0,-1.0,-1.0,-1.0,-1.0,9.31779211061207,3.356364304606301,3.9824166040346305,0.18493637894197712,0.2645723035523759,0.21395713637703917,0.0,1.5,0.8390910761515753,0.9956041510086576,0.9246818947098855,0.8819076785079196,0.8045446192421232,0.13187546974026967,2.2595431587034356,1298.3383159657585
0.276,138,0.8208875016129049,-0.026944825221247908,-2.2851508013467243,2.4891333064495265,-0.0007291338939352949,0.34251465892603805,3.523079735691382,-0.002018213659664784,2.165369482715274,-1.0247244217285447,1.7887383712185403,1.6714781583563787,6.413715438685379,180.0,114.52299674164544,-4.0,12.0,1.0,0.018395571,-1.0,1.0,9.060961161814088,3.3432899987096762,3.996407356637167,0.18476566132435518,0.2996805656648906,0.21716909535156415,0.0,1.5,0.8358224996774191,0.9991018391592917,0.9238283066217758,0.9989352188829688,0.8208875016129049,0.026944825221247908,2.2851508013467243,1307.3992771275725
0.278,139,0.8364439068966658,-0.3270860825903887,-2.299355312313213,2.4962342938047475,-0.0007293428048265275,0.34698548062807766,3.57785008761066,0.0018978433313448072,2.302136440118982,-1.0238401861716184,1.8033899546887846,-0.7915784592320931,8.192136089036524,-63.412496909329775,110.18374856286505,-4.0,12.0,-1.0,1.0,-1.0,1.0,9.07865486232508,3.3308448744826675,3.9563885223212814,0.1846709645845786,0.2963855683248096,0.22030276472154986,0.0,1.5,0.8327112186206669,0.9890971305803203,0.923354822922893,0.987951894416032,0.8364439068966658,0.3270860825903887,2.299355312313213,1316.4779319898976
0.28,140,0.8524064932471307,-0.49367921264535974,-2.2920991443581884,2.5034656503484385,-0.0007150837263665303,0.3514129228275347,3.652796841805082,0.01238230060300289,2.125041637926579,-1.0260383407869778,1.817538731271827,-1.3946844001166463,5.961606864286285,-51.2740609327727,-180.0,-4.0,-12.0,-1.0,-1.0,-1.0,-1.0,9.268835870273731,3.3180748054022953,3.9341761049806188,0.1847193390376121,0.28631388955753667,0.22349351986747257,0.0,1.5,0.8295187013505738,0.9835440262451547,0.9235966951880604,0.9543796318584555,0.8524064932471307,0.49367921264535974,2.2920991443581884,1325.7467678601713
0.28200000000000003,141,0.8687400386356945,-0.5337883142237483,-2.2635379655284273,2.510816043305908,-0.0006859578695157457,0.355788104832981,3.6953487219404333,0.016881427258139046,2.2465589059566105,-1.0310975609510065,1.8311184520719663,-3.5881200909242286,7.575662936835267,-47.81890030527805,106.6842194242032,-4.0,-12.0,-1.0,1.0,-1.0,-0.17804474,37.64241692200677,3.3050079690914442,3.9288282247701667,0.18490974689647716,0.2779552774670727,0.2267364004806507,28.486756552061316,1.5,0.8262519922728611,0.9822070561925417,0.9245487344823857,0.9265175915569092,0.8687400386356945,0.5337883142237483,2.2635379655284273,1363.389184782178
0.28400000000000003,142,0.884434021625736,-0.726605343513242,-2.234972064106729,2.517981149379654,-0.0006512717087570227,0.3602193805093223,3.4697564204655666,0.017755138082530392,2.18374499083908,-1.0329190790616223,1.8463679967359583,1.7817148412168975,7.661247134930112,180.0,95.89799490143037,1.0779831170613825,12.0,0.7994746,0.50468457,1.0,1.0,37.563670236231175,3.292452782699411,3.9031192875315677,0.18510018623928848,0.2994516972094384,0.22989557027699759,28.763711281832645,1.5,0.8231131956748527,0.9757798218828919,0.9255009311964424,0.9981723240314614,0.884434021625736,0.726605343513242,2.234972064106729,1400.9528550184093
0.28600000000000003,143,0.8995642779467784,-1.0723130767494642,-2.20684650151281,2.5249749479777814,-0.00061249057136966,0.3647047177436272,3.5222533243759053,0.021129090259353826,2.298332139116698,-1.0315198758872257,1.8631922887869283,-0.31740274946554914,9.124461503217056,-62.324748857016885,92.4201649781578,-4.0,12.0,-1.0,0.84437317,-1.0,1.0,37.84644509220903,3.2803485776425774,3.8570249231000715,0.18528768998991463,0.29970302082399897,0.2329772130373815,29.044044858976704,1.5,0.8200871444106443,0.9642562307750179,0.926438449949573,0.9990100694133299,0.8995642779467784,1.0723130767494642,2.20684650151281,1438.7993001106183
0.28800000000000003,144,0.9148460510163552,-1.3077489432469456,-2.171431616886017,2.5320778084479842,-0.0005769803217099827,0.3694051526199711,3.5785531001522854,0.014505753381068024,2.3988436106036928,-1.0343232591814953,1.8827211078813326,-2.417902459699733,10.366246471280984,-52.10900153848394,81.73923472652905,1.28978811936215,-12.0,-1.0,1.0,1.0,-1.0,38.115139022451054,3.2681231591869158,3.8256334742337406,0.1855237892207599,0.296320398287333,0.23610487634969557,29.337822038748197,1.5,0.8170307897967289,0.9564083685584351,0.9276189461037995,0.9877346609577766,0.9148460510163552,1.3077489432469456,2.171431616886017,1476.9144391330694
0.29,145,0.9307455463017192,-1.45266164707703,-2.127430445382491,2.5392845286547105,-0.0005372966525141088,0.37401963989674275,3.6281677173452307,0.02522203076036764,2.2158571360139283,-1.038994223729572,1.9012564542918817,-2.2586914435863843,8.17870435557301,-38.45764960116418,-180.0,-4.0,12.0,-0.8705899,-1.0,-1.0,1.0,38.5124731586768,3.255403562958625,3.8063117803897293,0.18581713036411673,0.29030397019510074,0.2392780454908956,29.62622749354642,1.5,0.8138508907396562,0.9515779450974323,0.9290856518205837,0.9676799006503358,0.9307455463017192,1.45266164707703,2.127430445382491,1515.4269122917462
0.292,146,0.9471777155473208,-1.512015521802143,-2.0632122339753463,2.546582689000994,-0.00048159284058458423,0.37854031390904813,3.6680349669919816,0.030546088336760053,2.3018686380697164,-1.0453906778579976,1.9187706405021363,-4.070862902444598,9.301437407102497,-40.90768849941054,78.8551873637586,-4.0,-12.0,-1.0,1.0,0.23060112,-1.0,38.72525746920926,3.2422578275621436,3.798397930426381,0.1862452517734977,0.28352802570728275,0.2424913145002896,29.90876961931551,1.5,0.8105644568905359,0.9495994826065952,0.9312262588674884,0.9450934190242759,0.9471777155473208,1.512015521802143,2.0632122339753463,1554.1521697609555
0.294,147,0.9637846053351391,-1.5033585221849601,-1.9806339060914842,2.5539390422258803,-0.0004145932731121206,0.383213865638609,3.687018625320021,0.03659724072625532,2.369254281367732,-1.0545959074210696,1.9383382527420487,-5.086112953230288,10.23709431924826,-30.56754037943432,69.73868486406025,-4.0,12.0,-1.0,1.0,-0.23807032,1.0,38.94746423722839,3.228972315731889,3.799552197042005,0.18679577395939012,0.27973159166560485,0.24572824550723738,30.20086660241306,1.5,0.8072430789329722,0.9498880492605013,0.9339788697969506,0.9324386388853495,0.9637846053351391,1.5033585221849601,1.9806339060914842,1593.099633998184
0.296,148,0.9804982024532308,-1.4683022663072467,-1.8963660286207549,2.5613311602260658,-0.0003503947337139136,0.38801195738870853,3.705804583203375,0.027654584439310716,2.426993509036917,-1.0655014046503701,1.9596240894808086,-5.856731652108174,11.021755985983486,-23.650244212891494,61.14687785534892,3.0647541960206057,12.0,-1.0,1.0,1.0,1.0,39.18405641755301,3.2156014380374156,3.8042263644923673,0.187357559809195,0.27563331725320483,0.24897895815005544,30.50074733679428,1.5,0.8039003595093539,0.9510565911230918,0.9367877990459749,0.9187777241773495,0.9804982024532308,1.4683022663072467,1.8963660286207549,1632.2836904157368
0.298,149,0.9969283723789555,-1.603638241877912,-1.8164063544105866,2.568519242152361,-0.0002822776398531305,0.39275435583545254,3.4823430753915297,0.0402936049964861,2.31474904146283,-1.0717870162271879,1.9811567617045178,-0.40979326376604863,10.506642835658326,180.0,52.96640217392087,-4.0,-12.0,1.0,0.27345213,-1.0,-1.0,39.314476141077876,3.2024573020968354,3.786181567749612,0.18789062430392944,0.2998129981150954,0.2521381461946839,30.797147239715784,1.5,0.8006143255242089,0.946545391937403,0.9394531215196471,0.9993766603836514,0.9969283723789555,1.603638241877912,1.8164063544105866,1671.5981665568147
0.3,150,1.0133852352438384,-1.8891834359896449,-1.7245254647973898,2.5755238925909683,-0.00019616486266032965,0.3974434119132282,3.522901764793409,0.045998290229916236,2.3725198999823998,-1.0739347040997433,2.002925601104649,-1.7688922529840114,11.236973472677953,-43.593620898989,51.23543348080477,-4.0,12.0,-1.0,1.0,-1.0,1.0,39.5778703786077,3.1892918118049294,3.748108875201381,0.1885031635680174,0.29968547049828936,0.25521498990230107,31.090213244576763,1.5,0.7973229529512323,0.9370272188003452,0.942515817840087,0.9989515683276313,1.0133852352438384,1.8891834359896449,1.7245254647973898,1711.1760369354224
0.302,151,1.0301220409003211,-2.0928132415680523,-1.6316018889415866,2.5826170551576073,-0.00011612424210443303,0.4022406508130665,3.5686494437204788,0.03410301498522425,2.4223528289593954,-1.0789088006433314,2.0260178775545796,-3.1575904793207386,11.830394881822329,-36.368588378388125,43.23001241568045,4.0,-12.0,-1.0,1.0,1.0,-1.0,39.84830571593345,3.1759023672797433,3.720958234457593,0.18912265407372275,0.2971856365422135,0.25832907546246675,31.390040675816657,1.5,0.7939755918199358,0.9302395586143982,0.9456132703686138,0.990618788474045,1.0301220409003211,2.0928132415680523,1.6316018889415866,1751.024342651356
0.304,152,1.0472356878369191,-2.2171585433381367,-1.5373663002429792,2.5897876217707707,-4.065476408442351e-05,0.40712018210628953,3.6005123473639493,0.041487853099588974,2.455084600068913,-1.0864317846298164,2.050137854777634,-4.317917474220113,12.26737546053283,-28.430277937986858,35.644450079972444,-4.0,-12.0,-1.0,1.0,-1.0,0.20293647,40.15864966488416,3.1622114497304645,3.7043788608882484,0.1897508913317135,0.29399918955257237,0.26147559312770285,31.695011381643095,1.5,0.7905528624326161,0.9260947152220621,0.9487544566585674,0.9799972985085746,1.0472356878369191,2.2171585433381367,1.5373663002429792,1791.1829923162402
0.306,153,1.064571506831919,-2.2981441302774908,-1.4430551154288902,2.597008487918149,3.077323073859773e-05,0.41205411125539115,3.6195407178217978,0.029947223168825865,2.4771271280006695,-1.0955227845632598,2.07502060618284,-4.746978961998447,12.597092240142938,-21.124046166192983,28.63555174180908,4.0,12.0,-1.0,1.0,1.0,1.0,40.39240555482246,3.148342794534465,3.693580782629668,0.1903796325638074,0.29154737330765723,0.2646426680118261,32.00338195346195,1.5,0.7870856986336162,0.923395195657417,0.9518981628190369,0.9718245776921909,1.064571506831919,2.2981441302774908,1.4430551154288902,1831.5753978710627
0.308,154,1.0817834466773673,-2.3657927884020467,-1.3677917225092626,2.6042775602680197,8.395999581639764e-05,0.41682362894366937,3.6517547551558884,0.0232584495971596,2.2933006267153537,-1.1042747433485578,2.0981444962932936,-4.101727089554838,10.537624000503033,-17.16053874061265,-180.0,4.0,12.0,-1.0,-1.0,1.0,0.8015571,40.85070007392455,3.134573242658106,3.684560961546394,0.19088138851660494,0.2864956816399795,0.2678312553137019,32.30147680897934,1.5,0.7836433106645265,0.9211402403865985,0.9544069425830246,0.9549856054665985,1.0817834466773673,2.3657927884020467,1.3677917225092626,1872.4260979449873
0.31,155,1.0983395704394012,-2.624504390517155,-1.3178174374118379,2.611346322333176,0.00012384083636876405,0.42126906559420935,3.4187194247139905,0.01654817585125802,2.152020497342063,-1.1061327853085128,2.118455521425114,2.188446347359255,9.769583375041403,180.0,27.68298073882613,4.0,12.0,0.7037488,0.9821063,1.0,1.0,40.684830872515185,3.121328343648479,3.6500660812643795,0.19121455041725444,0.296062153646922,0.2709324997882323,32.579316599638084,1.5,0.7803320859121198,0.9125165203160949,0.9560727520862721,0.9868738454897401,1.0983395704394012,2.624504390517155,1.3178174374118379,1913.1109288175026
0.312,156,1.114032109404387,-3.029552497581291,-1.2930298058720155,2.618247731866572,0.00014410035666404767,0.4256176158628963,3.479444398482327,0.00382185379053864,2.1939775727343465,-1.1034560997095886,2.1384818162196413,0.6030665984350974,10.236972445653969,-49.71566513835057,27.46097883977012,4.0,-8.174499538831014,-1.0,1.0,1.0,1.0,41.101770643399846,3.1087743124764904,3.590543200773987,0.19137980129418658,0.2997465874379366,0.27395916863982883,32.85110099143102,1.5,0.7771935781191226,0.8976358001934968,0.9568990064709328,0.9991552914597887,1.114032109404387,3.029552497581291,1.2930298058720155,1954.2126994609025
0.314,157,1.1291999621899091,-3.3379588557254003,-1.285865380667844,2.6252653483930475,0.000139787877229506,0.43003938424539645,3.536520200067898,-0.008002775502094637,2.2258095031345815,-1.1038616950952254,2.1593340162534966,-0.961901619107129,10.597073628313009,-42.324103513514586,21.118774527801918,4.0,-12.0,-1.0,1.0,1.0,-0.2735204,41.424771481050506,3.0966400302480728,3.4918531661678722,0.19142756412888107,0.29920083133729514,0.277035704239772,33.127461515337274,1.5,0.7741600075620182,0.8729632915419681,0.9571378206444052,0.9973361044576504,1.1291999621899091,3.3379588557254003,1.285865380667844,1995.637470941953
0.316,158,1.1447219243090374,-3.549186241901624,-1.2765483903694004,2.6323838147524716,0.00013174350424073958,0.4345104153775999,3.5803848096856603,-2.239926574893608e-05,2.2433768311668967,-1.107161607981519,2.1807888623266125,-2.2923603164993294,10.840960670810759,-34.418143348676125,15.147828607735619,-4.0,-12.0,-1.0,1.0,-1.0,-1.0,41.6168896924795,3.08422246055277,3.4242604025914805,0.19148967739753733,0.2961479141271881,0.2801554596573328,33.40690096109999,1.5,0.7710556151381925,0.8560651006478701,0.9574483869876866,0.9871597137572937,1.1447219243090374,3.549186241901624,1.2765483903694004,2037.2543606344325
0.318,159,1.161392204207551,-3.6769453793846734,-1.2462455346665315,2.6395809747424392,0.00013980874379119796,0.43900586886627974,3.6153802862674227,0.008121969414798234,2.250409694113821,-1.112856531387706,2.2026338036893773,-3.3608919355503066,10.988784904887925,-27.105867284456394,9.637424180623668,-4.0,-12.0,-1.0,1.0,-1.0,-1.0,41.88944856033432,3.0708862366339593,3.3833774785969046,0.19169169643555647,0.2921178315971946,0.2833087988612224,33.68786680414249,1.5,0.7677215591584898,0.8458443696492262,0.9584584821777823,0.9737261053239822,1.161392204207551,3.6769453793846734,1.2462455346665315,2079.1438091947666
0.32,160,1.1782713358675918,-3.7428753664626995,-1.2149149096276899,2.646841543357349,0.00014510576919861753,0.4435077873785465,3.6422199638656876,-0.002773178110364663,2.2494145948499678,-1.120319520956538,2.22469700783529,-3.9891958355897335,11.0596929579207,-20.62422450796413,4.529314737684899,4.0,-12.0,-1.0,1.0,1.0,-0.070675544,42.12191217969415,3.0573829313059266,3.3622798827319365,0.19190056726914873,0.28810627958874724,0.28648909297215,33.969236711159155,1.5,0.7643457328264817,0.8405699706829841,0.9595028363457436,0.9603542652958241,1.1782713358675918,3.7428753664626995,1.2149149096276899,2121.2657213744606
0.322,161,1.1941851032950757,-3.9910125422071205,-1.2089837857052583,2.653886654974086,0.00013452847880492534,0.44783417292486455,3.401186590997833,-0.007819895451879496,2.076070712635075,-1.1215668036860134,2.2457555732168606,2.8471706187617527,9.996456222888469,180.0,-0.23786635666152733,4.0,-12.0,0.87803334,1.0,1.0,-0.046176367,41.945793876564004,3.0446519173639395,3.2828759864937216,0.19194010809529827,0.29419837804798116,0.2895743455096511,34.239635807804035,1.5,0.7611629793409849,0.8207189966234304,0.9597005404764913,0.9806612601599372,1.1941851032950757,3.9910125422071205,1.2089837857052583,2163.2115152510246
0.324,162,1.2091909408388755,-4.382282167934392,-1.2272628369480825,2.6607618801492143,0.00010754239985037554,0.45200680316626307,3.472258935464165,-0.01901655164848514,2.0947822393779347,-1.11770801361184,2.2659365972810166,1.059079686364007,10.170699110329359,-49.92248281986292,0.8666042421855309,4.0,-12.0,-1.0,1.0,1.0,-1.0,42.29091466477613,3.0326472473288995,3.157669706260995,0.19181824775367945,0.2995386151605242,0.29258469644687546,34.500425197891445,1.5,0.7581618118322249,0.7894174265652487,0.9590912387683972,0.9984620505350807,1.2091909408388755,4.382282167934392,1.2272628369480825,2205.502429915801
0.326,163,1.2236256359867896,-4.660616851805019,-1.2614544863370254,2.667768803286435,5.9036870239271644e-05,0.45620643169429054,3.5313344989480946,-0.02934957820044755,2.1026051240634565,-1.117146051717261,2.286383997174546,-0.37441828026403634,10.261984349458901,-41.753786172708885,-4.040815007850142,4.0,-12.0,-1.0,1.0,1.0,-0.46608073,42.66440113688204,3.021099491210568,3.068602607422394,0.19159030342441985,0.2994114675455998,0.29565226250487164,34.762901980893155,1.5,0.755274872802642,0.7671506518555985,0.9579515171220991,0.9980382251519992,1.2236256359867896,4.660616851805019,1.2614544863370254,2248.166831052683
0.328,164,1.2384998091548873,-4.847193808753975,-1.2961894060466563,2.6748819920089884,5.510804730008419e-06,0.4604101710851339,3.580248440693765,-0.024229765402021368,2.0995617304397793,-1.1192324219578,2.3069297806858424,-1.668929915477186,10.271332650996088,-34.698688718484476,-8.586721182203632,-2.4784634692128806,-12.0,-1.0,1.0,0.19965737,-1.0,42.91299517687425,3.0092001526760903,3.008897981198728,0.1913587372930223,0.2961608888851339,0.2987659772341411,35.02563569282087,1.5,0.7523000381690226,0.752224495299682,0.9567936864651114,0.9872029629504464,1.2384998091548873,4.847193808753975,1.2961894060466563,2291.079826229557
0.33,165,1.2549506382268725,-4.947931877153417,-1.3127130958780235,2.6820829595285587,-3.4162676484592426e-05,0.46459810748604885,3.618011171606104,-0.015477589083731614,2.086487696820712,-1.1236646644389796,2.327419454689437,-2.6643587355061604,10.205713071543913,-27.808856494310902,-12.742619392148868,-4.0,-12.0,-1.0,1.0,-0.71390575,-1.0,43.48412596985751,2.996039489418502,2.9766617993109064,0.1912485793608132,0.2917593157967853,0.30191784796847765,35.287381717878056,1.5,0.7490098723546255,0.7441654498277266,0.9562428968040659,0.9725310526559511,1.2549506382268725,4.947931877153417,1.3127130958780235,2334.5639521994144
0.332,166,1.2730747305934818,-4.988118739276816,-1.309339556751005,2.689348851867552,-5.7420247976381415e-05,0.46875113775319643,3.644931938012973,-0.00793404241946543,2.0646555396549404,-1.1297227780910017,2.347713195405992,-3.2772443373694307,10.076092024755077,-21.94526389793012,-16.512456295606967,-3.6930577827626645,-12.0,-1.0,1.0,-0.010672591,-1.0,43.38402641840697,2.9815402155252144,2.963802003431419,0.19127106962165996,0.2876579041652206,0.3050979512935754,35.546946109574776,1.5,0.7453850538813036,0.7409505008578547,0.9563553481082998,0.9588596805507353,1.2730747305934818,4.988118739276816,1.309339556751005,2377.9479786178213
0.334,167,1.2915224084724954,-5.0029827326955445,-1.3066728412309525,2.69665992811511,-8.299623494287717e-05,0.47285452781775905,3.6655804799410974,-0.01756916087174484,2.037918298525913,-1.1365062215393973,2.3677005819607158,-3.4904103071966177,9.904378529144493,-17.669213158209317,-19.923099204973823,4.0,12.0,-1.0,1.0,1.0,0.50530714,43.581934751455734,2.966782073222004,2.9590455255374257,0.191288847725127,0.2839927427055924,0.3082977128225881,35.80340798860994,1.5,0.741695518305501,0.7397613813843564,0.9564442386256349,0.9466424756853079,1.2915224084724954,5.0029827326955445,1.3066728412309525,2421.529913369277
0.336,168,1.309194859866394,-5.007207779579365,-1.3225608953991828,2.7040091234820296,-0.00012739880141901725,0.47689977045105175,3.6831490806947262,-0.026756730803678984,2.0066167903055647,-1.1436257940356571,2.387304952019405,-3.6155305479424102,9.693996136785621,-15.246694619394276,-23.062009037865664,4.0,12.0,-1.0,1.0,1.0,1.0,43.83509772462548,2.952644112106885,2.9576935105346034,0.19118292736400544,0.280534104751187,0.3115141278964777,36.05623565319074,1.5,0.7381610280267212,0.7394233776336508,0.9559146368200272,0.9351136825039568,1.309194859866394,5.007207779579365,1.3225608953991828,2465.3650110939025
0.338,169,1.3262665666516626,-5.005340971635909,-1.356464271813506,2.711390825040514,-0.00018953351695041477,0.4808783514393047,3.698155908136291,-0.03517382573657801,1.9713399413703252,-1.1509185062300389,2.4064542564443596,-3.665852005306861,9.450090897936033,-13.19717891641335,-25.930971087809098,4.0,12.0,-1.0,1.0,1.0,0.7854386,44.10536687041704,2.93898674667867,2.958290889076509,0.19095690485457664,0.2773418738462322,0.3147448444721004,36.30489696495655,1.5,0.7347466866696675,0.7395727222691273,0.9547845242728832,0.924472912820774,1.3262665666516626,5.005340971635909,1.356464271813506,2509.4703779643196
0.34,170,1.3431032457431422,-4.981376925398215,-1.4058141154535306,2.7188085943154503,-0.0002669378677300703,0.48478579781770864,3.718709197166964,-0.041977798832107734,1.9352273153797162,-1.1586955681590847,2.425092473618239,-4.086529994457688,9.181560038167193,-11.487029190714736,-28.5413057785521,3.6725623635510187,-12.0,-1.0,1.0,1.0,-1.0,44.323266690118224,2.925517403405486,2.9659593838725713,0.19062790589697648,0.2726298593886162,0.3179915427247866,36.54911236360679,1.5,0.7313793508513715,0.7414898459681428,0.9531395294848823,0.9087661979620542,1.3431032457431422,4.981376925398215,1.4058141154535306,2553.7936446544377
0.342,171,1.3613284870383562,-4.919683373729824,-1.4510002128448727,2.7262590299853406,-0.00034072722189228843,0.48861329956575156,3.730864744161416,-0.031850712894431976,1.8914570707073797,-1.167206651761644,2.443146183934942,-4.401167646301197,8.866430893305997,-7.828226859151471,-30.92629491448372,-4.0,-12.0,-1.0,1.0,-1.0,-1.0,44.54747421752691,2.910937210369315,2.985701320406456,0.19032666524770087,0.2696663393110524,0.3212528686199696,36.78833122285947,1.5,0.7277343025923287,0.746425330101614,0.9516333262385043,0.8988877977035079,1.3613284870383562,4.919683373729824,1.4510002128448727,2598.3411188719647
0.34400000000000003,172,1.3821512123962598,-4.825381434946677,-1.4753064688775588,2.733728929241489,-0.0003944715372892848,0.4923486375121572,3.737248902502416,-0.021942579134474186,1.8427655551586304,-1.176213292901332,2.46053750749714,-4.528423757914264,8.518981967295735,-4.552821879422055,-32.9613912535184,-4.0,-12.0,-1.0,1.0,-1.0,-1.0,45.19559830013046,2.894279030082992,3.0158779408170635,0.19016462354081629,0.2680593446285867,0.32452316534734216,37.021789844509826,1.5,0.723569757520748,0.7539694852042659,0.9508231177040813,0.8935311487619557,1.3821512123962598,4.825381434946677,1.4753064688775588,2643.536717172095
0.34600000000000003,173,1.4053741128393449,-4.7159198582176645,-1.4798648001180794,2.7412056520478165,-0.00042863481250936123,0.4959821720689524,3.7373590081062096,-0.012266303400244013,1.7895719238917522,-1.185227905869718,2.477208292419169,-4.387566218323624,8.146135042745938,-2.115213093419129,-34.70241133590662,-4.0,-12.0,-1.0,1.0,-1.0,-1.0,45.11441621192052,2.875700709728524,3.0509056453703476,0.19013423466587948,0.26803133014327984,0.327797001375703,37.248885754309526,1.5,0.718925177432131,0.7627264113425869,0.9506711733293973,0.8934377671442663,1.4053741128393449,4.7159198582176645,1.4798648001180794,2688.6511333840153
0.34800000000000003,174,1.430804554047658,-4.603682856799688,-1.4655366473125415,2.748681131843452,-0.00044358127731647503,0.49950722850068296,3.736118338901433,-0.0027147328055238014,1.734382816654701,-1.1939100699819662,2.4931188457273987,-4.197858301373338,7.759469526475851,-1.0165781976951394,-36.172333697563545,-4.0,-12.0,-1.0,1.0,-1.0,-1.0,45.38561897614308,2.855356356761874,3.0868214858240997,0.19022975568458306,0.26834641382199326,0.3310709439486672,37.46920178129268,1.5,0.7138390891904685,0.7717053714560249,0.9511487784229152,0.8944880460733109,1.430804554047658,4.603682856799688,1.4655366473125415,2734.0367523601585
0.35000000000000003,175,1.4583507221672787,-4.4915759483194835,-1.4325616995665489,2.7561536084363683,-0.00043844311572467534,0.5028859591362058,3.734765061849414,0.008081393839151772,1.635212358013095,-1.2019894911010398,2.5078808298767634,-3.749245581238845,6.9117999113425475,-0.2286849599968832,-37.42111677785897,-4.0,-12.0,-1.0,1.0,-0.21883036,-1.0,45.314151455992025,2.833319422266177,3.1226956965377655,0.19044958866955636,0.26868863167903795,0.33434479059695654,37.28355306478456,1.5,0.7083298555665443,0.7806739241344414,0.9522479433477817,0.8956287722634598,1.4583507221672787,4.4915759483194835,1.4325616995665489,2779.3509038161505
0.352,176,1.487947562262825,-4.380880309574533,-1.3809058259074907,2.763624769838979,-0.0004113274371243501,0.5060522807297967,3.7348436166335066,0.018978504488811304,1.5316198042180809,-1.2091239531899611,2.520799354127406,-3.307844229476875,6.017760676978932,-0.8558643368546655,-36.13516553206546,-4.0,-12.0,-1.0,1.0,-0.22394128,-1.0,45.17209196728091,2.80964195018974,3.1581183009361498,0.19079396116061675,0.2686688085585916,0.33762028732198557,37.04607894526525,1.5,0.702410487547435,0.7895295752340374,0.9539698058030837,0.8955626951953054,1.487947562262825,4.380880309574533,1.3809058259074907,2824.5229957834313
0.354,177,1.5188969186564045,-4.270787696608963,-1.3154511454356406,2.7710981862943194,-0.0003672113628880026,0.5090189877206942,3.73702200019987,0.024924338019817763,1.4355425586180015,-1.2154336625759907,2.5320047437843027,-2.923434442878411,5.19791713570037,-1.6359786778802459,-34.24867421037584,-2.1048780245549428,-12.0,-1.0,1.0,0.043768205,-1.0,45.075255264225,2.7848824650748765,3.193347937085132,0.19123032569709575,0.2681170442638116,0.34089895596475905,36.82357592094794,1.5,0.6962206162687191,0.798336984271283,0.9561516284854786,0.8937234808793721,1.5188969186564045,4.270787696608963,1.3154511454356406,2869.598251047656
