stage,tick,episode,x,z,base_action_0,requested_delta_0,effective_delta_0,action_0,base_action_1,requested_delta_1,effective_delta_1,action_1,base_action_2,requested_delta_2,effective_delta_2,action_2,base_action_3,requested_delta_3,effective_delta_3,action_3
batch_0001,38,0,3.8287198543548584,0.5001428127288818,0.4764282703399658,0.0006655599572695792,0.0006655454635620117,0.47709381580352783,-0.6751306056976318,-0.044332265853881836,-0.044332265853881836,-0.7194628715515137,-0.5434893369674683,-0.10207312554121017,-0.10207313299179077,-0.645562469959259,0.10693462193012238,-0.09007388353347778,-0.09007388353347778,0.016860738396644592
batch_0001,38,1,3.9088826179504395,0.2844781279563904,0.7073466181755066,-0.05196157842874527,-0.05196160078048706,0.6553850173950195,0.17574428021907806,0.13871408998966217,0.13871408998966217,0.31445837020874023,-0.11300680041313171,0.11431867629289627,0.11431867629289627,0.0013118758797645569,-0.12016946077346802,-0.1267392784357071,-0.1267392784357071,-0.2469087392091751
batch_0001,39,0,3.8641602993011475,0.47285735607147217,0.3446090519428253,0.09201990813016891,0.09201991558074951,0.43662896752357483,-0.6576987504959106,0.1232825368642807,0.1232825517654419,-0.5344161987304688,-0.6464080214500427,-0.11757028102874756,-0.11757028102874756,-0.7639783024787903,0.0974198505282402,-0.05862937122583389,-0.05862937122583389,0.03879047930240631
batch_0001,40,0,3.8994030952453613,0.43695053458213806,0.37258380651474,0.0706864446401596,0.0706864595413208,0.4432702660560608,-0.667003333568573,0.025674795731902122,0.025674819946289062,-0.6413285136222839,-0.6233797669410706,0.03713826835155487,0.037138283252716064,-0.5862414836883545,0.04595046490430832,0.020625000819563866,0.020625002682209015,0.06657546758651733
batch_0001,41,0,3.9345359802246094,0.3933987617492676,0.32271116971969604,0.03597014397382736,0.03597015142440796,0.358681321144104,-0.661393404006958,0.07052334398031235,0.07052332162857056,-0.5908700823783875,-0.6029934287071228,0.11401110887527466,0.11401110887527466,-0.48898231983184814,0.019237833097577095,0.019563432782888412,0.01956343464553356,0.03880126774311066
batch_0001,42,0,3.9693713188171387,0.3405029773712158,0.2537566125392914,-0.08732222020626068,-0.08732222020626068,0.1664343923330307,-0.6136481165885925,-0.06239348277449608,-0.06239348649978638,-0.6760416030883789,-0.5058315396308899,-0.08321502059698105,-0.08321499824523926,-0.5890465378761292,-0.0022566989064216614,-0.03671820089221001,-0.03671820089221001,-0.03897489979863167
batch_0001,43,0,4.001992225646973,0.2838156223297119,0.09943933039903641,0.056433480232954025,0.05643347650766373,0.15587280690670013,-0.5957281589508057,-0.0506068654358387,-0.05060684680938721,-0.6463350057601929,-0.3839111626148224,0.10629016160964966,0.10629016160964966,-0.27762100100517273,0.016360381618142128,-0.06908174604177475,-0.06908174604177475,-0.05272136628627777
final,0,0,2.5398218631744385,0.14851465821266174,-0.8977648019790649,1.8483957319404e-05,1.8477439880371094e-05,-0.8977463245391846,-0.4166301488876343,-0.00038216382381506264,-0.000382155179977417,-0.4170123040676117,-0.5685432553291321,0.0004431453999131918,0.0004431605339050293,-0.568100094795227,0.9489665031433105,-0.0006426500622183084,-0.0006426572799682617,0.9483238458633423
final,0,1,2.5398218631744385,0.14851465821266174,-0.8977648019790649,1.8483957319404e-05,1.8477439880371094e-05,-0.8977463245391846,-0.4166301488876343,-0.00038216382381506264,-0.000382155179977417,-0.4170123040676117,-0.5685432553291321,0.0004431453999131918,0.0004431605339050293,-0.568100094795227,0.9489665031433105,-0.0006426500622183084,-0.0006426572799682617,0.9483238458633423
final,1,0,2.5798521041870117,0.14257627725601196,-0.6556262969970703,0.00013983435928821564,0.0001398324966430664,-0.6554864645004272,-0.9146813750267029,7.187478331616148e-06,7.212162017822266e-06,-0.9146741628646851,-0.14818070828914642,0.0003036907874047756,0.00030368566513061523,-0.1478770226240158,0.9595150351524353,-0.0004234358202666044,-0.000423431396484375,0.9590916037559509
final,1,1,2.5798521041870117,0.14257627725601196,-0.6556262969970703,0.00013983435928821564,0.0001398324966430664,-0.6554864645004272,-0.9146813750267029,7.187478331616148e-06,7.212162017822266e-06,-0.9146741628646851,-0.14818070828914642,0.0003036907874047756,0.00030368566513061523,-0.1478770226240158,0.9595150351524353,-0.0004234358202666044,-0.000423431396484375,0.9590916037559509
final,2,0,2.619858741760254,0.13300952315330505,-0.6970059871673584,0.00010415584984002635,0.00010412931442260742,-0.6969018578529358,-0.964905321598053,9.64636419666931e-05,9.644031524658203e-05,-0.9648088812828064,-0.29482579231262207,0.0001630264741834253,0.00016301870346069336,-0.2946627736091614,0.8802658915519714,-0.00014638570428360254,-0.00014638900756835938,0.8801195025444031
final,2,1,2.619858741760254,0.13300952315330505,-0.6970059871673584,0.00010415584984002635,0.00010412931442260742,-0.6969018578529358,-0.964905321598053,9.64636419666931e-05,9.644031524658203e-05,-0.9648088812828064,-0.29482579231262207,0.0001630264741834253,0.00016301870346069336,-0.2946627736091614,0.8802658915519714,-0.00014638570428360254,-0.00014638900756835938,0.8801195025444031
final,3,0,2.659775733947754,0.1188608929514885,-0.3186807334423065,0.00010625589493429288,0.00010624527931213379,-0.3185744881629944,-0.891273021697998,-3.461846790742129e-05,-3.463029861450195e-05,-0.8913076519966125,-0.620838463306427,3.35546319547575e-05,3.355741500854492e-05,-0.6208049058914185,-0.030438991263508797,-1.809884088288527e-05,-1.809932291507721e-05,-0.030457090586423874
final,3,1,2.659775733947754,0.1188608929514885,-0.3186807334423065,0.00010625589493429288,0.00010624527931213379,-0.3185744881629944,-0.891273021697998,-3.461846790742129e-05,-3.463029861450195e-05,-0.8913076519966125,-0.620838463306427,3.35546319547575e-05,3.355741500854492e-05,-0.6208049058914185,-0.030438991263508797,-1.809884088288527e-05,-1.809932291507721e-05,-0.030457090586423874
final,4,0,2.6996729373931885,0.11897632479667664,-0.07434907555580139,9.92764180409722e-05,9.927898645401001e-05,-0.07424979656934738,-0.9257453680038452,-3.6259971238905564e-05,-3.62396240234375e-05,-0.9257816076278687,-0.3175849914550781,5.965000673313625e-05,5.9664249420166016e-05,-0.31752532720565796,0.16413284838199615,-1.219777186634019e-05,-1.220405101776123e-05,0.1641206443309784
final,4,1,2.6996729373931885,0.11897632479667664,-0.07434907555580139,9.92764180409722e-05,9.927898645401001e-05,-0.07424979656934738,-0.9257453680038452,-3.6259971238905564e-05,-3.62396240234375e-05,-0.9257816076278687,-0.3175849914550781,5.965000673313625e-05,5.9664249420166016e-05,-0.31752532720565796,0.16413284838199615,-1.219777186634019e-05,-1.220405101776123e-05,0.1641206443309784
final,5,0,2.7371180057525635,0.11891200393438339,0.06423424929380417,8.480135875288397e-05,8.480250835418701e-05,0.06431905180215836,-0.768709659576416,-1.908004196593538e-05,-1.9073486328125e-05,-0.7687287330627441,-0.2622707486152649,5.03299743286334e-05,5.033612251281738e-05,-0.2622204124927521,-0.24119073152542114,-6.709256467729574e-06,-6.705522537231445e-06,-0.24119743704795837
final,5,1,2.7371180057525635,0.11891200393438339,0.06423424929380417,8.480135875288397e-05,8.480250835418701e-05,0.06431905180215836,-0.768709659576416,-1.908004196593538e-05,-1.9073486328125e-05,-0.7687287330627441,-0.2622707486152649,5.03299743286334e-05,5.033612251281738e-05,-0.2622204124927521,-0.24119073152542114,-6.709256467729574e-06,-6.705522537231445e-06,-0.24119743704795837
final,6,0,2.7739944458007812,0.11898119002580643,0.2600048780441284,7.193982310127467e-05,7.194280624389648e-05,0.2600768208503723,-0.7846255898475647,-2.902838787122164e-05,-2.9027462005615234e-05,-0.7846546173095703,0.021420465782284737,4.3865133193321526e-05,4.386529326438904e-05,0.021464331075549126,-0.30884748697280884,-1.3566940651799086e-05,-1.3560056686401367e-05,-0.30886104702949524
final,6,1,2.7739944458007812,0.11898119002580643,0.2600048780441284,7.193982310127467e-05,7.194280624389648e-05,0.2600768208503723,-0.7846255898475647,-2.902838787122164e-05,-2.9027462005615234e-05,-0.7846546173095703,0.021420465782284737,4.3865133193321526e-05,4.386529326438904e-05,0.021464331075549126,-0.30884748697280884,-1.3566940651799086e-05,-1.3560056686401367e-05,-0.30886104702949524
final,7,0,2.8045785427093506,0.11816097050905228,0.1542726457118988,6.398141704266891e-05,6.398558616638184e-05,0.15433663129806519,-0.7857435941696167,-2.2565593098988757e-05,-2.2590160369873047e-05,-0.7857661843299866,0.291910856962204,4.24033023591619e-05,4.240870475769043e-05,0.29195326566696167,-0.4439573884010315,-6.851139914942905e-06,-6.854534149169922e-06,-0.44396424293518066
final,7,1,2.8045785427093506,0.11816097050905228,0.1542726457118988,6.398141704266891e-05,6.398558616638184e-05,0.15433663129806519,-0.7857435941696167,-2.2565593098988757e-05,-2.2590160369873047e-05,-0.7857661843299866,0.291910856962204,4.24033023591619e-05,4.240870475769043e-05,0.29195326566696167,-0.4439573884010315,-6.851139914942905e-06,-6.854534149169922e-06,-0.44396424293518066
final,8,0,2.8222830295562744,0.11872224509716034,-0.04697391763329506,5.569048153120093e-05,5.568936467170715e-05,-0.04691822826862335,-0.6492516994476318,-1.973911639652215e-05,-1.9729137420654297e-05,-0.6492714285850525,0.4700857698917389,3.0476006941171363e-05,3.0487775802612305e-05,0.4701162576675415,-0.675211489200592,-1.4501756595564075e-07,-1.1920928955078125e-07,-0.6752116084098816
final,8,1,2.8222830295562744,0.11872224509716034,-0.04697391763329506,5.569048153120093e-05,5.568936467170715e-05,-0.04691822826862335,-0.6492516994476318,-1.973911639652215e-05,-1.9729137420654297e-05,-0.6492714285850525,0.4700857698917389,3.0476006941171363e-05,3.0487775802612305e-05,0.4701162576675415,-0.675211489200592,-1.4501756595564075e-07,-1.1920928955078125e-07,-0.6752116084098816
final,9,0,2.835735321044922,0.11875274777412415,-0.27123093605041504,5.7638590078568086e-05,5.7637691497802734e-05,-0.27117329835891724,-0.43134769797325134,-2.6560162950772792e-05,-2.6553869247436523e-05,-0.4313742518424988,0.5571011900901794,4.2955241951858625e-05,4.297494888305664e-05,0.5571441650390625,-0.8372347354888916,-8.04843602963956e-06,-8.046627044677734e-06,-0.8372427821159363
final,9,1,2.835735321044922,0.11875274777412415,-0.27123093605041504,5.7638590078568086e-05,5.7637691497802734e-05,-0.27117329835891724,-0.43134769797325134,-2.6560162950772792e-05,-2.6553869247436523e-05,-0.4313742518424988,0.5571011900901794,4.2955241951858625e-05,4.297494888305664e-05,0.5571441650390625,-0.8372347354888916,-8.04843602963956e-06,-8.046627044677734e-06,-0.8372427821159363
final,10,0,2.8503737449645996,0.12580925226211548,-0.23398958146572113,7.313246896956116e-05,7.31348991394043e-05,-0.23391644656658173,-0.28085920214653015,-3.04084132949356e-05,-3.039836883544922e-05,-0.2808896005153656,0.4307350814342499,6.538359593832865e-05,6.538629531860352e-05,0.4308004677295685,-0.8829321265220642,-2.2451626136898994e-05,-2.2470951080322266e-05,-0.8829545974731445
final,10,1,2.8503737449645996,0.12580925226211548,-0.23398958146572113,7.313246896956116e-05,7.31348991394043e-05,-0.23391644656658173,-0.28085920214653015,-3.04084132949356e-05,-3.039836883544922e-05,-0.2808896005153656,0.4307350814342499,6.538359593832865e-05,6.538629531860352e-05,0.4308004677295685,-0.8829321265220642,-2.2451626136898994e-05,-2.2470951080322266e-05,-0.8829545974731445
final,11,0,2.8678042888641357,0.1475972682237625,-0.23561321198940277,8.527252066414803e-05,8.527934551239014e-05,-0.23552793264389038,-0.38981980085372925,-2.608322938613128e-05,-2.60770320892334e-05,-0.3898458778858185,0.23404553532600403,8.591150981374085e-05,8.590519428253174e-05,0.23413144052028656,-0.8489939570426941,-2.4133689294103533e-05,-2.4139881134033203e-05,-0.8490180969238281
final,11,1,2.8678042888641357,0.1475972682237625,-0.23561321198940277,8.527252066414803e-05,8.527934551239014e-05,-0.23552793264389038,-0.38981980085372925,-2.608322938613128e-05,-2.60770320892334e-05,-0.3898458778858185,0.23404553532600403,8.591150981374085e-05,8.590519428253174e-05,0.23413144052028656,-0.8489939570426941,-2.4133689294103533e-05,-2.4139881134033203e-05,-0.8490180969238281
final,12,0,2.8888204097747803,0.1950131505727768,-0.1562611162662506,9.572394628776237e-05,9.572505950927734e-05,-0.15616539120674133,-0.38155943155288696,-2.494081672921311e-05,-2.4944543838500977e-05,-0.38158437609672546,-0.03554325923323631,0.00010015900625148788,0.00010015815496444702,-0.035443101078271866,-0.7181816697120667,-2.068055619020015e-05,-2.0682811737060547e-05,-0.7182023525238037
final,12,1,2.8888204097747803,0.1950131505727768,-0.1562611162662506,9.572394628776237e-05,9.572505950927734e-05,-0.15616539120674133,-0.38155943155288696,-2.494081672921311e-05,-2.4944543838500977e-05,-0.38158437609672546,-0.03554325923323631,0.00010015900625148788,0.00010015815496444702,-0.035443101078271866,-0.7181816697120667,-2.068055619020015e-05,-2.0682811737060547e-05,-0.7182023525238037
final,13,0,2.921924591064453,0.2581029534339905,0.10946766287088394,8.921378321247175e-05,8.921325206756592e-05,0.10955687612295151,-0.4727918207645416,-2.2533464289153926e-05,-2.2530555725097656e-05,-0.4728143513202667,-0.22781763970851898,0.00010530958388699219,0.00010530650615692139,-0.22771233320236206,-0.3910047709941864,-2.8944079531356692e-05,-2.893805503845215e-05,-0.39103370904922485
final,13,1,2.921924591064453,0.2581029534339905,0.10946766287088394,8.921378321247175e-05,8.921325206756592e-05,0.10955687612295151,-0.4727918207645416,-2.2533464289153926e-05,-2.2530555725097656e-05,-0.4728143513202667,-0.22781763970851898,0.00010530958388699219,0.00010530650615692139,-0.22771233320236206,-0.3910047709941864,-2.8944079531356692e-05,-2.893805503845215e-05,-0.39103370904922485
final,14,0,2.966136932373047,0.3185000717639923,0.5729332566261292,5.8171648561256006e-05,5.817413330078125e-05,0.5729914307594299,-0.9048454165458679,-2.6205956601188518e-05,-2.6226043701171875e-05,-0.9048716425895691,-0.24470745027065277,8.177156996680424e-05,8.177757263183594e-05,-0.24462567269802094,0.05125955119729042,-6.119311001384631e-05,-6.11916184425354e-05,0.051198359578847885
final,14,1,2.966136932373047,0.3185000717639923,0.5729332566261292,5.8171648561256006e-05,5.817413330078125e-05,0.5729914307594299,-0.9048454165458679,-2.6205956601188518e-05,-2.6226043701171875e-05,-0.9048716425895691,-0.24470745027065277,8.177156996680424e-05,8.177757263183594e-05,-0.24462567269802094,0.05125955119729042,-6.119311001384631e-05,-6.11916184425354e-05,0.051198359578847885
final,15,0,3.0126118659973145,0.3796873986721039,0.7894191145896912,4.942343002767302e-05,4.941225051879883e-05,0.78946852684021,-0.9803449511528015,-3.251780435675755e-05,-3.254413604736328e-05,-0.9803774952888489,-0.378535658121109,6.586366362171248e-05,6.586313247680664e-05,-0.3784697949886322,-0.0976034626364708,-8.756655734032393e-05,-8.756667375564575e-05,-0.09769102931022644
final,15,1,3.0126118659973145,0.3796873986721039,0.7894191145896912,4.942343002767302e-05,4.941225051879883e-05,0.78946852684021,-0.9803449511528015,-3.251780435675755e-05,-3.254413604736328e-05,-0.9803774952888489,-0.378535658121109,6.586366362171248e-05,6.586313247680664e-05,-0.3784697949886322,-0.0976034626364708,-8.756655734032393e-05,-8.756667375564575e-05,-0.09769102931022644
final,16,0,3.0539097785949707,0.4313802421092987,0.8341309428215027,3.8792768464190885e-05,3.88026237487793e-05,0.8341697454452515,-0.9724577069282532,-1.8695223843678832e-05,-1.8715858459472656e-05,-0.9724764227867126,-0.4255281090736389,3.111526893917471e-05,3.1113624572753906e-05,-0.42549699544906616,-0.3548596501350403,-5.072597195976414e-05,-5.072355270385742e-05,-0.35491037368774414
final,16,1,3.0539097785949707,0.4313802421092987,0.8341309428215027,3.8792768464190885e-05,3.88026237487793e-05,0.8341697454452515,-0.9724577069282532,-1.8695223843678832e-05,-1.8715858459472656e-05,-0.9724764227867126,-0.4255281090736389,3.111526893917471e-05,3.1113624572753906e-05,-0.42549699544906616,-0.3548596501350403,-5.072597195976414e-05,-5.072355270385742e-05,-0.35491037368774414
final,17,0,3.0897881984710693,0.46685919165611267,0.787068247795105,2.7226154998061247e-05,2.7239322662353516e-05,0.7870954871177673,-0.9580913782119751,-1.0690620001696516e-05,-1.0669231414794922e-05,-0.9581020474433899,-0.07147570699453354,2.6265051928930916e-05,2.6263296604156494e-05,-0.07144944369792938,-0.33387359976768494,-1.8670751160243526e-05,-1.8656253814697266e-05,-0.33389225602149963
final,17,1,3.0897881984710693,0.46685919165611267,0.787068247795105,2.7226154998061247e-05,2.7239322662353516e-05,0.7870954871177673,-0.9580913782119751,-1.0690620001696516e-05,-1.0669231414794922e-05,-0.9581020474433899,-0.07147570699453354,2.6265051928930916e-05,2.6263296604156494e-05,-0.07144944369792938,-0.33387359976768494,-1.8670751160243526e-05,-1.8656253814697266e-05,-0.33389225602149963
final,18,0,3.1254405975341797,0.4897090494632721,0.7642878293991089,2.507794306438882e-05,2.5093555450439453e-05,0.7643129229545593,-0.9410327672958374,-5.9291746765666176e-06,-5.900859832763672e-06,-0.9410386681556702,0.23964563012123108,2.2189837181940675e-05,2.218782901763916e-05,0.23966781795024872,-0.35126543045043945,-1.2181903912278358e-05,-1.2189149856567383e-05,-0.351277619600296
final,18,1,3.1254405975341797,0.4897090494632721,0.7642878293991089,2.507794306438882e-05,2.5093555450439453e-05,0.7643129229545593,-0.9410327672958374,-5.9291746765666176e-06,-5.900859832763672e-06,-0.9410386681556702,0.23964563012123108,2.2189837181940675e-05,2.218782901763916e-05,0.23966781795024872,-0.35126543045043945,-1.2181903912278358e-05,-1.2189149856567383e-05,-0.351277619600296
final,19,0,3.1602559089660645,0.5014287829399109,0.7583200931549072,2.188386679335963e-05,2.187490463256836e-05,0.7583419680595398,-0.9348861575126648,2.250208126497455e-06,2.2649765014648438e-06,-0.9348838925361633,0.39978352189064026,1.9068183974013664e-05,1.9073486328125e-05,0.3998025953769684,-0.4436068832874298,-8.572184015065432e-06,-8.58306884765625e-06,-0.44361546635627747
final,19,1,3.1602559089660645,0.5014287829399109,0.7583200931549072,2.188386679335963e-05,2.187490463256836e-05,0.7583419680595398,-0.9348861575126648,2.250208126497455e-06,2.2649765014648438e-06,-0.9348838925361633,0.39978352189064026,1.9068183974013664e-05,1.9073486328125e-05,0.3998025953769684,-0.4436068832874298,-8.572184015065432e-06,-8.58306884765625e-06,-0.44361546635627747
final,20,0,3.193573474884033,0.5063061118125916,0.731890082359314,2.899680293921847e-05,2.8967857360839844e-05,0.7319190502166748,-0.9035628437995911,6.469013897003606e-06,6.496906280517578e-06,-0.9035563468933105,0.532998263835907,2.5212761102011427e-05,2.5212764739990234e-05,0.533023476600647,-0.5360233783721924,-7.459197604475776e-06,-7.450580596923828e-06,-0.5360308289527893
final,20,1,3.193573474884033,0.5063061118125916,0.731890082359314,2.899680293921847e-05,2.8967857360839844e-05,0.7319190502166748,-0.9035628437995911,6.469013897003606e-06,6.496906280517578e-06,-0.9035563468933105,0.532998263835907,2.5212761102011427e-05,2.5212764739990234e-05,0.533023476600647,-0.5360233783721924,-7.459197604475776e-06,-7.450580596923828e-06,-0.5360308289527893
final,21,0,3.2258737087249756,0.5086606740951538,0.6982170939445496,3.150301563437097e-05,3.153085708618164e-05,0.6982486248016357,-0.8638829588890076,4.497016107052332e-06,4.470348358154297e-06,-0.8638784885406494,0.6687909364700317,3.101289985352196e-05,3.0994415283203125e-05,0.6688219308853149,-0.6258081197738647,-4.026574060844723e-06,-4.0531158447265625e-06,-0.6258121728897095
final,21,1,3.2258737087249756,0.5086606740951538,0.6982170939445496,3.150301563437097e-05,3.153085708618164e-05,0.6982486248016357,-0.8638829588890076,4.497016107052332e-06,4.470348358154297e-06,-0.8638784885406494,0.6687909364700317,3.101289985352196e-05,3.0994415283203125e-05,0.6688219308853149,-0.6258081197738647,-4.026574060844723e-06,-4.0531158447265625e-06,-0.6258121728897095
final,22,0,3.258936643600464,0.5137783885002136,0.6912940740585327,3.669031138997525e-05,3.6716461181640625e-05,0.6913307905197144,-0.8281384110450745,7.27100655240065e-07,7.152557373046875e-07,-0.8281376957893372,0.7385342717170715,3.839242708636448e-05,3.838539123535156e-05,0.7385726571083069,-0.6517336964607239,-4.664235802920302e-06,-4.649162292480469e-06,-0.6517383456230164
final,22,1,3.258936643600464,0.5137783885002136,0.6912940740585327,3.669031138997525e-05,3.6716461181640625e-05,0.6913307905197144,-0.8281384110450745,7.27100655240065e-07,7.152557373046875e-07,-0.8281376957893372,0.7385342717170715,3.839242708636448e-05,3.838539123535156e-05,0.7385726571083069,-0.6517336964607239,-4.664235802920302e-06,-4.649162292480469e-06,-0.6517383456230164
final,23,0,3.2938241958618164,0.5209298133850098,0.7355696558952332,3.937300425604917e-05,3.93986701965332e-05,0.7356090545654297,-0.8210389018058777,-6.353979642881313e-06,-6.377696990966797e-06,-0.8210452795028687,0.7606722712516785,4.2544947064016014e-05,4.2557716369628906e-05,0.7607148289680481,-0.6353819966316223,-1.0560720511421096e-05,-1.055002212524414e-05,-0.6353925466537476
final,23,1,3.2938241958618164,0.5209298133850098,0.7355696558952332,3.937300425604917e-05,3.93986701965332e-05,0.7356090545654297,-0.8210389018058777,-6.353979642881313e-06,-6.377696990966797e-06,-0.8210452795028687,0.7606722712516785,4.2544947064016014e-05,4.2557716369628906e-05,0.7607148289680481,-0.6353819966316223,-1.0560720511421096e-05,-1.055002212524414e-05,-0.6353925466537476
final,24,0,3.3301498889923096,0.528272271156311,0.7362072467803955,4.049022390972823e-05,4.0471553802490234e-05,0.736247718334198,-0.8005645275115967,-1.6926707758102566e-05,-1.6927719116210938e-05,-0.8005814552307129,0.7682966589927673,4.5090968342265114e-05,4.51207160949707e-05,0.7683417797088623,-0.6182832717895508,-2.1019373889430426e-05,-2.104043960571289e-05,-0.6183043122291565
final,24,1,3.3301498889923096,0.528272271156311,0.7362072467803955,4.049022390972823e-05,4.0471553802490234e-05,0.736247718334198,-0.8005645275115967,-1.6926707758102566e-05,-1.6927719116210938e-05,-0.8005814552307129,0.7682966589927673,4.5090968342265114e-05,4.51207160949707e-05,0.7683417797088623,-0.6182832717895508,-2.1019373889430426e-05,-2.104043960571289e-05,-0.6183043122291565
final,25,0,3.3687498569488525,0.5353925824165344,0.7178928256034851,3.934533742722124e-05,3.933906555175781e-05,0.7179321646690369,-0.7574310302734375,-2.319575651199557e-05,-2.3186206817626953e-05,-0.7574542164802551,0.7293305993080139,4.33948116551619e-05,4.3392181396484375e-05,0.7293739914894104,-0.5453970432281494,-2.7374398996471427e-05,-2.7358531951904297e-05,-0.5454244017601013
final,25,1,3.3687498569488525,0.5353925824165344,0.7178928256034851,3.934533742722124e-05,3.933906555175781e-05,0.7179321646690369,-0.7574310302734375,-2.319575651199557e-05,-2.3186206817626953e-05,-0.7574542164802551,0.7293305993080139,4.33948116551619e-05,4.3392181396484375e-05,0.7293739914894104,-0.5453970432281494,-2.7374398996471427e-05,-2.7358531951904297e-05,-0.5454244017601013
final,26,0,3.4066660404205322,0.5402680039405823,0.5480793118476868,2.811794365698006e-05,2.8133392333984375e-05,0.5481074452400208,-0.668411374092102,-1.8927363271359354e-05,-1.895427703857422e-05,-0.6684303283691406,0.6713466644287109,3.165043381159194e-05,3.165006637573242e-05,0.6713783144950867,-0.5567424893379211,-1.8666691175894812e-05,-1.8656253814697266e-05,-0.5567611455917358
final,26,1,3.4066660404205322,0.5402680039405823,0.5480793118476868,2.811794365698006e-05,2.8133392333984375e-05,0.5481074452400208,-0.668411374092102,-1.8927363271359354e-05,-1.895427703857422e-05,-0.6684303283691406,0.6713466644287109,3.165043381159194e-05,3.165006637573242e-05,0.6713783144950867,-0.5567424893379211,-1.8666691175894812e-05,-1.8656253814697266e-05,-0.5567611455917358
final,27,0,3.444347381591797,0.5439704060554504,0.668381929397583,3.543592902133241e-05,3.546476364135742e-05,0.6684173941612244,-0.6539962291717529,-1.0596454558253754e-05,-1.0609626770019531e-05,-0.654006838798523,0.6147247552871704,3.730348180397414e-05,3.731250762939453e-05,0.6147620677947998,-0.5222547650337219,-1.8416316379443742e-05,-1.8417835235595703e-05,-0.5222731828689575
final,27,1,3.444347381591797,0.5439704060554504,0.668381929397583,3.543592902133241e-05,3.546476364135742e-05,0.6684173941612244,-0.6539962291717529,-1.0596454558253754e-05,-1.0609626770019531e-05,-0.654006838798523,0.6147247552871704,3.730348180397414e-05,3.731250762939453e-05,0.6147620677947998,-0.5222547650337219,-1.8416316379443742e-05,-1.8417835235595703e-05,-0.5222731828689575
final,28,0,3.4819135665893555,0.5430129170417786,0.7024816870689392,4.118793731322512e-05,4.118680953979492e-05,0.702522873878479,-0.6993528008460999,-1.0399554412288126e-05,-1.0371208190917969e-05,-0.6993631720542908,0.661700963973999,3.495305645628832e-05,3.4928321838378906e-05,0.6617358922958374,-0.533513069152832,-2.661072721821256e-05,-2.658367156982422e-05,-0.5335396528244019
final,28,1,3.4819135665893555,0.5430129170417786,0.7024816870689392,4.118793731322512e-05,4.118680953979492e-05,0.702522873878479,-0.6993528008460999,-1.0399554412288126e-05,-1.0371208190917969e-05,-0.6993631720542908,0.661700963973999,3.495305645628832e-05,3.4928321838378906e-05,0.6617358922958374,-0.533513069152832,-2.661072721821256e-05,-2.658367156982422e-05,-0.5335396528244019
final,29,0,3.5211915969848633,0.5448782444000244,0.7641817927360535,3.830541390925646e-05,3.832578659057617e-05,0.764220118522644,-0.7505150437355042,-1.7940943507710472e-05,-1.7940998077392578e-05,-0.7505329847335815,0.516436755657196,4.5632794353878126e-05,4.565715789794922e-05,0.516482412815094,-0.40901657938957214,-3.8282527384581044e-05,-3.8295984268188477e-05,-0.40905487537384033
final,29,1,3.5211915969848633,0.5448782444000244,0.7641817927360535,3.830541390925646e-05,3.832578659057617e-05,0.764220118522644,-0.7505150437355042,-1.7940943507710472e-05,-1.7940998077392578e-05,-0.7505329847335815,0.516436755657196,4.5632794353878126e-05,4.565715789794922e-05,0.516482412815094,-0.40901657938957214,-3.8282527384581044e-05,-3.8295984268188477e-05,-0.40905487537384033
final,30,0,3.560309648513794,0.5451089143753052,0.6113778948783875,2.4794780983938836e-05,2.47955322265625e-05,0.611402690410614,-0.6660910844802856,-2.6727469958132133e-05,-2.6702880859375e-05,-0.666117787361145,0.42554518580436707,1.715689359116368e-05,1.71661376953125e-05,0.4255623519420624,-0.3915688991546631,-3.557266609277576e-05,-3.55839729309082e-05,-0.391604483127594
final,30,1,3.560309648513794,0.5451089143753052,0.6113778948783875,2.4794780983938836e-05,2.47955322265625e-05,0.611402690410614,-0.6660910844802856,-2.6727469958132133e-05,-2.6702880859375e-05,-0.666117787361145,0.42554518580436707,1.715689359116368e-05,1.71661376953125e-05,0.4255623519420624,-0.3915688991546631,-3.557266609277576e-05,-3.55839729309082e-05,-0.391604483127594
final,31,0,3.598580837249756,0.5492550730705261,0.4714685380458832,1.9188737496733665e-05,1.919269561767578e-05,0.47148773074150085,-0.5764610767364502,-2.2034011635696515e-05,-2.205371856689453e-05,-0.5764831304550171,0.1581648737192154,2.7069774660049006e-05,2.707540988922119e-05,0.15819194912910461,-0.2985675632953644,-2.210478123743087e-05,-2.2113323211669922e-05,-0.29858967661857605
final,31,1,3.598580837249756,0.5492550730705261,0.4714685380458832,1.9188737496733665e-05,1.919269561767578e-05,0.47148773074150085,-0.5764610767364502,-2.2034011635696515e-05,-2.205371856689453e-05,-0.5764831304550171,0.1581648737192154,2.7069774660049006e-05,2.707540988922119e-05,0.15819194912910461,-0.2985675632953644,-2.210478123743087e-05,-2.2113323211669922e-05,-0.29858967661857605
final,32,0,3.636704683303833,0.5567601919174194,0.30258169770240784,1.3320027392182965e-05,1.3321638107299805e-05,0.30259501934051514,-0.5680166482925415,-1.5791181795066223e-05,-1.5795230865478516e-05,-0.568032443523407,-0.031012628227472305,1.2626778698177077e-05,1.2626871466636658e-05,-0.03100000135600567,-0.20678278803825378,-7.841636033845134e-06,-7.838010787963867e-06,-0.20679062604904175
