phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
upstream,64,3.2,pi_4,28,27,28,27,27,0.42941904067993164,0.5585190653800964,1.3702138662338257,2.0434675216674805,0.1086835190653801,1.662034034729004,12.398114182805001,23.805607368712625
upstream,64,3.2,union,28,27,28,27,27,0.42941904067993164,0.5585190653800964,1.3702138662338257,2.0434675216674805,0.1086835190653801,1.662034034729004,12.398114182805001,23.805607368712625
upstream,65,3.25,pi_0,28,26,28,26,26,0.45296579599380493,0.598261296749115,1.4687105417251587,2.047858953475952,0.21700908243656158,1.0529721975326538,3.9986157229535535,23.906495954394664
upstream,65,3.25,pi_1,28,27,28,27,27,0.45296579599380493,0.598261296749115,1.4687105417251587,2.047858953475952,0.06444699317216873,1.0529721975326538,3.9986157229535535,23.906495954394664
upstream,65,3.25,pi_2,28,27,28,27,27,0.45296579599380493,0.598261296749115,1.4687105417251587,2.047858953475952,0.06444699317216873,1.0529721975326538,3.9986157229535535,23.906495954394664
upstream,65,3.25,pi_3,28,26,28,26,26,0.45296579599380493,0.5790859460830688,1.4687105417251587,2.047858953475952,0.06444699317216873,1.0529721975326538,3.9986157229535535,23.906495954394664
upstream,65,3.25,pi_4,28,27,28,27,27,0.45296579599380493,0.598261296749115,1.4687105417251587,2.047858953475952,0.06444699317216873,1.0529721975326538,3.9986157229535535,23.906495954394664
upstream,65,3.25,union,28,27,28,27,27,0.45296579599380493,0.598261296749115,1.4687105417251587,2.047858953475952,0.06444699317216873,1.0529721975326538,3.9986157229535535,23.906495954394664
upstream,66,3.3000000000000003,pi_0,28,26,28,26,26,0.46526700258255005,0.6183502674102783,1.5620341300964355,1.947302222251892,0.21928119659423828,0.8891844153404236,-0.8126310929322732,17.93568057713617
upstream,66,3.3000000000000003,pi_1,28,27,28,27,27,0.46435612440109253,0.6183502674102783,1.5620341300964355,1.947302222251892,0.018590856343507767,0.8891844153404236,-0.8126310929322732,17.93568057713617
upstream,66,3.3000000000000003,pi_2,28,27,28,27,27,0.46435612440109253,0.6183502674102783,1.5620341300964355,1.947302222251892,0.018590856343507767,0.8891844153404236,-0.8126310929322732,17.93568057713617
upstream,66,3.3000000000000003,pi_3,28,27,28,27,27,0.46435612440109253,0.6183502674102783,1.5620341300964355,1.947302222251892,0.018590856343507767,0.8891844153404236,-0.8126310929322732,17.93568057713617
upstream,66,3.3000000000000003,pi_4,28,27,28,27,27,0.46435612440109253,0.6183502674102783,1.5620341300964355,1.947302222251892,0.018590856343507767,0.8891844153404236,-0.8126310929322732,17.93568057713617
upstream,66,3.3000000000000003,union,28,27,28,27,27,0.46435612440109253,0.6183502674102783,1.5620341300964355,1.947302222251892,0.018590856343507767,0.8891844153404236,-0.8126310929322732,17.93568057713617
upstream,67,3.35,pi_0,28,27,28,27,27,0.4710315465927124,0.6552737355232239,1.6134796142578125,2.191387891769409,0.20356303453445435,1.339929223060608,-3.546317913287482,14.299981560959171
upstream,67,3.35,pi_1,28,27,28,27,27,0.46775248646736145,0.6552737355232239,1.6134796142578125,2.191387891769409,0.019738899543881416,0.9196333885192871,-3.546317913287482,14.299981560959171
upstream,67,3.35,pi_2,28,27,28,27,27,0.46775248646736145,0.6552737355232239,1.6134796142578125,2.191387891769409,0.019738899543881416,0.9196333885192871,-3.546317913287482,14.299981560959171
upstream,67,3.35,pi_3,28,27,28,27,27,0.46775248646736145,0.6552737355232239,1.6134796142578125,2.191387891769409,0.019738899543881416,0.9196333885192871,-3.546317913287482,14.299981560959171
upstream,67,3.35,pi_4,28,27,28,27,27,0.46775248646736145,0.6552737355232239,1.6134796142578125,2.191387891769409,0.019738899543881416,0.9196333885192871,-3.546317913287482,14.299981560959171
upstream,67,3.35,union,28,28,28,28,28,0.46775248646736145,0.6552737355232239,1.6134796142578125,2.191387891769409,0.019738899543881416,1.339929223060608,-3.546317913287482,14.299981560959171
upstream,68,3.4000000000000004,pi_0,28,26,28,26,26,0.47456830739974976,0.6725173592567444,1.647213101387024,2.2756903171539307,0.17196857929229736,1.582781195640564,-4.55580147461652,11.110413137463638
