candidate_id,phase,state_sha256,snapshot_context_sha256,parent_group_id,root_cell,full_cell,trajectory_id,trajectory_step,frontwheel_tangent_mps,hip_deg,hip_rate_degps,knee_deg,knee_rate_degps,pitch_deg,rearwheel_tangent_mps,roll_deg,root_vx_mps,root_vy_mps,root_vz_mps,root_wx_degps,root_wy_degps,root_wz_degps,root_x_m,root_y_m,root_z_m,steering_deg,steering_rate_degps,yaw_deg,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,pi_6,union
pi6_causal_upstream_000105,upstream,931a001f0283900af67e1253ecf6c8a3366b8d72484b2c4d4f6d8aa8546bf3e8,e06e12c5129d8b0366e5aeeed646c88c4b3c79a58b5652b4384bdb3c914a0577,dense_v1_train_x2.90_family0,de63de17a5a7091c6bf832ff161b3870307175ea0f09dff564bcc872fe9b44cb,f5003b6eca73b200cd9a51fa31d241284b2c4681cdc656bed45e8d167251b465,dense_v1_train_x2.90_family0/variant_15,57,0.6868382835388184,-64.88600481317741,-136.5610127556724,134.59910921847793,202.41430895910702,6.328447149470312,-0.12761355996131898,-23.100593725888427,1.8366492986679077,0.9220316410064697,0.7926693558692932,-93.16124627879185,-3.9081411817538547,20.031906646893557,4.2831034660339355,0.2614735960960388,0.6469921469688416,35.77685872160695,-42.45149716346183,8.188941080456814,0,0,1,1,1,1,1,1
pi6_causal_downstream_000106,downstream,40120ddfd2b12eee84f1deab5e46cdfc135e7879604ab9a391bac15314c44e3c,1642d20fe621b93e33da93506335219cbb5926493dbea1f24e9a3673bd02f1f8,dense_v1_train_x2.90_family0,8daee12802ffcad22478e960430d4227ab3932c715296845b268dd4de0e0394c,7640d0491eb66f37fa056dc77f310caf06d13eede3b9951091b81ac746167c1f,dense_v1_train_x2.90_family0/variant_15,59,0.5556976318359376,-67.1592420331194,-68.59416232490153,132.53244423979382,-269.5164506107651,7.804554280009399,-0.28192143917083745,-26.866383417901805,1.5924873352050781,0.4710858464241028,-0.48957401514053345,-88.33150340345995,122.39208585080443,16.67114280164005,4.351949691772461,0.288308709859848,0.6504006385803223,38.36180528470081,-20.30910133662206,8.283149130937467,0,0,1,1,1,1,1,1
pi6_causal_downstream_000107,downstream,aba3e42e83ffe2810763fe10ee52094f2d7d90bae4e08edf31872554366cf3d7,1de5b18723cafe023e465324b7a6f691acaadda5cab350fd1bc7ce9b0831416d,dense_v1_train_x2.90_family0,695d5b24c4d7c200caa6a4a55a15bcaff9a8893d2531c263a60c4feb67e77188,d5ea8d5e423504d74462aeddb81740277bfc78178e837cafbde693e4aee048f5,dense_v1_train_x2.90_family0/variant_15,60,0.5102081394195557,-66.85018280336548,-16.420539745897695,124.08970204825442,-492.6158645278507,10.164186332131747,-0.3519140625,-28.63395357800781,1.5043989419937134,0.2671699523925781,-1.0655676126480103,-73.56229166300706,179.67746981597,14.358905201537292,4.382977485656738,0.2945084869861603,0.6325390934944153,38.974340064562135,-12.758362213892461,7.362868610197267,0,0,1,1,1,1,1,1
pi6_causal_downstream_000108,downstream,86aad1fc31ef04e663a14e6677ac8b9b2cb916165035cb4df34e7e625f040bca,2464650e1b8559401bbae60ca331eed4d8e82d674b67c22276ca8bda31e624bf,dense_v1_train_x2.90_family0,4259397027e824b3ee8d78d01aa0fc147c7bfb4489b54143cd51e6460af22504,f91608215fa9809fa1522e5aaffb52388bcd569d23c6df831f1daaafdf0de4cb,dense_v1_train_x2.90_family0/variant_15,62,0.7020149993896485,-51.05132687572235,377.65831664520005,98.29355970416616,-747.7902565986664,8.654602126561548,-0.12819931268692017,-30.72681139771608,1.4853016138076782,0.021096250042319298,-1.910184383392334,-45.33055850240561,-3.4398777129663554,19.236078618013057,4.4452924728393555,0.29628786444664,0.5649024248123169,39.738173779823,-5.000112125780943,8.928922570944403,0,0,0,1,1,1,1,1
pi6_causal_downstream_000109,downstream,1674a4f4e2d994f9cc2c46e6976f288ef3d5a97f36d1776a1235b443373eb884,10fb91afbe6530ba4c7e8d8858c1bb0f5f2afb1233ad46154d1a04493c652cc8,dense_v1_train_x2.90_family0,0ed10875b61d80a3d871274bc67e4039670e6af4466e02e10d2e7c63a3a9ab45,da984fe66cbf6f98ea6848cae5cfebbeaefda31008e826c10c81ffaafc4478f2,dense_v1_train_x2.90_family0/variant_15,63,0.7454867553710938,-40.78334298699669,415.6135959006909,82.34691214326227,-734.3190471778935,7.336226449773423,-0.08181799411773683,-31.356500002371103,1.4941906929016113,0.13219277560710907,-1.9352446794509888,-35.95738403646497,-41.39307055910915,22.92737239267641,4.475361347198486,0.2961699068546295,0.5236353874206543,39.65339064165563,4.418646595793533,10.204625712180631,0,0,0,1,1,1,1,1
pi6_causal_downstream_000110,downstream,8ccfe3822a8c6330e51e140c71b684cce81066684f41df3ea5dc727e27848f02,97ba1a24334f27f307568caa0067bb45e55ba0a69955d281d1ad9c61c4967c40,dense_v1_train_x2.90_family0,92b8b7fe7caa7fdfe2ab39cf01798e6e65798b264d259553307dd0356b597342,2e47b6fc746eda0bceb94d62ce89f49b9b66958d6eeda56abc131d775de8de12,dense_v1_train_x2.90_family0/variant_15,65,0.7450195217132569,-23.112815443736842,280.3381203694633,51.92189595714301,-527.2448143367886,6.084733133942049,-0.10737499594688417,-32.31079971831867,1.5476998090744019,0.5255428552627563,-1.7363343238830566,-25.788174928421448,-20.453465922466744,32.33768088958711,4.5349321365356445,0.3052159547805786,0.4442744553089142,37.70522602997665,22.404111600361734,12.31055681460944,0,0,0,1,1,0,1,1
pi6_causal_downstream_000111,downstream,7d5abdd44edb2c7b292aafd5eb07f06de227e559dc2c732c9831c8c8603ca408,ed77838428f012eb279ce27c540b408349e6d68b68231f92600ab4bd56127c23,dense_v1_train_x2.90_family0,8ddfd178371ac411d2eb55971ee6dfa3908323823dd35b7a704d088333334aa6,7acb09387d9454d0e8684c21fb4d3942fff734c2e685236df82bf4a30d77630f,dense_v1_train_x2.90_family0/variant_15,67,0.6956744003295899,-16.739620570711303,-21.46238902326247,38.04883577164706,-72.5498458921469,6.98044886245409,-0.18048243522644045,-33.16083767273706,1.6750943660736084,0.8860127329826355,-1.637636423110962,-23.961285448097918,39.434230361757436,36.91712806768931,4.5990095138549805,0.33287715911865234,0.3762039244174957,36.03288494755029,17.181067649600273,13.43979821418758,0,1,1,1,1,1,1,1
pi6_causal_downstream_000112,downstream,9cb650680317a67cd5d183bd82e1ed4c7e6d18dbd8f97e532d6ebd0c30acea45,b901d9676ebe83726e11981188c1410611395b3a35d65c139c3eeddd09f6dee1,dense_v1_train_x2.90_family0,a7a488a408ee92637c6b51fcd5e0d9bb454885a6b106124067f5af2818a94849,73d5622560e801704e8a85a54cacf4748fd7f476c356035b797c6350a09e02da,dense_v1_train_x2.90_family0/variant_15,68,0.6223454856872559,-19.05131175568046,-193.27804301962286,38.58676781029893,86.78393963188596,8.64135324370419,-0.2708896112442017,-33.67943831270796,1.6959285736083984,1.0047287940979004,-1.6686718463897705,-25.292482487144234,113.4472769439449,37.68033682064112,4.632925987243652,0.35196763277053833,0.343328595161438,34.79311682073377,24.310815256231443,13.246638978867017,0,1,1,1,1,1,1,1
pi6_causal_upstream_000113,upstream,faacab439f62b41499c4dd5bc0b66b86ccfca6457af2d5a8f6ae5cc494de2bc1,f4949b7ca7d990c17216ae4eaf215e0ec6263f5dcd022b33b1e1cf92637feb25,dense_v1_train_x2.90_family1,4aeb6f3d6efb1015adefb45db474d15d25c503ea136c71919d0a4dd63b8394c0,592386cad87c5d3d90f1951f31e485de1fd9b21864672689eddb647a8911d63b,dense_v1_train_x2.90_family1/variant_1,8,1.0238453960418703,-64.78006857915051,347.4740441367562,133.0617155985781,-421.5944647077909,-0.12237215841367241,0.5896029472351075,-0.7919307639738103,1.0287940502166748,0.0667838305234909,0.10577335208654404,6.81008194686988,25.04337353528282,42.122251309615955,2.800124406814575,-0.0019953236915171146,0.11781080812215805,12.679894439386416,-42.438219275715326,-0.18252448264980004,1,1,1,1,1,1,1,1
pi6_causal_upstream_000114,upstream,98fca0c77ae5893cf648bd4cf4ca8f9a14aa8f68a71b3f6ac3b9c8ebd5948376,3fff9c5e229f6eaee224a5ea963994ce308baac741582e8ccaef78d015145b6d,dense_v1_train_x2.90_family1,cfb4d5e4bf8ce2171d5f770ffc8a71b0d4d7f3687e96bf4792743e87e5dd68ed,fd0da7d5839882c20eb3467f92b2715ca4c020d1c6e361b685251e526b3f4177,dense_v1_train_x2.90_family1/variant_1,10,0.697813835144043,-44.00024255776222,538.0025262040988,106.26426752216597,-906.85864146212,0.16852178958187622,-0.9776184368133546,-0.7460825140876366,0.7189221978187561,0.011087564751505852,0.04751358926296234,-3.7745401202674667,11.906705072509926,-4.722649351127514,2.8280153274536133,-0.0006352912168949842,0.11887557059526443,-3.139561338793476,70.73139681809022,0.4635845809178205,1,1,1,1,1,1,1,1
pi6_causal_upstream_000115,upstream,c74cad65c205e754f6b26b756b2a25f1d92df0fcc7e04920a4d5d518aeabb03a,9863a2574dba12abb2ac01591f83d4fbadff10b42f912366c152d0e59cb9410c,dense_v1_train_x2.90_family1,1d125d149535b4ae51e49dcd3c7d0c56b27fbb8f0ccf36238e0c0a247908ea3d,4ca2200d1346c0e6980441bd07bc084dc205067e84c6461ed61ffcba2a5d3961,dense_v1_train_x2.90_family1/variant_1,13,-0.859370403289795,-37.85975905994819,-464.10293930930897,35.55400330936777,-1152.620103950931,22.7839786539383,-1.6848937034606934,-1.0091233213825161,1.224953532218933,0.04862828925251961,2.7289607524871826,-5.1594386678893605,811.0261696706388,7.15227186296658,2.883201837539673,0.0008030199096538126,0.18301942944526672,-2.0504283383665283,8.883117784502327,0.12301784722468613,1,1,1,1,1,1,1,1
pi6_causal_upstream_000116,upstream,8f3941c3c26934ea3124b7285a85d120e42d656f427893856a36fce61cbb07d4,7fb6174243c084b0cc44b3f405c6603557652739fd3dd778f2110c709dc37dfa,dense_v1_train_x2.90_family1,ac5bc36989eff6be9c4cd3aed2e77ee24da39709db9cd4a7de38b80dd3a9857c,40f07822912006503bd8f07283ec4b098534146dd8cc655672cfb747b2b35828,dense_v1_train_x2.90_family1/variant_1,15,0.5499465990066529,-57.0206150970846,-271.18159608890085,42.86047181548927,1302.149337336518,33.563144492441694,-0.22607999086380007,-1.3730698928709715,2.361565113067627,0.07248254865407944,2.9707865715026855,7.809463273395098,-383.0427186924612,-25.244403078029222,2.9587368965148926,0.003501004772260785,0.3030637204647064,22.224667162939866,74.52963769477762,-0.7308707669198852,1,1,1,1,1,1,1,1
pi6_causal_upstream_000117,upstream,58419ea2b859cc3a49671a9abdf9eb75be303b2faf3f92704e375ef098bac0f5,126acd2aae57b10041358a5a711c8a5fb84a4ea0b13341bb2e38fabf157b15fa,dense_v1_train_x2.90_family1,ff514fd2be540db47af1f57f3844fadbc6cb31fbefba6410499825f6f4035ff0,8b8ad77bdc1e0c7426d1c803b4c50ac27d4de09c6044d683209deae90ead7830,dense_v1_train_x2.90_family1/variant_1,16,0.5346834325790406,-60.311724673182326,-139.42395484817496,68.1226402155497,1119.4908451176743,24.406655343889362,-0.1837506675720215,-1.4337656342594054,2.357357978820801,0.06817255169153214,3.1989645957946777,2.0781665903595967,-417.6885254082707,-23.346489875621316,3.006528377532959,0.004915587138384581,0.36491385102272034,35.048026310747815,22.33725941631294,-1.1212933091526727,1,1,1,1,1,1,1,1
pi6_causal_upstream_000118,upstream,0eeedd796db3b0d88bb7ab314690a87d1686f7efbb91bdcb8216597375fd3bd9,6a6da27ffdae2eecefd85cb5befc3712e5f0747c4507715874c6a1e764da18d8,dense_v1_train_x2.90_family1,a361ee9b7bc53dcab08318f4156363a16c139ac3e422c6a0e72916ffa2969b12,98df5f010b9019eec59c62c6aae9713fa3a235fc651d1027e81b8d999ed2bc4a,dense_v1_train_x2.90_family1/variant_1,17,0.17354435920715333,-62.55117294730025,-133.63987745144135,81.45695215478796,271.8354637585245,19.369431364361507,-0.6082828140258789,-1.5351455013376252,1.9856864213943481,0.05465657636523247,2.299867868423462,-1.7650795767077918,-70.2228141023019,-13.811481761260048,3.0499258041381836,0.006128279957920313,0.41998034715652466,38.75146074666086,-59.899850605852215,-1.3954613701545278,1,1,1,1,1,1,1,1
pi6_causal_upstream_000119,upstream,0295b6845ebef026459fb2f18150ab53b7ef8f0d6a7e73e3b0bfc1fe6e3b3175,e1afb26aac1af2196becc9bd96905e058c9bd6b0532b263f018acff9bd931242,dense_v1_train_x2.90_family1,866d817ece823c65398ce7db05a8b2cc3e6767f6b589e8e62b32b33e114745c7,946ec30d04b4f414cb550244954dc04eb225de85998df1d6a2593805043a1244,dense_v1_train_x2.90_family1/variant_1,18,0.039293222427368164,-64.41595119449714,-110.3236880025255,81.76369595041324,-112.53921012398088,19.45311233804898,-0.7828396129608155,-1.6549869687543453,1.8221243619918823,0.047540463507175446,1.6275397539138794,-1.641635753569153,72.67193552356088,-10.84889574650348,3.087613821029663,0.007104289717972279,0.4570857584476471,36.834038816436106,16.88965592111439,-1.647343321089992,1,1,1,1,1,1,1,1
pi6_causal_upstream_000120,upstream,9e13a6b319249de4c666f927dcfc11fcf82a0e9a3f634df322c2d375a4a0ff2c,977aea2af73d65eec22584fb58a4b20b2fbca9cf2537c25a4ea2d2115f955db2,dense_v1_train_x2.90_family1,e5f684d63c0ffda139f9ab6b52c3b5261236fb805acd3cfd9e7be3285f87f0a7,a42e353e994c0da9be44cf77dee909d2f3a084365354f0282959bafcd020b260,dense_v1_train_x2.90_family1/variant_1,20,0.28470164299011236,-56.474199963483585,285.62509659840333,73.04283528606008,-277.2224066361569,14.512424270821832,-0.4934124946594239,-1.8030282038594574,1.8497326374053955,0.03217187896370888,0.6850565671920776,-0.15320211691895125,-164.20905844037208,-14.977097085578682,3.1617352962493896,0.00851440243422985,0.49718737602233887,34.59163990059673,8.285623081193366,-2.0585573987312693,1,1,1,1,1,1,1,1
pi6_causal_upstream_000121,upstream,ceef61ff424edc901d35421b141a104d00d5c8059531a055612dd7c40d9ea400,06bc047594199adde61477fd4f3cd701934004557a50503ba930da70cfb64671,dense_v1_train_x2.90_family1,43fe9687ed2845de284b49d40edf10c43707aa0dcb79aecef8dec49116e63bbb,82337615feb1094503761affc6ac5d84891b0604d30c4bb9f8aa279545172406,dense_v1_train_x2.90_family1/variant_1,21,0.25257363796234134,-47.80562439722688,361.0189922798085,63.266280093022246,-510.1416928059965,10.640820199214971,-0.5396448945999146,-1.843709528562686,1.7757843732833862,0.029258904978632927,0.2692001461982727,-0.10502155563717802,-126.3617098341458,-15.016116248759673,3.1979448795318604,0.00900233630090952,0.502464234828949,33.37302145454515,20.21661545261821,-2.2429911991814504,1,1,1,1,1,1,1,1
pi6_causal_upstream_000122,upstream,1bc0fe8123e8f506d60922b99bb39bc3fddcf53006c95cecbbe822f62ee0f6ee,9237f74cc9eaf4c20b0ec3134f8caa182e0977716e129859a620da39aa596736,dense_v1_train_x2.90_family1,1938fc01b823809e4c832236af26cee9725078c41fe9a7b890b028c72abf5e39,01461a5e8bd5d5f6452bfce9b6ee76b0f58be7d6abfe6d691e25dcc3c99b625e,dense_v1_train_x2.90_family1/variant_1,22,0.23724725246429446,-37.67251625404146,407.90078236537244,49.34831824392264,-654.3416847520596,7.300347266431946,-0.5663053512573243,-1.8749225146523092,1.71925687789917,0.033755552023649216,0.09062070399522781,0.01506822106721463,-104.53005517114305,-16.1143474880479,3.2328121662139893,0.009503377601504326,0.5018076300621033,32.03324228280672,24.29753736848494,-2.451054207082487,1,1,1,1,1,1,1,1
pi6_causal_upstream_000123,upstream,454ff2d3f5cf5921d649fb2aea61a6d75ae617f1106d92eda47aad4d823a6207,b99a193629793711ee4d9732808fe0d61218fddfafb27541a8032cbba8f06c7f,dense_v1_train_x2.90_family1,13a6253133a51c505226226df25115f4059c7a36bda6a2f7ec562cf937f798c5,fbf03027920527adddb3d4f773a93662ad8e7a9f12f5da50f795e671527d3e18,dense_v1_train_x2.90_family1/variant_1,24,0.24210260391235353,-18.867122044332724,287.3421241934745,22.465103482102656,-427.08115566806214,1.343392426137645,-0.5715417194366456,-1.9126611597786436,1.7577252388000488,0.05452146381139755,0.2646802067756653,-0.2573951452634016,-100.25484169414614,-21.503192573364124,3.3017892837524414,0.011128800921142101,0.5036665201187134,30.47466483119609,1.439095778520828,-3.018505611320227,1,1,1,1,1,1,1,1
pi6_causal_upstream_000124,upstream,5182608316ed789ca2415c926c6019edadca199c97fd7aaf702576269125ed4e,6f3fd4f69de121c4121485e6b324a1789c606bb034f91b80934d1a468c7835f2,dense_v1_train_x2.90_family1,0ca405b2eaa55684086be7b8616b4fc3829e3f8bbea9cbc8c904836b38b8401c,40f2fddedf0a16c861b67e69df4a65f1444926210039f0cd8780231c45b4c0f9,dense_v1_train_x2.90_family1/variant_1,25,0.2583721017837525,-11.905126445038006,240.64633381938842,14.412095299698766,-270.2951194969032,-1.8707608572972527,-0.5399744081497193,-1.9199978581361197,1.8125252723693848,0.05903211236000061,0.24832701683044434,-1.0439969759573877,-126.05801230289035,-24.805032376647937,3.337690830230713,0.012219150550663471,0.5074284672737122,31.924703746706044,-33.135361607279975,-3.4077583235480082,1,1,1,1,1,1,1,1
pi6_causal_upstream_000125,upstream,2cc44ae32cda1921aa23a0f5eb357853206334ea34297aa348ab308844015d80,5f7a16f679467b103cadde78344d6c12c505fc97685419e119683c2ab811d0d5,dense_v1_train_x2.90_family1,8937b8179e1d5de551ea4f8735fc112a2339ed47cce0bee45dfd4b8cfb614528,fb6b5a1384657f02b1980bbb9bc6788778a32950158e22224d8917344a75cea7,dense_v1_train_x2.90_family1/variant_1,27,0.1903755021095276,-7.303268562495344,-33.8524665833342,11.616775495073933,125.68430533264227,-6.1352825148805765,-0.615896806716919,-1.9134595868359403,1.8906055688858032,0.06535244733095169,0.20896585285663605,-1.9342139502992308,-63.91488168679583,-27.29602456506639,3.41219425201416,0.01466677151620388,0.5158448219299316,29.622561166196565,27.206455171838133,-4.309271401171116,1,1,1,1,1,1,1,1
pi6_causal_upstream_000126,upstream,05ce6f1fc32b64d352f022781af91d407c78bf4bdc115e580af3cb90304c71fb,f62ccf307826e87d132c074935cf19fdc9fb85cc00c6a4ac8a2bdee08da50435,dense_v1_train_x2.90_family1,d7d93bdaba422dec26de02f4b342a2a72ce49fd0bc9cf90ebb6082858aa871ef,1d9c610e85cad7f3dc0e9450e82185869099f0211c03f53ad5b9c406fb950400,dense_v1_train_x2.90_family1/variant_1,28,0.16278671979904177,-11.351065768434804,-64.1215905318371,17.621304077458863,144.8209927454006,-6.129424032802358,-0.6350657367706299,-1.8951409822709464,1.8779075145721436,0.06933718919754028,0.13508541882038116,-1.4422706425461203,-48.21521718137421,-26.64310116909548,3.4502670764923096,0.01604057475924492,0.5214440226554871,27.007119516005897,58.22720558000779,-4.80803191992462,1,1,1,1,1,1,1,1
pi6_causal_upstream_000127,upstream,f3c5b0abcd1c977676f156b01d551a721cf2cae033f9798d60088ee03e5540eb,4c8be439d9a33d0fa1889ac2d17b55a7501cf33d68d725913ec5549aee3d6356,dense_v1_train_x2.90_family1,e57679527b1d150ebed20ed6ab0d23d78798b01bf33c34859bb6d2b45b6fd1ab,b6fd2f3fefcaa0f618241d240852dd84b449b6aeab8a7fdb06673ae106dfe641,dense_v1_train_x2.90_family1/variant_1,29,-0.056504752039909366,-15.433505693844568,-290.04092317984333,20.79957722092068,177.41083055876624,-4.9719941902091636,-0.8414856147766114,-1.8809141201065207,1.791090965270996,0.08194859325885773,0.11566231399774551,-0.711830575911093,120.76525773391245,-20.0953761797559,3.4867758750915527,0.017546413466334343,0.5242344737052917,14.028369295711926,-61.149556657911106,-5.201450745088975,1,1,1,1,1,1,1,1
pi6_causal_upstream_000128,upstream,9280c5306d751d40378eaa04fc5dbbefa2d55ba63d1090d89485d069f7a297df,303bb31e2bb1a1b2cd91e0053003b4e9f555a808694193dab899ce4e91c595eb,dense_v1_train_x2.90_family1,6badfc3dc9d94a7cca81a7d221333069684ab0ddbddbd159f5298ef8de5f610f,f8cf7aa3e6093cb792cc5f40d3756fc87da779c965e0ebe85dcfcfcaca9198d2,dense_v1_train_x2.90_family1/variant_1,31,0.03406369894742966,-31.660201256002715,-322.2753725903148,36.52187868079901,369.39993491973763,-0.05944906394433316,-0.7714591121673585,-1.77826150767425,1.8330985307693481,0.08595719188451767,0.028076380491256714,2.6882284148545574,63.41581342452134,-19.414071640236298,3.5598433017730713,0.021024227142333984,0.5316978693008423,29.409373886727543,25.283743260101204,-6.2417517613033695,1,1,1,1,1,1,1,1
pi6_causal_upstream_000129,upstream,52d95b06e0b8b1b6453e840f7f13d62b059cf2b283f4c97e27b69d4160ed371b,60322a77defe0a4dda7e68482dad9e86ea3ac768aff1b375ff93b5b4806995bf,dense_v1_train_x2.90_family1,46f80a94bb296f2ab68e88032473706f543739492de73552cc67dad9b3e7709c,6ef61b10b25fc44ae9cfbb03acea0f59bff68f2f0e9d8119c9184c249a082117,dense_v1_train_x2.90_family1/variant_1,32,-0.03315382540225983,-41.17867775125161,-457.99912709714874,46.93134652308691,479.71068654397516,2.3720225215684874,-0.8429167556762696,-1.7298791694013644,1.7865972518920898,0.09905019402503967,0.13909640908241272,3.504223004146341,121.95637442327097,-16.73930638200948,3.5960731506347656,0.022936813533306122,0.5358161330223083,26.338993826489833,56.41311416664158,-6.648796767189479,1,1,1,1,1,1,1,1
pi6_causal_upstream_000130,upstream,41a7c7ae046f01847910d6b7e8de4dd5502ca82ab204d0bb4f39a3004566a981,84080827ea12ab6532b7beef27192eca813cf378e0d62a70ae3c2367d70c904f,dense_v1_train_x2.90_family1,5f60be3d13145378690fe9b3dd4f3f9c6a84103b0b5d999d3d40763aa1a7362a,13f61663878ca6aa7020ef389a9ea21cdd2977ffc9391472a55e8ff44a9ad766,dense_v1_train_x2.90_family1/variant_1,33,0.1969192433357239,-49.82030480613803,-359.58366900686536,62.21350888530233,783.3991473082043,1.9198440015981724,-0.5806453323364258,-1.6601006740033428,1.8590378761291504,0.09737716615200043,0.3130141794681549,4.114059005511868,-92.72299402088716,-19.02532459343585,3.633244752883911,0.024889137595891953,0.5425286293029785,28.877121150370545,-35.71358384913595,-7.033229653588626,1,1,1,1,1,1,1,1
pi6_causal_upstream_000131,upstream,2026c9e7bf20865bbb2c4661af65154b6e600003628d09a4b821d28bd14cb417,d2b66f0a63dfde3a5ba70fb7d6f73f12f9162ebc5e921b0874d50f8fda82da30,dense_v1_train_x2.90_family1,da2c3df03c21143da6ff32251a89fd44db74f31e241b234f8aa2d16055c412aa,7aa03519da241e27aa61d5a6f5c6b24a38dcc21e04512b0bfd648081b89e3bd5,dense_v1_train_x2.90_family1/variant_1,35,0.3569879770278931,-60.53767416111552,-217.12232903478576,97.04421565213326,820.7938319573772,-6.605827889309706,-0.3981989336013794,-1.5215564633215897,1.7744555473327637,0.1111513078212738,0.3751744031906128,1.8092878693889936,-242.05933603412396,-16.04781803043739,3.7068543434143066,0.028995515778660774,0.5591676235198975,28.697060288376083,-43.747481162242146,-7.537175182490678,1,1,1,1,1,1,1,1
pi6_causal_upstream_000132,upstream,79c9b9ed8682ec6edf5699f9f3fee379fbb549aa9dda9277dcdc853ae6a72472,e332006a6b4c4e90a0ff5ec7b6b534008a30da5f7fcd2b463a677c1b20458fe7,dense_v1_train_x2.90_family1,f2b9927640dde3d9b165fac15bb41014388e87dbb573ea7422a17ce1416f42f9,a91c1c602607cba4e690b2162d8e3e965e0683ed2840c6c639415ba1f9db3196,dense_v1_train_x2.90_family1/variant_1,36,0.3398305749893189,-64.0205037321209,-175.91290177189074,111.459644084147,620.7749113213287,-11.430568442115291,-0.44315126419067385,-1.4672444875663708,1.743831992149353,0.10907416045665741,-0.02515454590320587,1.4354258325024156,-205.23655678453463,-13.833566324167638,3.7422776222229004,0.03116018883883953,0.562619149684906,23.09769169736714,81.5319954431989,-7.693931938805138,1,1,1,1,1,1,1,1
pi6_causal_downstream_000133,downstream,0cd40eb44e0889b4ab38552d609d854d711b41a95f215f6287d9ee0acf038c34,236c90c1e86eb22fd88af1f030be45e209d0e471663558badf4ed31aca4785e8,dense_v1_train_x2.90_family1,d12e89ac0c9364bf6deebbf78dc2268a6f64afa877c9fb99acf4c33f24b236dd,8de6dba5f7f7fa9e4e4fed6f228a9bbb17db9da9681a16bea5cd86e5ce977e4e,dense_v1_train_x2.90_family1/variant_1,37,0.3225947666168213,-66.63089958006223,-139.02253097027494,122.02347420167717,443.64231534859204,-15.615879726984643,-0.47951047420501713,-1.4023876156154442,1.7509562969207764,0.10199277848005295,-0.49333444237709045,1.840824560334235,-175.51918234737454,-12.220041708231554,3.7775719165802,0.03321271389722824,0.5571019649505615,18.55607864462493,88.5063016046989,-7.836944301223178,1,1,1,1,1,1,1,1
pi6_causal_downstream_000134,downstream,707893123d72c5bea7166c49c32f411240e2655a5f540579d71a9028f801950c,f519f9aa35c01c584c592308f11c5a90882d760c319f0aa73e9a16cd0aa46425,dense_v1_train_x2.90_family1,3142487369c9fa6cfad688e5e191af8ade02e4862fb59ba7585d9d2194ea28f0,0eb38b3136bd44e807c69ff45b75b50494e7cbdabaab6c142ff4ea6c1d90909a,dense_v1_train_x2.90_family1/variant_1,39,0.004413784891366959,-69.29306143172307,-67.20417784766892,122.28770689990829,-429.60614000043245,-18.22192185934006,-0.8283311080932618,-1.1869765432790864,2.0563042163848877,0.030450835824012756,-2.6102283000946045,5.009562119384478,110.00229345113056,-6.671525156253824,3.8541176319122314,0.035766515880823135,0.49407920241355896,-9.642858508903062,-5.131499779089424,-8.086848345082212,1,1,1,1,1,1,1,1
pi6_causal_downstream_000135,downstream,5c03abf789ac20779dc30b2b7adc67ba33296ad0c5b5c95c3631b8adb2f7b400,393b2b1f7e2ca558f37a4893ef7272b99893b22d849ce4fb7b8a59c4697f9e24,dense_v1_train_x2.90_family1,ebbe27368e5c55e9558067a09e7ee847b6dd4651108bc6bd0abe6e73f5015d5a,eff8420525ac5eb6eb7d3b7a9ae24082a8276915130ef30cad6f7a770043aa67,dense_v1_train_x2.90_family1/variant_1,40,-0.0063110188394784935,-70.07655243141524,-61.79423089291193,113.57566400977363,-408.0176605624497,-16.19622736409096,-0.8362457752227784,-1.0399707180707016,2.031489610671997,0.03558548539876938,-2.695786476135254,4.926712351639047,116.4845869357687,-6.865579368310349,3.895557403564453,0.03633183240890503,0.440139502286911,-15.17193164674788,85.09061279323474,-8.250962601195548,1,1,1,1,1,1,1,1
pi6_causal_downstream_000136,downstream,a4c89098f5ace45f1fa2303671802d5a8f647cdc0d217b17b3189548ae0a258e,1c19f75afbf252f0e622f9f0f3d6287703bfd1738a165c2ba79246223f446f35,dense_v1_train_x2.90_family1,8b8b9e83dc33e56a93a7d3ebc6885bcf1ae32753ba09640985ff29ce2da190a5,1d7f32c50518912f2f55703d0981e3bd9926ce0c77fa7e69550d0d9c4bdc3d33,dense_v1_train_x2.90_family1/variant_1,41,0.018001936972141266,-70.60164371442748,-45.6092814469609,105.72858944594022,-353.1930161703213,-14.389148373210105,-0.810920696258545,-0.8931277465161586,1.9971649646759033,0.04266321659088135,-2.746018409729004,5.0230598538448925,95.75172529511342,-7.077062515581454,3.9363882541656494,0.037019796669483185,0.385027676820755,-14.283615172542595,-0.42108636501444296,-8.430400486241528,1,1,1,1,1,1,1,1
