phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
upstream,69,3.45,pi_6,26,26,26,26,26,0.37873369455337524,0.6208657622337341,1.7470961809158325,2.0501654148101807,0.038733288645744324,0.724592924118042,-10.702490297433219,0.8819304837832702
upstream,69,3.45,union,26,26,26,26,26,0.37873369455337524,0.6208657622337341,1.7470961809158325,2.0501654148101807,0.038733288645744324,0.724592924118042,-10.702490297433219,0.8819304837832702
upstream,70,3.5,pi_0,26,24,26,24,24,0.4966517686843872,0.6497559547424316,1.7224786281585693,2.1193552017211914,-0.025063076987862587,0.6061376929283142,-11.80544149221178,3.6950867763495308
upstream,70,3.5,pi_1,26,26,26,26,26,0.3862307071685791,0.6497559547424316,1.7224786281585693,2.1193552017211914,-0.07242421805858612,0.6061376929283142,-11.80544149221178,3.6950867763495308
upstream,70,3.5,pi_2,26,25,26,25,25,0.4966517686843872,0.6497559547424316,1.7224786281585693,2.1193552017211914,-0.07242421805858612,0.6061376929283142,-11.80544149221178,3.6950867763495308
upstream,70,3.5,pi_3,26,26,26,26,26,0.3862307071685791,0.6497559547424316,1.7224786281585693,2.1193552017211914,-0.07242421805858612,0.6061376929283142,-11.80544149221178,3.6950867763495308
upstream,70,3.5,pi_4,26,25,26,25,25,0.4966517686843872,0.6497559547424316,1.7224786281585693,2.1193552017211914,-0.07242421805858612,0.6061376929283142,-11.80544149221178,3.6950867763495308
upstream,70,3.5,pi_5,26,26,26,26,26,0.3862307071685791,0.6497559547424316,1.7224786281585693,2.1193552017211914,-0.07242421805858612,0.6061376929283142,-11.80544149221178,3.6950867763495308
upstream,70,3.5,pi_6,26,26,26,26,26,0.3862307071685791,0.6497559547424316,1.7224786281585693,2.1193552017211914,-0.07242421805858612,0.6061376929283142,-11.80544149221178,3.6950867763495308
upstream,70,3.5,union,26,26,26,26,26,0.3862307071685791,0.6497559547424316,1.7224786281585693,2.1193552017211914,-0.07242421805858612,0.6061376929283142,-11.80544149221178,3.6950867763495308
upstream,71,3.5500000000000003,pi_0,21,21,21,21,21,0.39568963646888733,0.6624826788902283,1.6954805850982666,2.188626766204834,-0.16588951647281647,0.6677642464637756,-11.852042344070847,6.816655064264868
upstream,71,3.5500000000000003,pi_1,21,19,21,19,19,0.5187559127807617,0.6624826788902283,1.6954805850982666,2.188626766204834,-0.04186682030558586,0.6677642464637756,-11.852042344070847,6.816655064264868
upstream,71,3.5500000000000003,pi_2,21,19,21,19,19,0.49803879857063293,0.6328516006469727,1.6954805850982666,2.188626766204834,-0.13299806416034698,0.6677642464637756,-11.852042344070847,6.816655064264868
upstream,71,3.5500000000000003,pi_3,21,21,21,21,21,0.39568963646888733,0.6624826788902283,1.6954805850982666,2.188626766204834,-0.16588951647281647,0.6677642464637756,-11.852042344070847,6.816655064264868
upstream,71,3.5500000000000003,pi_4,21,20,21,20,20,0.49803879857063293,0.6624826788902283,1.6954805850982666,2.188626766204834,-0.13299806416034698,0.6677642464637756,-11.852042344070847,6.816655064264868
upstream,71,3.5500000000000003,pi_5,21,21,21,21,21,0.39568963646888733,0.6624826788902283,1.6954805850982666,2.188626766204834,-0.16588951647281647,0.6677642464637756,-11.852042344070847,6.816655064264868
upstream,71,3.5500000000000003,pi_6,21,21,21,21,21,0.39568963646888733,0.6624826788902283,1.6954805850982666,2.188626766204834,-0.16588951647281647,0.6677642464637756,-11.852042344070847,6.816655064264868
upstream,71,3.5500000000000003,union,21,21,21,21,21,0.39568963646888733,0.6624826788902283,1.6954805850982666,2.188626766204834,-0.16588951647281647,0.6677642464637756,-11.852042344070847,6.816655064264868
upstream,72,3.6,pi_0,19,17,19,17,17,0.5256620645523071,0.6838499307632446,1.69149649143219,2.194247245788574,-0.03894549980759621,0.8176515698432922,-12.1915146619306,8.049464530392298
upstream,72,3.6,pi_1,19,17,19,17,17,0.5256620645523071,0.6838499307632446,1.69149649143219,2.194247245788574,-0.03894549980759621,0.8176515698432922,-12.1915146619306,8.049464530392298
upstream,72,3.6,pi_2,19,17,19,17,17,0.4989365041255951,0.6462319493293762,1.69149649143219,2.194247245788574,-0.10322470217943192,0.8176515698432922,-12.1915146619306,8.049464530392298
upstream,72,3.6,pi_3,19,19,19,19,19,0.38798895478248596,0.6838499307632446,1.69149649143219,2.194247245788574,-0.6510164141654968,0.8176515698432922,-12.1915146619306,8.049464530392298
upstream,72,3.6,pi_4,19,18,19,18,18,0.4989365041255951,0.6838499307632446,1.69149649143219,2.194247245788574,-0.10322470217943192,0.8176515698432922,-12.1915146619306,8.049464530392298
upstream,72,3.6,pi_5,19,19,19,19,19,0.38798895478248596,0.6838499307632446,1.69149649143219,2.194247245788574,-0.6510164141654968,0.8176515698432922,-12.1915146619306,8.049464530392298
