proposer,phase,x_left_m,x_right_m,count,frontwheel_tangent_mps_min,frontwheel_tangent_mps_max,hip_deg_min,hip_deg_max,hip_rate_degps_min,hip_rate_degps_max,knee_deg_min,knee_deg_max,knee_rate_degps_min,knee_rate_degps_max,pitch_deg_min,pitch_deg_max,rearwheel_tangent_mps_min,rearwheel_tangent_mps_max,roll_deg_min,roll_deg_max,root_vx_mps_min,root_vx_mps_max,root_vy_mps_min,root_vy_mps_max,root_vz_mps_min,root_vz_mps_max,root_wx_degps_min,root_wx_degps_max,root_wy_degps_min,root_wy_degps_max,root_wz_degps_min,root_wz_degps_max,root_x_m_min,root_x_m_max,root_y_m_min,root_y_m_max,root_z_m_min,root_z_m_max,steering_deg_min,steering_deg_max,steering_rate_degps_min,steering_rate_degps_max,yaw_deg_min,yaw_deg_max
pi_2,upstream,2.85,2.9000000000000004,68,-1.541688289642334,2.0010094833374024,-67.95334714678175,-28.20788214001977,-670.7703660834479,680.4179263238209,23.052426326190172,122.83304286362045,-1602.5801803572447,887.8612079461599,-0.29372728152308325,40.109201719973434,-1.6439524459838868,1.9076025390625002,-2.796263099973809,1.5556731319655417,0.4213798940181732,2.168100118637085,-0.041983384639024734,0.11881010979413986,-0.08652547001838684,3.6253128051757812,-21.243129705621307,6.725614704951624,-31.804372889003343,1045.0402532021612,-33.231264293416125,80.02821318420469,2.8500654697418213,2.8946826457977295,-0.004206796642392874,0.007847781293094158,0.11784567683935165,0.2864589989185333,-20.71574347904794,4.641535732091736,-128.95118481265936,156.19958246864326,-3.497231178421079,6.14515459517377
pi_2,upstream,2.9000000000000004,2.95,30,-0.8090720558166504,0.2617628335952759,-61.01944838441153,-33.67346781575567,-558.1520213877433,651.1312226345867,22.340590841080616,71.53442898899779,-1863.5068484640185,1278.4289099717641,1.632058199609312,36.74385254301269,-1.6522638511657717,2.6698365402221684,-3.1150817176509533,2.430931028994039,0.72276771068573,2.465736150741577,0.007117788307368755,0.11456965655088425,0.7127729058265686,3.472724437713623,-10.490223730165892,3.2311117003244463,-418.84381092524336,888.3689915298154,-8.462385815592357,30.66340003343647,2.904898166656494,2.9495506286621094,-0.001959149492904544,0.007396213244646788,0.1232358068227768,0.353241890668869,-11.834723416394453,22.38109557040608,-147.180099103588,232.48062410058472,-3.8294254348818804,6.902536899568109
pi_2,upstream,2.95,3.0,61,-0.3017901182174683,0.9392314434051514,-64.08059573643868,-46.42626086415363,-479.35928697155634,-51.382966710872324,26.196859297409162,80.3046787512393,89.86528385328883,1413.65987999036,25.03957634409781,43.94300145940964,-1.284103889465332,2.2933729171752932,-1.546147409648005,1.4693033599026057,1.5843428373336792,2.42098331451416,0.030087580904364586,0.16055840253829956,2.579024076461792,3.7354001998901367,-12.33204144269413,9.173000404387777,-515.6653487500558,284.0486616172077,-22.6304538241722,37.49754046788407,2.9511139392852783,2.999664545059204,0.0010911800200119615,0.008777161128818989,0.22538502514362335,0.42023342847824097,-6.972991776971615,33.750952896794885,-132.79528357943425,243.93930462203497,-1.3179380748124514,8.628183806624728
pi_2,upstream,3.0,3.0500000000000003,85,-0.5932369422912598,1.1902771759033204,-65.02964369142278,-54.16065779724936,-243.28778653748577,261.62938528934126,39.77537782023206,108.23398479577092,-732.5334171627987,1471.4447010480153,20.235042580216138,34.55035522313551,-1.184113883972168,2.310568771362305,-3.4483005245777067,2.5560012215851318,1.0203006267547607,2.4951939582824707,-0.0028367044869810343,0.15170566737651825,0.6094034910202026,3.4647104740142822,-8.79026221650965,7.687138854228401,-510.54101298563216,166.3858533892335,-24.54365640503718,44.481036648912344,3.0007808208465576,3.0491435527801514,0.0019468641839921474,0.01451278105378151,0.2810940742492676,0.47558075189590454,5.074807074544202,42.62938944039481,-142.24870252283878,265.27930177801267,-3.891966565754831,10.239753314206734
pi_2,upstream,3.0500000000000003,3.1,68,-0.5259141063690186,1.3295437812805178,-65.3056721263505,-27.992068652814876,-172.77056396119966,527.5635382842181,37.008116432717635,100.19679874657938,-851.3018281117229,1022.1740912572793,16.446949550408533,35.84880051023564,-1.3887078857421877,2.0150716209411623,-3.661305472982351,3.018993872059616,0.96207195520401,2.4740638732910156,-0.023409739136695862,0.13072718679904938,0.4486987292766571,2.979461669921875,-12.498427412196579,8.065344357818578,-383.78603451945537,214.23625992175354,-21.968859503049963,51.90030914427118,3.050738573074341,3.099839448928833,0.001208418165333569,0.018813639879226685,0.3391755521297455,0.5280126333236694,21.08122519398803,38.3429710380645,-123.65818435687135,237.40046400125829,-3.993378014541022,12.488555271292421
pi_2,upstream,3.1,3.1500000000000004,50,-0.31655904769897464,0.9126691532135011,-65.84765446718019,-21.786563461649614,-152.6468185907261,544.1145073225064,19.905454232147232,93.48087181119176,-847.7976132184262,117.07565784616327,12.458131376105145,29.504847679711617,-1.1125121116638184,2.3547529602050785,-3.877878346392437,3.482187113586659,1.0880179405212402,2.1980020999908447,-0.007567251566797495,0.1310865730047226,0.10735489428043365,2.04567551612854,-6.678135071823104,2.4578572332074287,-233.9738673776896,173.87568856890772,-14.872791559216125,49.36952256620095,3.101254463195801,3.1485257148742676,0.000547436298802495,0.023679006844758987,0.389147013425827,0.5577051043510437,19.774174581205003,37.01149054616762,-102.87199259917661,47.60376157140174,-3.863030295115547,10.034928732808671
pi_2,upstream,3.1500000000000004,3.2,61,-0.26564783573150635,0.9399718475341797,-65.56204327684694,-7.250526695498152,-128.62196969466476,550.0402155218693,13.191414990291488,80.18675553521902,-786.0709533869732,108.51142707985684,11.505789652172444,26.828473069420564,-1.1925474548339845,2.2364162063598636,-3.9556978340100115,3.840725967944098,1.2093794345855713,2.1985745429992676,-0.005279844161123037,0.11207067966461182,0.2847863733768463,1.8414620161056519,-10.3438911960666,6.436748075705214,-280.5104050610877,166.98044867723976,-22.950736762279732,71.20374538033161,3.1502127647399902,3.199894428253174,0.0005613648099824786,0.027478979900479317,0.4268321990966797,0.5833276510238647,22.12424459912046,37.92928697060433,-111.23828448333606,79.66294832777075,-3.5194766058759983,16.08356087685223
pi_2,upstream,3.2,3.25,53,-0.21837380647659305,0.7241150379180908,-50.506469025252095,-5.186090919804396,176.56118234677334,514.8330492185548,14.722853539008712,46.82617185515247,-649.0995418848314,205.91736272024482,3.4298393057648497,25.187638457584317,-1.0965454578399658,2.42359058380127,-4.023120982255623,4.404717742094529,1.340677261352539,1.9510622024536133,0.02107374742627144,0.14915251731872559,0.1854369044303894,0.8252608180046082,-5.47485552310008,10.854795322399077,-319.1938371236152,-67.80606777770878,-22.86852348278758,74.31238303765787,3.200727701187134,3.249500274658203,0.0034626773558557034,0.03273551166057587,0.4330739974975586,0.608618438243866,21.034704775551074,37.82477483101938,-100.47493087977146,109.88845468823395,-3.751631198985373,18.682446694977106
pi_2,upstream,3.25,3.3000000000000003,56,-0.3088535642623902,1.1096269989013674,-66.03435085795331,-5.229846392287968,-49.930496248017846,502.264845447571,12.48897016151705,79.71746006753662,-678.494490412032,707.6262854108902,0.473303221024866,17.71635177374261,-0.9231157207489015,2.3303243637084963,-4.240195964008766,4.515866627635688,1.5504341125488281,2.2455663681030273,0.010684136301279068,0.1860533356666565,0.13111282885074615,1.6011571884155273,-9.539803760932264,15.749419018430581,-301.0507236690403,-42.93193608477511,-32.87646670188523,73.83547873924006,3.250448226928711,3.2998011112213135,0.0010137476492673159,0.03634048253297806,0.44755879044532776,0.6250967979431152,26.513549556013263,38.69722221446179,-116.78321646666,106.32731016820519,-4.634173209259186,19.981179094009587
pi_2,upstream,3.3000000000000003,3.35,46,-0.30548015594482425,1.0951951599121095,-66.86747684234396,-5.776892464613567,-370.2234098468311,417.4688665245631,10.999465559209119,85.6784257033952,-485.8905870634893,1126.6600302365732,-0.9727183079473218,13.633591408025351,-1.2842372703552247,2.183490028381348,-4.383114714485394,5.191167262232673,1.3977497816085815,2.412759780883789,0.014499316923320293,0.19915732741355896,0.14695656299591064,1.6028821468353271,-11.311112576884813,19.890905929215105,-262.6224128323911,41.54034309799296,-34.549634237201154,47.661176141564866,3.3001346588134766,3.3483142852783203,0.0016604866832494736,0.04032345488667488,0.4547123908996582,0.6464951634407043,20.03737762841874,38.887019511118105,-106.54943475020318,143.86872777131742,-5.136744969643968,14.00786090413966
pi_2,upstream,3.35,3.4000000000000004,73,-0.6470859718322755,1.2656136131286622,-68.94657959550668,-6.913345015610363,-764.9801488526742,275.11679591882535,9.146086043963342,103.70320613059965,-117.89533518807815,1137.120273705151,-7.44326406828126,10.088055078651248,-1.3388751029968262,2.239691715240479,-2.995689815144254,5.63459652591436,1.5279462337493896,2.496455192565918,0.03676586598157883,0.16441059112548828,0.18139895796775818,2.119084358215332,-9.146049331696553,19.995469295218832,-322.09073891667106,207.790910930336,-35.16637299849663,68.57386983287742,3.3509557247161865,3.3999571800231934,0.006345713976770639,0.04172130674123764,0.46229153871536255,0.7263954877853394,23.16218746615228,38.99453351884328,-121.92420423228022,127.62812252891455,-5.662536266623559,22.596075980657893
pi_2,upstream,3.4000000000000004,3.45,62,-0.5685886478424073,1.2643135833740236,-69.98061559433324,-8.457770315260722,-695.4088801556783,228.2185314169834,8.64124627184019,115.10670555374534,-24.066654776423707,1078.3340922736586,-14.145849399409084,9.862258471558212,-1.2721901321411133,2.129709625244141,-4.681793385736892,6.1009973710124035,1.7155367136001587,2.714064121246338,0.01986982859671116,0.15401917695999146,0.1496371328830719,1.854922890663147,-13.303195304926978,19.381578722807255,-310.3435238839228,169.21815525311933,-20.4775508770275,63.911391460129956,3.4003567695617676,3.448648452758789,0.002547432901337743,0.046947866678237915,0.5135174989700317,0.75557541847229,12.634501002162512,38.83820756421461,-146.96445637111233,120.68142399203971,-3.744325298794843,25.109844224576182
pi_2,upstream,3.45,3.5,66,-0.7206333827972413,1.243313503265381,-70.9040708304973,-11.236923062120136,-647.6494107617677,93.67090816446903,17.453197754059214,124.22521300138747,86.96379217311073,1029.1927936483844,-20.339560163442115,13.511328063008913,-1.240808906555176,2.039371376037598,-4.852577951431826,7.192740084069354,1.5159823894500732,2.5026252269744873,0.010739432647824287,0.19864726066589355,0.19075897336006165,1.6231420040130615,-14.202516921432448,26.029558936331576,-275.71651384870916,245.0881424404311,-30.616760086689037,51.36189557728284,3.4509189128875732,3.498276948928833,0.003191466676071286,0.050029974430799484,0.47917115688323975,0.774651825428009,3.174142373117839,39.31559680606348,-42.01193350923649,125.02370309649699,-6.697069005450356,26.33411948638226
pi_2,upstream,3.5,3.5500000000000003,43,-0.6787539196014405,0.596153497695923,-58.62826745788177,-19.416872017796003,-606.928478628312,-42.591451154649974,23.351142941993388,127.12401358703258,168.77133793799544,979.8463707819565,-5.674388733101869,15.808713668932418,-1.22674036026001,1.9958538246154787,-5.303943953936463,7.872332344900764,1.6317116022109985,2.378970146179199,-0.027688922360539436,0.21866613626480103,0.24269184470176697,1.565592885017395,-15.460129771229276,30.827331403705944,-81.5269820843481,208.4984092453226,-25.499674568069278,45.78745034655527,3.502319812774658,3.546670913696289,0.0055944351479411125,0.05533416569232941,0.4909490644931793,0.7638173699378967,-2.791443245384028,39.20771396812313,-4.8033894441930585,134.42463886631913,-7.193470386052638,27.642384338099703
pi_2,upstream,3.5500000000000003,3.6,44,-0.6278197765350343,0.7525036048889161,-62.646536048491974,-24.461128936843206,-518.2209323299079,-149.0770748625323,35.209328058186834,131.9629567271765,259.38943841141395,1022.3589981384898,-3.1160409057713108,15.850717400311872,-0.9921515464782715,2.1149246406555178,-5.61072458339864,7.968109207083276,1.6254578828811646,2.4457619190216064,-0.028660710901021957,0.18700820207595825,-0.04640190675854683,1.3421026468276978,-18.735878251883637,32.25162392113953,-210.7735589182322,166.6667790697961,-19.396953478628955,38.590480018112835,3.5500001907348633,3.5980582237243652,0.007097543682903051,0.05833183228969574,0.5090096592903137,0.7774003744125366,-8.145929490967328,38.5017934268348,-3.413156518829384,117.90825790598782,-7.709978226459235,28.773568796430684
pi_2,upstream,3.6,3.6500000000000004,36,-0.4523851871490479,0.7788706970214845,-63.949278519456016,-31.8027199832242,-482.8190236729779,-128.6134182978239,37.18476903031626,120.69319923816882,298.948254838727,900.8387859352375,-11.458649081831698,12.997363846384141,-0.9286906147003174,2.1173692893981935,-5.116726743316725,5.062400846947583,1.5404340028762817,2.5168204307556152,0.04619470238685608,0.17704497277736664,0.20422841608524323,1.1671241521835327,-22.67228190264936,9.021903813342401,-238.05927672784102,109.41909774884901,-17.55607577088524,17.30225569604381,3.600682497024536,3.649171829223633,0.008340338245034218,0.050952788442373276,0.5324105620384216,0.7666081190109253,19.37205060891509,38.92772743857138,-15.68838615555464,88.51901941693347,-8.121388985844717,15.495562220940528
pi_2,upstream,3.6500000000000004,3.7,23,-0.38663979053497316,0.6134460163116455,-64.62580875674578,-48.37564124950488,-352.85262686284455,-136.50697229895925,62.91641048297752,126.53496441263235,364.7708971531666,890.0736428221104,-11.26403982355638,12.937202576618466,-0.8089080333709717,1.844889888763428,-5.65294183045687,6.467839779113806,1.849908709526062,2.4224302768707275,0.03782040625810623,0.1375284343957901,-0.03211339935660362,1.1779682636260986,-26.66943837853505,10.507538259711875,-187.55207687234773,73.23062450710042,-14.857413388299841,30.338682595010308,3.65053391456604,3.6960971355438232,0.009220843203365803,0.053725432604551315,0.5523304343223572,0.7775662541389465,13.253393834367476,39.84193118350466,-15.715148544270043,127.39969368231263,-8.387221036338378,30.123450755031126
pi_2,upstream,3.7,3.75,5,-0.1929461717605591,0.679945936203003,-62.04149057105556,-55.15544069891586,-253.04905576716112,-161.9890966959562,94.08089709958821,124.30929263007033,401.8725666869459,866.1230654030838,-8.16041117748358,8.386919856828387,0.702737045288086,1.6069252967834473,-4.212973502937377,1.1523368179960882,1.8399157524108887,2.3082118034362793,0.064747653901577,0.08910246193408966,0.05197739601135254,1.1254401206970215,-11.457998356306877,-1.3301527671552438,-239.05612917682603,-48.43675778219816,-12.9495665295178,7.190876945929138,3.7041711807250977,3.7409262657165527,0.017629610374569893,0.03359145298600197,0.5632014870643616,0.7830888628959656,34.293317728218085,37.118273723651605,-17.40210964661481,22.047275197363586,-8.60430881939675,8.82778950827159
pi_2,upstream,3.75,3.8000000000000003,5,-0.19970924377441407,0.779846420288086,-65.36074394162831,-60.173345040597866,-180.54077840630293,-112.68039013412503,100.3166002646214,122.24933489715116,438.3569783650528,792.360191574721,-15.462034245021346,8.01590194951486,0.7605658054351807,1.2222411918640137,-0.9949010861357852,1.0811411357544427,1.7813085317611694,2.2008135318756104,0.0620720200240612,0.08134506642818451,0.2315586358308792,0.9279242157936096,-7.116719447676194,-2.6122771381708385,-281.3876472373274,-37.87299255146509,-10.09587507447239,6.035696016228167,3.750744104385376,3.785892963409424,0.02305547706782818,0.0343187190592289,0.6665935516357422,0.7938205599784851,33.81036188219566,37.574407416803396,-20.670923777714318,13.975948447605724,-3.935875439892089,8.140343428884666
pi_3,downstream,3.5500000000000003,3.6,1,-0.48733668804168706,-0.48733668804168706,-1.7357890575041326,-1.7357890575041326,-181.02822168661007,-181.02822168661007,39.31384486254137,39.31384486254137,369.81818838375256,369.81818838375256,1.292250015535896,1.292250015535896,-1.0855631637573244,-1.0855631637573244,2.4607463083636847,2.4607463083636847,2.0080506801605225,2.0080506801605225,0.015558535233139992,0.015558535233139992,-0.09992758184671402,-0.09992758184671402,-0.7833166697857686,-0.7833166697857686,16.08839618429644,16.08839618429644,3.827699909464499,3.827699909464499,3.591224193572998,3.591224193572998,0.015708619728684425,0.015708619728684425,0.614465057849884,0.614465057849884,39.1181155465909,39.1181155465909,-12.518736125919967,-12.518736125919967,5.9256582890981875,5.9256582890981875
pi_3,downstream,3.6,3.6500000000000004,3,-0.6401669883728028,-0.3146212530136109,-15.385740473431376,-4.645350392743188,-247.80707682447309,-6.894073209980349,27.578847330670982,55.54049261337533,98.49065164285604,381.87418260849876,2.0799750805435506,3.714477100481474,-1.2134461975097657,0.6125717639923096,-4.92785214030682,7.624204825840092,1.826263666152954,2.11328387260437,-0.05136243626475334,0.039348483085632324,-0.32368820905685425,-0.07823046296834946,-8.439380884694108,12.378183639405798,-44.39397905775136,120.76730679066345,-68.22476520401973,23.56547427814839,3.6133854389190674,3.639474868774414,-0.019300661981105804,0.023874904960393906,0.6089043021202087,0.6620734333992004,31.100416027101396,40.78787140241641,30.68247333669373,106.26370744665402,-24.590465976000242,16.249777777328024
pi_3,downstream,3.6500000000000004,3.7,6,-0.7783327007293702,-0.22816036224365235,-60.0332578607209,-13.725962670209611,-357.99409274170665,67.50719919019653,28.894046359133835,129.0098288168731,-44.15585475762262,537.734127090474,3.3891653746784236,12.36460661832601,-0.9569346523284913,0.8317271804809571,-5.178414506347452,9.198560630282335,1.7820683717727661,2.2769293785095215,-0.041172560304403305,0.0372067391872406,-0.982308566570282,-0.15013214945793152,-18.009129048721356,12.775604172678513,-47.3183279659869,171.01062911776248,-67.45565858271961,26.334863269589267,3.65213680267334,3.698521852493286,-0.020096221938729286,0.025072447955608368,0.4915016293525696,0.7451567053794861,-4.6693854015456395,38.57113009219419,-185.1254472640256,132.4901517084531,-25.88704788556329,23.448394621750744
pi_3,downstream,3.7,3.75,6,-0.5911296844482422,-0.12147815585136415,-64.77443367308526,-12.304146096350152,-293.1124319288414,10.38633399156906,33.998806801396306,134.2153072286366,-0.45271198182102673,448.12969499177706,2.9265679530750828,13.047737035929098,-1.1574996566772462,1.018237991333008,-5.663899886601465,9.590574710875554,1.6175472736358643,2.100713014602661,-0.05447752773761749,0.022135522216558456,-1.4008557796478271,-0.24434442818164825,-19.99282771955733,15.555036957293897,-41.365599538267354,76.42515862342873,-64.64264517304986,18.166720295893768,3.7119693756103516,3.7486681938171387,-0.02184768207371235,0.02204584889113903,0.4680878520011902,0.73224937915802,-23.869561130186526,37.84157026618845,-114.16310808971892,118.28344019709662,-28.48973167042449,24.00171976293386
pi_3,downstream,3.75,3.8000000000000003,15,-0.8497312641143799,0.1657490372657776,-67.3550567264345,-13.426915644005296,-516.3655797437656,149.2712708010141,30.49243356832188,139.6328766745073,79.34516011625756,617.572044374213,-10.534299495130318,13.162363731601477,-1.101032876968384,1.0079370212554932,-5.89208080967987,10.455130640766194,1.4708796739578247,2.282200813293457,-0.0788012444972992,0.10504195839166641,-2.1787779331207275,-0.05645008757710457,-22.83889582971536,14.892930371983908,-126.03321871620321,229.94738889969705,-65.400222435031,17.626592351423742,3.754333257675171,3.7996692657470703,-0.022875091060996056,0.03910055011510849,0.396586537361145,0.756866455078125,-34.04348306875736,38.754616294057406,-211.84371295738978,144.08744408891957,-29.734039148655658,25.202085644486143
pi_3,downstream,3.8000000000000003,3.85,21,-0.7776852226257325,0.8350651741027832,-70.40804200240348,-14.20522679898565,-458.9482775049704,221.68301026814336,29.850832918447562,140.8810527641921,-581.9178012085861,599.3086649487324,-33.22350732123176,15.060507359387802,-1.2439011001586915,1.5970461654663088,-4.434372525271164,10.91540402606332,1.4003351926803589,2.2607126235961914,-0.07204005122184753,0.1041778028011322,-2.4605307579040527,-0.07665901631116867,-23.508078491005477,15.704869109569174,-118.74756521157732,148.19174574231525,-14.596040831783672,19.49272468362358,3.8000712394714355,3.845860481262207,-0.01942943036556244,0.042693767696619034,0.34997764229774475,0.8170956373214722,-38.36311326592686,31.29921892817837,-209.6560989888831,125.53309860479654,-9.080986893724866,28.668211778496765
pi_3,downstream,3.85,3.9000000000000004,34,-0.8435305213928224,0.44756227970123297,-70.70229338203679,-13.306895559909831,-547.2386358488702,127.16918845820305,36.33532572399846,137.38794375848585,-1504.7682651027803,756.8088930202646,-29.24524413565154,18.08749679335027,-1.5034962272644044,1.95365873336792,-7.428665550431839,11.524850527138247,0.9277889132499695,2.4414169788360596,-0.1608119010925293,0.10263542085886002,-2.856511116027832,-0.00504682632163167,-30.06342938655338,20.304586581580683,-129.02036096857327,515.579944064674,-59.409586457417866,21.11507390396732,3.851081371307373,3.899279832839966,-0.025644665583968163,0.04474634677171707,0.545066773891449,1.0859057903289795,-41.367785198801755,37.54065603701978,-134.2359617206867,138.44949175928923,-33.39345318831464,29.068989621805663
pi_3,downstream,3.9000000000000004,3.95,43,-0.5377852725982667,0.7977721309661866,-70.63001632023972,-14.655711071920194,-333.27132145587507,94.82480032285099,18.652686547792882,142.56054163958487,-1793.7032986937286,574.9525382175472,-21.29969626611337,12.963338794015094,-1.2490761184692385,1.8411983489990236,-7.9687243161520325,8.048928530956376,0.4135960638523102,2.4950222969055176,-0.12874087691307068,0.049102090299129486,-2.9864721298217773,-0.05189264938235283,-26.3896345565436,7.106549722888868,-143.3034749759855,651.9154376343309,-51.40347435385529,22.793444335883507,3.9005205631256104,3.947908401489258,-0.027219118550419807,0.03866759315133095,0.5005722045898438,1.0521050691604614,-43.38554602302858,35.420718997904146,-208.06257487438407,139.146430601819,-34.51560886876962,30.58632424197513
pi_3,downstream,3.95,4.0,49,-0.768108835220337,1.183502655029297,-71.72460194605846,-27.312142103960326,-342.24241976084994,175.99389415506874,7.275297230296849,142.850606113257,-903.5452893749901,598.9044816744077,-12.78602610841815,21.918763322315137,-1.3835053634643557,1.580463676452637,-6.945823793369111,12.346173644901006,0.4409446120262146,2.143548011779785,-0.13005873560905457,0.1380755603313446,-3.118769645690918,-0.46958595514297485,-29.740836136959093,21.95569260587747,-151.31337441944285,352.86186127860236,-45.89634746758737,18.28302134198616,3.9505093097686768,3.998577356338501,-0.03815058618783951,0.052004434168338776,0.3923252820968628,0.98749178647995,-44.51234965116227,33.161063609126735,-210.3185590364826,128.4741644010257,-35.60293911036416,28.532178789302183
pi_3,downstream,4.0,4.05,50,-0.7881355953216553,1.0577080535888672,-71.18831598299656,-19.838207604673872,-455.85685192435255,311.65052156273975,3.501037361228765,142.81660543156866,-1361.4065286131747,542.9791113163968,-12.823889835188435,22.79251322250025,-1.2342791175842287,1.9565323638916017,-9.517726899626636,12.685794946867848,0.5395167469978333,2.158930540084839,-0.1441754549741745,0.13028277456760406,-3.177255868911743,-0.1017920970916748,-29.352731127940626,16.794064008585476,-206.81861984160633,283.77386944651977,-17.243449474837295,25.47866661372961,4.001532077789307,4.049472332000732,-0.05218132585287094,0.054732173681259155,0.33111172914505005,0.8345929980278015,-44.023868182101296,30.216992529662775,-123.84620580434347,138.67327607725554,-16.912581727252864,32.71199535715731
pi_3,downstream,4.05,4.1000000000000005,44,-0.4918817853927613,0.9349425601959229,-71.53750940431345,-24.220544061065972,-536.9269080136052,365.47391486405763,2.501644081872499,142.4722546143733,-1275.3306268812198,634.7182780590462,-13.579137901832114,8.735053300669366,-1.1103585243225098,2.0973861885070804,-9.977239080378554,10.512290501727415,-0.32013052701950073,2.168916702270508,-0.23898866772651672,0.03247491270303726,-3.3054025173187256,-0.44065991044044495,-27.803726186451776,120.13458538671016,-322.14226586376964,471.9043267377842,-52.439607220757054,17.589593216689785,4.050757884979248,4.099580764770508,-0.07983603328466415,0.0387239009141922,0.2811279892921448,0.9036019444465637,-41.99752864027693,32.02323947076723,-114.62952121757158,133.25186806507125,-37.71496512725055,29.17127981636395
pi_3,downstream,4.1000000000000005,4.15,45,-0.7756525325775148,1.5592936325073243,-74.8003249217744,-32.38285576075757,-541.0425614414014,163.51537076788725,-9.012153718302208,141.82640558683522,-344.78543579262913,774.8677492612381,-14.334779588663807,21.278734060684,-1.2335005950927735,1.6818117904663088,-7.920565740208628,12.297370985064603,0.7090638875961304,2.275629758834839,-0.09935378283262253,0.14014706015586853,-3.3261303901672363,-0.03969401866197586,-36.699258693544245,44.73805325228534,-127.73949559352077,182.1336468226416,-69.88672781400224,66.60922055963661,4.101390838623047,4.149007797241211,-0.031455010175704956,0.06389446556568146,0.26578161120414734,0.7568079233169556,-43.68486881812064,35.01639570470149,-140.3111281194679,102.07939695732082,-38.059167300024434,34.34480914605996
pi_3,downstream,4.15,4.2,30,-0.43080451965332034,3.514033699035645,-71.7679804774772,11.375048270158011,-354.24893609524855,327.40091046803246,-48.39770276052402,138.31428133447966,-367.0522349774642,609.2152259624323,-6.095791214220054,12.512366474511538,-1.1126984310150148,2.1190551757812504,-8.274281180950755,11.891923653402964,1.268951177597046,2.299351453781128,-1.1053663492202759,0.11901415884494781,-3.102477550506592,-0.080826036632061,-86.50528157412778,3.0286115324723775,-360.3314107964417,99.5862549668611,-168.47746221876648,19.536924545290024,4.151298999786377,4.198584079742432,-0.031174983829259872,0.06648659706115723,0.2822266221046448,0.9781642556190491,-59.127506474885514,39.685560832646395,-148.05993675171234,430.13769264239954,-38.395478455540406,32.49563887006332
pi_3,downstream,4.2,4.25,40,-0.4994885349273682,2.820837326049805,-74.31440477365219,17.630121851677348,-669.4939949728692,156.70205216512443,-79.6081838710056,140.1256611627454,-629.6706043378666,735.1574119173775,-13.952974911164585,13.133908312101136,-1.0532895946502687,1.7093188285827638,-9.01481525538503,6.782517936549703,0.9518588185310364,2.295551300048828,-0.6746608018875122,0.19513922929763794,-3.619277238845825,-0.1297835260629654,-75.18896268554813,19.196750388772124,-347.96008039809436,219.73096952411038,-149.5307223668262,16.726791767902725,4.200812816619873,4.2498979568481445,-0.10889516025781631,0.03708739951252937,0.26707902550697327,1.2998595237731934,-51.801186023941376,41.47333552714055,-514.321713936531,100.13067568522447,-39.38845481883325,30.169829026740096
pi_3,downstream,4.25,4.3,24,-0.693313798904419,3.5421045684814456,-78.70522603254074,20.08399025440949,-414.6802095694736,144.65806541293912,-80.62114873624267,141.0045289240076,-286.85644310197324,620.3901804257601,-3.0003567678106546,15.516070029008855,-1.0921348762512209,2.133864860534668,-5.954713671026186,8.612846049395099,1.4156510829925537,2.5443835258483887,-0.6611065864562988,0.1064269095659256,-3.315148115158081,-0.08345773816108704,-129.07650512355076,27.318043387403215,-393.19751610135603,166.04243147776523,-232.1340329813416,19.498422768938664,4.250369548797607,4.299355983734131,-0.11396647244691849,0.07124745100736618,0.2638533115386963,1.2952086925506592,-54.61584892429568,41.39603486120893,-695.7689130872079,97.48017979666601,-2.465828714633814,30.44389811425427
pi_3,downstream,4.3,4.3500000000000005,6,-0.6939082717895508,0.3835965967178345,-71.73041443704213,20.22566716081577,-127.63757551072584,115.86036228714289,-79.02952341433294,135.34459704562815,-143.97807909992932,702.056074897448,-2.221354478319561,16.00516671732059,-0.5191149187088013,2.1185467529296877,-3.112687521950204,0.6220399879831892,1.5096491575241089,2.2019875049591064,-0.11180232465267181,-0.024581659585237503,-3.353323221206665,-0.29506781697273254,-18.881122224583958,-2.4563405043248623,-236.69796538474412,51.18512003627915,-11.259299615614744,5.015292221211296,4.308225154876709,4.337853908538818,-0.03376977890729904,0.001252773916348815,0.3117423951625824,1.2269854545593262,-39.89933209328945,41.24872475628468,-64.13129623064768,31.09497578142748,1.280284099675398,20.89192207346983
pi_3,downstream,4.3500000000000005,4.4,12,-0.6950944805145264,0.5992691230773927,-70.72738066685825,20.30690201570932,-125.2819662093935,84.75418499547659,-82.19665481171117,132.90014064357229,-203.65980761463717,1024.7877041243196,-4.85061158072394,16.433471323761324,-1.0781233406066895,2.331277389526367,-7.319731352663939,0.9263586110711917,1.358881950378418,2.21341609954834,-0.23956769704818726,0.04021770879626274,-3.6236164569854736,-0.5005393028259277,-29.281341990735655,-2.907556888161068,-410.8003342718262,68.22398656245434,-14.73897107790265,9.112023890572488,4.352597713470459,4.395750999450684,-0.1286398023366928,0.07315061241388321,0.3021010160446167,1.273950219154358,-39.457709137029354,41.244090472932825,-72.30509972361783,54.50795925616616,-2.739349147124779,31.001702029122892
