phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
downstream,74,3.7,union,9,9,9,9,9,0.5768339037895203,0.7630321383476257,1.5314465761184692,3.094174385070801,-1.9521803855895996,-0.058940887451171875,-27.13888634914326,22.599376596203157
downstream,75,3.75,pi_0,10,10,10,10,10,0.5192239284515381,0.7790011167526245,1.3373756408691406,2.7917277812957764,-1.9456923007965088,-0.06013255938887596,-18.446161625626107,24.450617260514942
downstream,75,3.75,pi_1,10,10,10,10,10,0.5192239284515381,0.7790011167526245,1.3373756408691406,2.7917277812957764,-1.9456923007965088,-0.06013255938887596,-18.446161625626107,24.450617260514942
downstream,75,3.75,pi_2,10,10,10,10,10,0.5192239284515381,0.7790011167526245,1.3373756408691406,2.7917277812957764,-1.9456923007965088,-0.06013255938887596,-18.446161625626107,24.450617260514942
downstream,75,3.75,pi_3,10,10,10,10,10,0.5192239284515381,0.7790011167526245,1.3373756408691406,2.7917277812957764,-1.9456923007965088,-0.06013255938887596,-18.446161625626107,24.450617260514942
downstream,75,3.75,union,10,10,10,10,10,0.5192239284515381,0.7790011167526245,1.3373756408691406,2.7917277812957764,-1.9456923007965088,-0.06013255938887596,-18.446161625626107,24.450617260514942
downstream,76,3.8000000000000003,pi_0,10,10,10,10,10,0.4785723090171814,0.7556326389312744,1.4552417993545532,2.162543296813965,-2.2834815979003906,-1.0336313247680664,-15.80257808226442,24.27347572781958
downstream,76,3.8000000000000003,pi_1,10,10,10,10,10,0.4785723090171814,0.7556326389312744,1.4552417993545532,2.162543296813965,-2.2834815979003906,-1.0336313247680664,-15.80257808226442,24.27347572781958
downstream,76,3.8000000000000003,pi_2,10,10,10,10,10,0.4785723090171814,0.7556326389312744,1.4552417993545532,2.162543296813965,-2.2834815979003906,-1.0336313247680664,-15.80257808226442,24.27347572781958
downstream,76,3.8000000000000003,pi_3,10,10,10,10,10,0.4785723090171814,0.7556326389312744,1.4552417993545532,2.162543296813965,-2.2834815979003906,-1.0336313247680664,-15.80257808226442,24.27347572781958
downstream,76,3.8000000000000003,union,10,10,10,10,10,0.4785723090171814,0.7556326389312744,1.4552417993545532,2.162543296813965,-2.2834815979003906,-1.0336313247680664,-15.80257808226442,24.27347572781958
downstream,77,3.85,pi_0,10,10,10,10,10,0.3878253698348999,0.726595938205719,1.1414036750793457,2.0532143115997314,-3.051666736602783,-0.7265016436576843,-13.36720767309434,25.5798645406119
