key,state_sha256,snapshot_context_sha256,proposer,phase,witnessed,root_cell,root_x_m,root_y_m,root_z_m,root_vx_mps,root_vz_mps,roll_deg,pitch_deg
e007b2747705155a14e6d7772960e40b9951ec666f295383af1378dc53024201,63b53c3a9a4a63941e9c9ee646c7fa652f27db651c4fe884070b4755cc25dcc6,3bc653985baa8a3e13b80c8d3a29f0a957a516f273c5c8debc43c22b30689fac,pi_6,downstream,True,88abc583b751d13fbfae69155cc90c25e9cb2b4e880ff6796c263f299857e2ee,3.6220316886901855,0.022887561470270157,0.5749418139457703,1.7415534257888794,-0.10156472027301788,-2.9370449337324,-11.83298947078718
99cb9f3d1f41c10b8f78f9f7eca35ae2f10b663d4d2dd2a02da237a08a762289,596f82d7a60a680536886d6fc2597aa05dc0c0b78d1618777388dd11ec44f9c9,3a7e59e513a89690518d4337a7c14791b444bb88b0b36d817d722e6a732abe68,pi_6,downstream,True,2aa473b0b0c8da596e8e658539826b74a1f01352b56eb31b35312a6d157aed26,3.6575305461883545,0.0252971388399601,0.5742356181144714,1.7927182912826538,-0.19068531692028046,-2.833301767403409,-13.212068516309982
a3bc75a08d8795ece04be1def570e6a3c8e0448b0c248c2c7953d55fed2c24ea,1f2b362cff599906a8a806b464614a6269329f8986b2cfd69c82cbe38126f2b6,d903fe99b8668fe525449e424463f350e0229f458dfdd262fa41320e13923a94,pi_6,downstream,True,cffe8cd2084bd27831c10ccb44ce29f658b4077fd6d947d20c014e1e5ed3e360,3.69254469871521,0.027913115918636322,0.5716001391410828,1.7394872903823853,-0.2986699640750885,-2.709104736613115,-14.202996553628033
fd98a338156eb8bd353748f427b8171145032bfe6a97ae4b619eb01ea5e5f2a8,686470768f8c20b213da6548e5cfc1872449b908134e23518685ab9131955867,240d3309ae94f9644ce74d15e7f2eb5958a1a4436692ace6a6f76ca63dac27fb,pi_6,downstream,True,79daa16a7f2c5e81c3db46940ebb40d86798ec9a74b984051e08e5f1bc4cc1ae,3.7267327308654785,0.030846085399389267,0.566758394241333,1.7115681171417236,-0.41530367732048035,-2.5620517870108133,-14.36674474417148
76ddff9949fd7ca0cc49fa6423df1a6a3c6efc896fc6cfe0302197e33584f4fe,8c2642a3a227403d85e8c2a20f2cc8d19ac7a4eea974fad88570fedb02375a48,edc5b6e14749fad03933d7a5ae31cc223dac1268ebcd046b21d7f6a42a97bbfe,pi_6,downstream,True,bf05a3ce9cf980ce186ba842189a35502189104aa14c130b54db3ce92624d2c6,3.7951009273529053,0.03692598268389702,0.5509163737297058,1.7038248777389526,-0.6267880201339722,-2.209885074681852,-15.302479775133921
4d9a9971c8a97619cb5355c7b883f94893642453aa4894bb9e3eb5cd88848d47,8d9e5ef0ec30c50dd37f7376d477c297255491fbd8cf343f6b4857462c00d29c,b79ec86cd0162bd339497d472d6f0821dafd71573e77ae41f5a14aabc5422e52,pi_6,downstream,True,9a8aaaa6c6f75ce4e274a90afb33a04fe00a01b71d315c337fffa46b99315c58,3.8288588523864746,0.04020083323121071,0.5400521755218506,1.7103123664855957,-0.7231354117393494,-2.0016850938392836,-15.47792305030221
256e101aed445d7c1c8a5562856087ac65640580c3806ec13e28824f0bcd8816,51f62033a280ed7fcc030cda890f5de43e3f388f8530488cd55328c1f40d4d00,e01d2469dac09f6d26405fd7bd9b54945067f1f359032b0445a4efe2579b874e,pi_6,downstream,True,c4085463b86faab29ad841769df858ebcf47d6d29708e53b86762c5815afe1c4,3.895190715789795,0.04731465503573418,0.512015700340271,1.6739083528518677,-0.9136186838150024,-1.533162223310851,-14.992969592660055
ea4a9dc2111ee7bd766e72c90bbbfd010beb59d947fd89ab860ee4878c1b2f33,ec320222f750415c4d3d2ad6c8aaa529ff7c6e1d0998c61a1a1f6ff91595fc25,abb8b041c3c25d9ccb7b2906c2dc94fe5df26101186449d5aff1ba3efa83507e,pi_6,downstream,True,f456081f822a5636464bd7cbbf5c173c1058fbeea0159bfc368b0edd58a5a955,3.9272732734680176,0.051392145454883575,0.49616608023643494,1.6254067420959473,-0.9463109970092773,-1.280377470944837,-13.671955751781422
26aeb84b5b6ed288afb497a1f9176dc5a47d1ad5f0634157ef8db45dfb6fd81f,6b9ef32ccd936f6952d9f6064d11b77a7e62f8bc7979b7f29641bf3132c9517c,05520022db898ef68d7be001cf11aae8b9a0f4d8221add47c4c91502797b3863,pi_6,downstream,True,7120c52e175fb0bc9242a8cc7a8dc697a6c43b8fc541e2c74d704b0fe6c33d65,3.9882564544677734,0.06111704185605049,0.46556806564331055,1.5207327604293823,-0.8871365189552307,-0.7722961164760138,-9.180696713236188
ac1b1d5b60caad3dd5ab6b81d51c42c75e0c5c6fa35398266ff05343199f68e4,46a81b5d1cc09f62961d93b997ef5fabb7d90b47f9759c2b8dc1c851b797b012,086429383622d3c6894eeebc48296e65ebb9018a70115aebd7e19a74a7d8fef7,pi_6,downstream,True,dede94eeb3ffae511a06e79702caac7a40756cfb1e4c9554ac09b2aa973bb760,4.048431873321533,0.07114625722169876,0.43180137872695923,1.5228846073150635,-1.084517240524292,-0.23047839430852946,-11.468003780619442
72061bb235a3aa892d922b5179fe80413f858248ed15ef1472d2bda1883e022d,2470a4f518e0b7e83068a754c57fdef8a1cd9af050e5ac83dd02689b3c739ab0,88468ee9900365c76087d6dfb80bed1deb4504532c6f1ae3ddf239a36b8a6a26,pi_6,downstream,True,6cdb0802d5646326438723fb95debc9f1d17540e3c17cbf42e8e54d8512373c1,4.078632831573486,0.07600580900907516,0.40687382221221924,1.539891004562378,-1.451664686203003,0.0643761186587787,-13.65427742306854
797aa1ee0367c7b41c145bbda7c52757cbd9a7dc3fa759f82fbeb36ece9d205a,8c15aaa3a5f2460b580c733338a7c0dc5784f6c58cd0fba45df10158aea984a4,11ecd42e6c2476081ec1e606edfb94ad728bed1df0907511663b1bd101fda2fb,pi_6,downstream,True,7b2590596e5d94cf76ffa01e03d6207094056a549e95f612e8ef25e8f2c0e039,4.1433916091918945,0.08375217765569687,0.32258981466293335,1.6798200607299805,-2.4842331409454346,0.6885797291858,-14.600184494498976
b7c449dcca5eff06b5ef4d4d6d9b3289d879fe43ade0bcd5ea9b04d37b13b762,979adb6f23edb8338d422c446a62960aee29f292c568ba6a58d6c7ba6ee69989,0fa9f38aca8d7c7be65bc30fbd554a705ea4586ff5502042a89f1161cb241ef5,pi_6,upstream,True,8968d42cfd435d4d9c4775812094023b98a4fbbaddb25b2b6bfa5eb891ab8b8f,2.8769466876983643,-0.0005030191387049854,0.19274884462356567,1.1045156717300415,2.959216356277466,-1.4516662029787921,27.292774252514167
564cfff5c8ae29edf7d330a812fae02b8ee24c54c88f5050819ed694e7fbf747,6edc562766f48b2390d88415dc3ca9301fc2febe039f71df6b07fe5a04a0e452,643752d84ea471b40abf99ca848b58e8db584a4314e46bb77b5263a2cda14c89,pi_6,upstream,True,ef5fd1d8edb45b906896f4ffda115488ebf238b36fb540fc6f85f21c0a45ac5c,2.9493937492370605,0.0033353420440107584,0.3203005790710449,2.263823986053467,2.742678165435791,-1.7760047193621116,41.502304890101854
73bfff83a127fe8c2dd18fccec0934354dc392c20e36836b4e9634157d300afa,a19c1e880ad3f07e7ee749e0af933716f8f215a82f085f973b94376e1f784334,fb59c8d70ac03afa9a0bd9e423c96e4247c858c13d18ace2962805f999273e5f,pi_6,upstream,True,9c123012052d42de42066d952afbf42fe06504dc972461b3bbd0876d48542642,2.9932665824890137,0.005310910288244486,0.37457275390625,2.1630358695983887,2.7199063301086426,-1.6988050138630548,33.61395897463984
7b5cb8b88cbafd4490486ca6158f49a4268aae896c72ca8f6055b11ada57a190,6ef3d358a91dc7d38f887b7c7e6cfce53ecbcced1a3f81985c90936e6f759dd4,286bc60d26ee02003adb3d2aa332de51a89b1407ff3bd6a7eb17cfa5cbc1e1a4,pi_6,upstream,True,72a2bbdb777e600c28e56c2256845705cafe364e679758231063f9a5bb4f56a3,3.032050132751465,0.007105489261448383,0.4210483133792877,1.747318148612976,1.918352484703064,-1.7280487711363275,31.02130303740904
72508d15aec3425f3015b785f2793ae6e23dbc4f0ed2f38a17f266c7eeffcacc,001db22de4a997e76ab1d6b9a39cdbf430cf82f74454ba78280f392f6cffda4a,1ccf9aa89ba12a72424e76890fe186c323c030d47f5e91eec2ee3c9790ec95ca,pi_6,upstream,True,ccb0a6a219cc50238b438fc6ba8d4ea7da5ce5b57e942d64d18509cfb0f00d9e,3.103027105331421,0.010065018199384212,0.48053011298179626,1.7771607637405396,1.0192549228668213,-1.8029343808849772,26.729979523225524
71b4b366b09e3e2a3664d0aabcaa3da56a58c1f9c698a3b6ed8ff30a5b69fc5c,85b86ee059ae65fe61526e4480f0d2b4a736e6eb1338605035a2b521a1dd0a47,2d29a5038c967cc5fc87c8a69c8093fd5e2c160506d2af3fb0e94fc2221dbd53,pi_6,upstream,True,25677c4a803fbeacaa39fd7aed10ca348ee4951229bc6fcdd208e1eb8e3f41a3,3.137962579727173,0.011273953132331371,0.4944632351398468,1.7737126350402832,0.7141771912574768,-1.7864245410348285,20.08294393190184
6ec7d7a33d47b0f62e3a214e281a4d9dbbbcd0559c03197bc44eefcc11eb5bf7,146b3323593b48d6255889229546daae04d22e336c5e42efaa7ba21bc711258e,c2365ce442b843f95ce2b7eb8b666159af8ee7441c5dbb52e6d46ebf0b4bd2c6,pi_6,upstream,True,a6d35fa6414c4079bfa9406868c459690cb119bc81f4930af39ddc6b5679cb91,3.206812858581543,0.01399108488112688,0.5227319002151489,1.7322221994400024,0.6782653331756592,-1.8355251922713731,9.923403339981201
d183f0b03d9ceb85f90d8f9a250f840e73bd5b721f52e6643503c3db0504d28f,c6d23012498be81716642d545fa4b0b8227037c546d0df7144a36d2a49d3650d,2767260f2477da778533ad2fc7c1b206ddf76133d50be5ae02c0aaa163d2238a,pi_6,upstream,True,4d6fae41dd242ae778d8e309b786c69ccc84455f42d3bfe424b6720ce03248cd,3.2426130771636963,0.01560715027153492,0.5386228561401367,1.7913116216659546,0.7028712034225464,-1.8856752649884876,5.432736515038307
00b0c975f9bd4aa89e044827665c0491ca26b481f03be7b66d318e08cc4674d8,f89869fcf00deb385a5f58871c1b34f6d8e2d5c6c0ffa43acfa3920dec2f9000,68f931caad42a130e231f867207585b4c1b53ba0f8d3c65d07f3512027ffb352,pi_6,upstream,True,62435e8b6ba72b0a5f9d93f5a31b574812a7381f53e94231fc03570231bc23b8,3.2795968055725098,0.01742755062878132,0.5556158423423767,1.8470572233200073,0.7840809226036072,-1.9521792103327906,1.2847134409260785
b945da69f0afe973e8ba807f2d1fbf149b41ed828ee891bad18b47367416bd53,e0cec0c2b9b5006fe5d002bf663c7c4e1cfb14b52f7427f969590e9efcb63771,3798623aab7c21f368c9c1fba81dead877b2c462e658a53f8245cdc849bce96c,pi_6,upstream,True,c8a4b354d9fb9a9e53e92ee852e147f8a3ec98f43f5afc8507ac57c4496a709c,3.3547799587249756,0.02150881104171276,0.5898230075836182,1.886461853981018,0.7942826747894287,-2.1257176464956484,-5.3297012913584565
000af69e24872671b8b2286dbbecb482486fabb0928d6325548b3d50685c5e75,ecf50d5715ea04cc9e59a13f197deba00b18b2d0c13d738261b41c22c6ec89a9,559e9b75720fabd5b0be584c02dc5c935254416227b8f64f9b687e97e8b95ecd,pi_6,upstream,True,b298eed1f79bd21215721e0ad244a0e41c250b829f69b21f2dbb42bcf47acff8,3.392396926879883,0.02372179552912712,0.6057646870613098,1.8592790365219116,0.6917191743850708,-2.22260013044293,-7.394088721405869
fb1f94f0b12f3c0f8a52a9298e53e86e6111e337a18e6cde7fcfa5f6c465a582,0be89a961bbafbb67885e6dea9bc13e935adc0eec085239633a49f131c6109dd,3c4abe13a11b73fca790bac24e5cfd6aa406feb6f1047992c34f57de579a792f,pi_6,upstream,True,c79fbe6a7b089d85baec96c61881eec15707f8c62d61ba748f06a7a8a25d3a1c,3.4299278259277344,0.026040464639663696,0.6208657622337341,1.8719804286956787,0.724592924118042,-2.3361288621735556,-9.51634440866903
8c34ab9699932dd7454de209138da462503c0b93484492da2f97ae50b9115ade,2a5e7d57d54f132a4854f56ebbfaebf99c5e011216a3fb50354ce7dff1959657,243a1f359744cf1a293f80f082392e6b7b8b48001fa9d6aeffec375a5f250dc6,pi_6,upstream,True,669c941d292307465b388126e334f0d488072cec65fdb9d81b39c5e5a5a4b5e3,3.5018510818481445,0.031028838828206062,0.6497559547424316,1.7463401556015015,0.6061376929283142,-2.592266850141638,-11.370768264947255
9517e736b213b527f0fe3700aed6b989ee789c489664dea72aa18762d950113b,1dbd2234d122adb2843dc8e85a499559a6747e6e8e4ac62b0afbdb2242718632,dcff90ef1b5f275a3d74840a50630859ba66cd3defc6926fe75cd8868b3afdff,pi_6,upstream,True,fb2a5b2e7e8c554dbcf78f1a0ccbd42ebc1915f1ac52851a6da047b3fe1b2312,3.536964178085327,0.03367935121059418,0.6624826788902283,1.7473969459533691,0.5327485799789429,-2.728132873840726,-11.485291098344733
bc689973e32df4285074743bfdabdb29b7d5d950a2678383c3d0062eadfd4d7b,5c1215288691ebf1f93e032fcaeba4d0114ca9f4b62a66a050571286ade534b2,a52444d8d40b408f0a4976b2aaded8f16952814ee3f93352073dfb55d702b561,pi_6,upstream,True,f3bc25f2163121eeaada5644fce626b4fabb60f57fa0c41f88b39f9be5aae36b,3.6059536933898926,0.039320435374975204,0.6838499307632446,1.6977988481521606,0.3760252892971039,-3.0202567228781962,-11.707250701174353
13c4443799bc579c5e2086d8b01a58f95ab19b14d8058ae9127c9849f5f28ca5,1c584dc6e85f4f4ea719f369c123c4621709d7e578387c4ac49d49f81067ce56,d81f985588bb847628fc0b68206e969f64ad106361ce39190a4a0beaa68f2480,pi_6,upstream,True,4961a22ceaf54093e231a3ae710edb4876535a81f9451009db1b8f454b12acd3,3.640084743499756,0.04226426035165787,0.691243052482605,1.710593819618225,0.306643009185791,-3.175732735003485,-12.053053188875289
