arm,candidate_index,candidate_id,state_sha256,phase,root_cell,root_x_m,root_y_m,root_z_m,root_vx_mps,root_vy_mps,root_vz_mps,roll_deg,pitch_deg,yaw_deg,root_wx_degps,root_wy_degps,root_wz_degps,steering_deg,hip_deg,knee_deg,steering_rate_degps,hip_rate_degps,knee_rate_degps,rearwheel_tangent_mps,frontwheel_tangent_mps,label,novel_positive
pi_6,95,pi6_causal_downstream_000095,b54b8bd782c2855475297591eb7aacf5357500efcf8ee5b0812bcc5cdf15e7a8,downstream,ccb2d2037625eb7d721ac15f37b608bad3c925a9b8f228bdee32aba42d79f278,3.837453603744507,0.04544857516884804,0.5636264681816101,1.7548160552978516,0.13901971280574799,-0.959161639213562,-3.5612474762511415,-15.843945662001405,-7.976269217909943,-6.520563034557733,-84.14534876305083,-23.983992411993626,32.043849566587745,-15.645564284553245,33.44806815805067,35.107766560323334,36.190631581526326,21.9550027567713,0.7858697223663331,-0.4117444705963135,1,True
pi_6,96,pi6_causal_downstream_000096,94e13dd498112352a2a5a672e3f2787c0a65d9e3a840b26b05d5591c5c7166ad,downstream,3f7c32b22139cf1057c6f6c9380b18136fd0a2d42e6ea8a83a5693db47039908,3.9056811332702637,0.051759928464889526,0.5251513123512268,1.7313350439071655,0.15191233158111572,-1.1768916845321655,-3.557942380642335,-15.898384362576513,-8.87104485931845,-5.591609069224986,-57.171835485308684,-22.662810137817843,31.707056353709003,-20.850284545318853,39.19792289194792,23.273189992996034,-41.55151045728593,104.68195174809496,0.8075870418548585,-0.4464636898040772,1,True
pi_6,97,pi6_causal_downstream_000097,69cf4923a2a9a1ff212efdf2e9a62628afcc5a08f358c9485bec2ce278224513,downstream,83a18da53a091fcf5f7a6859569aaa119a327b96c6921fb962cbccddf3824b69,3.9390501976013184,0.0552341602742672,0.5034350752830505,1.695061445236206,0.16490933299064636,-1.2506611347198486,-3.539966206951224,-15.173176508420774,-9.331790458064969,-4.907323579019496,-12.655613970660667,-20.841362610715525,31.283123587399235,-25.177798488337842,43.52694801432077,32.77754507213593,-124.43544622404046,154.6399907339409,0.8198273754119874,-0.496464867591858,1,True
pi_6,98,pi6_causal_downstream_000098,89d3d102f27834ed23027df8cf5628a3dfb3bdaef0fbc0867fde6361c16fd873,downstream,9ec831c480f46b68c06f652641bb351547eba55b0939f0bfe125b28c54cc9035,4.002712249755859,0.06343726813793182,0.4601878225803375,1.5715830326080322,0.2130088061094284,-1.2034882307052612,-3.491413971720892,-11.187547962271148,-10.287304044187652,-3.5528449864135463,92.38602663818457,-16.47901811802405,29.003360121705306,-39.89651805535141,57.430621107676714,53.853302699693366,-360.58019360677025,340.4258353284367,0.8554337978363038,-0.6215378570556641,1,True
pi_6,99,pi6_causal_downstream_000099,77f20da8898c8b228ddf3148957ec4eb14cfd5990db503d204871774f1758bc6,downstream,11be92febc1c7fbaf1768a8c2d02076bdfd8b4ef55cd0ce2856efa86908acb54,4.033298492431641,0.06820134818553925,0.4401368200778961,1.5606236457824707,0.23067308962345123,-1.1092015504837036,-3.4884876544273626,-9.851823180957702,-10.696574993714641,-3.251292348000895,-13.347061341097739,-17.645599060336597,26.68950205922196,-48.54686726180793,68.06197447534164,60.86841241129504,-335.25428929646984,529.0500606551797,0.9846444988250733,-0.5166218042373658,1,True
pi_6,100,pi6_causal_downstream_000100,46337411256173a19c66939c53d158bf986b08192e45b30ebc1518b99824008b,downstream,8002df48380fd56e6ff83f7fab51fc4d16bdf9ca5faf39d7fc5c725525cdffec,4.094429969787598,0.07792864739894867,0.3937681019306183,1.5386238098144531,0.238627091050148,-1.342533826828003,-3.562391287889167,-13.335724889210352,-11.171607549998857,-5.09243109703695,-172.38351080131338,-17.443041262763405,23.508051170248798,-59.82477316649543,91.35895060212225,17.58630277305713,-173.38444770342207,561.2009631917236,1.1788706398010256,-0.347514762878418,1,True
pi_6,101,pi6_causal_downstream_000101,04a080dec40d78ec09ab7c366b981274794601f39ce00ec76855724021200b91,downstream,57be9f30c4abf5769db635ec330ee5e4855a5bb9cf5e2c41fefb087a8c55c07a,4.125687122344971,0.08226584643125534,0.3593696057796478,1.61219322681427,0.19377636909484863,-2.0222346782684326,-3.626871086333627,-15.313072674630893,-11.35520897089708,-5.583178054468251,-83.4012542944913,-14.995033162339135,21.11256380944734,-63.196414088002186,98.5888287819858,49.38454556728039,-125.84694579715861,235.37973887493166,1.0701579380035402,-0.44966005802154546,1,True
pi_6,102,pi6_causal_upstream_000102,1000897fac964dac73e01d03f1fd0ef7056334b0378fc79911d50253d7be2bf3,upstream,df33a3cb3e986f572b707e631bd42620fc9f5399552cea010850b99a6c00949b,2.800032615661621,-0.0022822420578449965,0.11793295294046402,0.9844660758972168,0.041279446333646774,0.15879090130329132,-0.8540851075265018,-0.08043258664135683,-0.383585571289615,0.9237299378347454,47.12500629171887,23.453332817260534,6.222440218325485,-64.82882929963523,133.07702888269728,40.8483015010981,320.9763252516918,-414.50434585872415,0.2395161294937134,0.9240602016448975,1,False
pi_6,103,pi6_causal_upstream_000103,42001ec2ed02c6e7454a253602cf465d0d96759dd680eb572974307d3237ed3e,upstream,b348d4f1397526a6d1111bdaa0bee549b8e92aea846069c09753bd94819b6254,2.832087993621826,-0.0017273963894695044,0.11887099593877792,0.8173722624778748,-0.032776929438114166,0.04383179172873497,-1.0125635922011365,0.15156847351198005,-0.2939674126299137,-13.911213622199636,12.10766972845921,-30.277620703830394,-12.346984189050826,-44.627083168840144,106.3610376423267,-12.217358297661384,529.4079625676883,-904.981486912147,-0.9602757167816163,0.8048267650604248,1,False
pi_6,104,pi6_causal_upstream_000104,754067dab1ef358c46ac4575e418dd4054ab38edd89b2654c3916e4e82ea6791,upstream,e8a9811a76e79ca823598ce36ee718e1b50310a392a5c287d554dcc8d6bdab90,2.8944485187530518,-1.4580690731236245e-05,0.18213871121406555,1.3186383247375488,0.0965069904923439,2.601747751235962,-1.5385040263134233,22.20893905507021,-1.8757007483969066,-0.525989452888097,732.3941359452439,-0.3053139915720657,-6.9401146614017595,-37.95366050065753,34.75700902568649,-1.183918737190388,-335.11836853198656,-1232.8211687324613,-1.8402172851562502,-0.5449497222900391,1,False
pi_6,105,pi6_causal_upstream_000105,7472653f22fb85f55977acff2a1cf934ffcbd5e43b01c355dacec0f624112391,upstream,db1cf195421cfcf0d8e04fb8736ac34773260f9ccc00944d1efc020722562ed9,2.9282689094543457,0.002085793064907193,0.2428816705942154,1.9201008081436157,0.10358043760061264,3.0071098804473877,-1.7630670308056509,33.94406384272228,-2.4823492184941007,5.996011763376747,364.49342754832395,-12.99746835371439,2.045882420587062,-48.193442538300204,24.363213052449197,-127.79145967272623,-470.2126801256688,-59.46407087642706,-1.3907451820373538,-0.11104705929756166,1,False
pi_6,106,pi6_causal_upstream_000106,33a5d804bd90f995df0d3c28cdd3788258dda0a2d71dcc8d371ac0dc64261031,upstream,105480e0a522566ef9163ba34e1d5cb9ff61e22a2144c52d15bf35dc53af3dc3,3.0203871726989746,0.005860180594027042,0.3583439290523529,2.391202449798584,0.0867723822593689,2.9694459438323975,-1.7925312079247173,26.03413742037621,-3.568088280702791,10.101518518274114,-400.4688535294815,-27.681559715409634,34.00293906584417,-60.0740067693092,60.47771876058114,70.19653153437568,-133.68809858698162,1048.027941869665,-0.45613777637481695,0.7472986793518067,1,False
pi_6,107,pi6_causal_upstream_000107,3e275fb862bdc64ec10ca0d557fbc547f83b15b41d482167e2ba18680fd28072,upstream,b1fdc209d82154c7a426c9d22bd8a8ea25de9cd2fbe5ee61edf126239d7a7d0d,3.064357280731201,0.007554502692073584,0.4088028073310852,2.0104243755340576,0.08483067899942398,2.0784506797790527,-1.7758450636717005,21.663166447132262,-3.9134071110117774,5.66216791155898,-14.35694664479279,-16.40873547146462,37.917580026366934,-62.02942845698132,71.36738305246678,-53.77297625995943,-118.39320133705873,101.19735998828371,-0.9278784465789796,0.34605000972747807,1,False
pi_6,108,pi6_causal_upstream_000108,b9436171bfaf3667d8f20da9886f89348e6aa61a415a20b64adf4d1a2c47b997,upstream,bcdbcd429913f5969dd51a24b338fec0f8621bcef0e50d5c1d31b06014e16273,3.1036059856414795,0.009228844195604324,0.4451889395713806,1.9358736276626587,0.08512350171804428,1.6948871612548828,-1.7873422581192313,22.183384970537094,-4.260777679565213,6.205689606272853,61.446840641535914,-14.623457211112102,37.473785069950765,-63.92376776290602,70.55124374854196,-4.775944463447478,-109.20172697851335,-93.01859094778696,-1.0205012607574464,0.27301749706268313,1,False
pi_6,109,pi6_causal_upstream_000109,1336f5b9ddc912a6c7999870422d4b851416507076477184171203223c57d612,upstream,a862b2daf7308899caed7b7c6abeaabbd33498d382ceb310305c262b523da9f0,3.1428427696228027,0.010660036467015743,0.4685492515563965,1.9648845195770264,0.07122430205345154,1.0577808618545532,-1.744480086923751,19.54799745710288,-4.53969827391733,7.459257276533742,-148.42421806090582,-18.316934938762564,35.327548387436,-60.177279229559794,66.65891018584846,35.98947226518569,210.8259191484095,-194.5741806976595,-0.7641239643096924,0.48738088130950935,1,False
pi_6,110,pi6_causal_upstream_000110,706e4c84296b95a024995b80e1d242f3c26ab16fea09618603296ed4dbcc4df0,upstream,434e7c743173e43f116b5f92d799222cc3d805301347792887bfc6bd0c1459f5,3.182123899459839,0.0119208674877882,0.48153042793273926,1.952902913093567,0.06661461293697357,0.6390038132667542,-1.672285027120796,14.763876526655107,-4.808444841225373,7.13124982136175,-202.44514043302047,-20.332815753420345,35.29043655458074,-52.14295844472506,59.836234223922716,8.89773780442074,356.5882212444646,-338.23356317091606,-0.6981287956237794,0.5421137094497681,1,False
pi_6,111,pi6_causal_upstream_000111,762fa2df707c86197362c44bfcc96c2a68a224631654ffe7a7d8e491ce496dfd,upstream,cecc0615cc3b9365e944742aeb4586792d69e2dcc227002b1783833f2466d6e3,3.2571561336517334,0.014691339805722237,0.490945428609848,1.8421530723571777,0.08201656490564346,0.31811490654945374,-1.5269028736965256,7.045011983826057,-5.4497349314364945,6.152024383077239,-135.79522560630892,-23.41480372015249,32.59476920994639,-32.151083536556946,34.24818725327722,33.72872063104649,419.6610020783004,-619.3605157480024,-0.7796161079406739,0.49000998020172126,1,False
pi_6,112,pi6_causal_upstream_000112,e71ba7d703c6b057c7ec2759a88cb74acff8e2c8f0f4447bd9935dfb19c6b082,upstream,257cb121bb0badd98ad21ab4b3927b1781070e338b5482d73eb34b134865e3f0,3.2941620349884033,0.01635676994919777,0.4957602024078369,1.8628127574920654,0.09021508693695068,0.4154099225997925,-1.4437230838303834,3.2220699646651743,-5.859621810299343,5.530673109657894,-135.53009132310734,-26.602360798243648,31.60121915742507,-21.95696814370497,20.927363230102447,24.59096571032327,353.82278693255313,-490.36009893180557,-0.7799348735809327,0.4968964195251465,1,False
pi_6,113,pi6_causal_upstream_000113,c4bdb5398ded2d05604e87bbe28060851246af3edfa119ef970dea9703f865e5,upstream,d6583137856b4ccf1948e940e094a71e36e9b325bad4cbb637d92c16b73409af,3.3320322036743164,0.018145602196455002,0.5028048753738403,1.9107534885406494,0.09248460829257965,0.4390157163143158,-1.3496264761706156,-0.5670512001286936,-6.357893911885364,4.507378437074815,-144.49487853328918,-29.49880155353052,32.991907144142196,-13.780454773181619,11.51294466685869,-21.34954063779552,275.7098749048359,-312.34285685776894,-0.7689527130126954,0.4965909051895142,1,False
